DIST COUNTY AREA TOTAL DEM REP CPF REF LPF OverVotes GRE UnderVotes WriteinVotes
NA Miami-Dade 5630 0 850 352 9 0 9 1 5 11 12
NA Miami-Dade 5640 0 1037 460 7 2 7 13 9 14 6
NA Miami-Dade 5650 0 777 409 2 9 16 7 11 15 17
NA Miami-Dade 5660 0 1359 559 1 11 31 8 12 14 13
NA Miami-Dade 5670 0 889 690 0 1 26 0 9 16 20
NA Miami-Dade 5680 0 1 0 0 0 0 0 0 0 0
NA Miami-Dade 5690 0 1973 1033 0 4 42 3 16 33 32
NA Miami-Dade 5700 0 778 539 2 3 12 12 11 12 8
NA Miami-Dade 5710 0 202 98 1 0 3 0 5 1 3
NA Miami-Dade 5720 0 564 460 0 2 19 4 7 12 8
NA Miami-Dade 5730 0 910 771 2 7 28 6 12 17 11
NA Miami-Dade 5740 0 917 704 2 3 41 2 15 21 12
NA Miami-Dade 5750 0 1171 983 1 10 38 9 6 21 11
NA Miami-Dade 5760 0 1171 916 2 2 28 7 16 22 15
NA Miami-Dade 5770 0 1188 636 1 6 34 5 15 15 14
NA Miami-Dade 5780 0 830 584 0 10 28 5 8 13 15
NA Miami-Dade 5790 0 1326 1002 10 5 47 5 18 18 24
NA Miami-Dade 5800 0 123 12 2 0 1 0 0 4 0
NA Miami-Dade 5810 0 924 442 0 2 10 3 3 23 5
NA Miami-Dade 5820 0 1916 998 1 4 60 1 12 23 33
NA Miami-Dade 5830 0 1029 283 0 0 35 1 17 7 16
NA Miami-Dade 5840 0 1040 196 1 3 9 5 10 8 12
NA Miami-Dade 5850 0 521 24 0 0 4 1 2 0 5
NA Miami-Dade 5860 0 1034 357 1 1 29 2 7 11 21
NA Miami-Dade 5870 0 1254 470 0 2 36 0 14 17 19
NA Miami-Dade 5880 0 12 5 0 1 0 0 0 0 0
NA Miami-Dade 5890 0 69 9 0 0 0 0 1 0 1
NA Miami-Dade 5910 0 1052 305 1 2 9 25 3 12 4
NA Miami-Dade 5920 0 707 362 0 4 15 1 6 14 8
NA Miami-Dade 5930 0 1116 526 0 3 15 17 5 26 16
NA Miami-Dade 5940 0 526 203 2 0 12 4 6 9 3
NA Miami-Dade 5950 0 247 99 0 1 2 7 2 10 1
NA Miami-Dade 5960 0 981 678 1 2 15 15 8 20 11
NA Miami-Dade 5970 0 4 0 0 0 0 0 0 0 0
NA Miami-Dade 5980 0 221 73 0 1 3 4 3 5 1
NA Miami-Dade 5990 0 328 82 0 0 8 0 4 2 2
NA Miami-Dade 6010 0 737 655 2 0 26 0 5 15 12
NA Miami-Dade 6020 0 622 517 0 2 16 2 6 9 18
NA Miami-Dade 6030 0 183 110 0 0 6 2 2 4 1
NA Miami-Dade 6040 0 1174 516 4 3 37 6 15 20 21
NA Miami-Dade 6060 0 1290 597 2 1 45 1 15 11 21
NA Miami-Dade 6070 0 816 647 3 1 36 3 9 8 17
NA Miami-Dade 6080 0 766 780 0 0 37 1 5 18 32
NA Miami-Dade 6090 0 745 465 3 2 33 3 4 11 10
NA Miami-Dade 6110 0 714 821 1 2 29 0 6 18 25
NA Miami-Dade 6120 0 568 321 2 1 10 1 1 9 16
NA Miami-Dade 6130 0 689 486 0 2 24 0 7 4 16
NA Miami-Dade 6140 0 515 409 0 1 14 2 2 7 25
NA Miami-Dade 6150 0 658 603 2 0 34 1 5 17 16
NA Miami-Dade 6160 0 606 501 0 0 19 2 2 12 14
NA Miami-Dade 6170 0 1233 1290 0 0 42 1 6 28 35
NA Miami-Dade 6180 0 444 482 0 2 22 0 4 13 12
NA Miami-Dade 6210 0 1364 373 1 2 24 8 16 12 9
NA Miami-Dade 6220 0 57 59 0 0 0 0 0 0 3
NA Miami-Dade 6230 0 307 194 1 0 12 0 3 5 13
NA Miami-Dade 6240 0 617 305 2 1 13 0 6 4 4
NA Miami-Dade 6250 0 1090 567 1 2 25 2 4 11 17
NA Miami-Dade 6260 0 268 189 0 0 12 0 0 6 7
NA Miami-Dade 6270 0 878 688 1 1 38 0 5 23 30
NA Miami-Dade 6280 0 507 426 0 0 16 1 0 15 11
NA Miami-Dade 6300 0 726 550 0 0 22 0 7 14 16
NA Miami-Dade 6310 0 346 310 0 0 11 1 2 12 8
NA Miami-Dade 6320 0 964 681 1 1 39 0 8 17 24
NA Miami-Dade 6330 0 975 533 1 4 35 3 19 16 18
NA Miami-Dade 6340 0 203 13 0 0 3 0 0 1 1
NA Miami-Dade 6350 0 112 61 0 0 2 0 1 1 5
NA Miami-Dade 6360 0 1253 918 1 1 50 1 24 22 28
NA Miami-Dade 6400 0 1047 531 3 1 36 1 14 20 14
NA Miami-Dade 6410 0 1104 745 0 1 29 1 3 21 28
NA Miami-Dade 6420 0 278 154 0 0 8 0 9 6 5
NA Miami-Dade 6430 0 535 358 1 1 15 2 5 10 4
NA Miami-Dade 6440 0 374 188 1 1 9 2 3 3 8
NA Miami-Dade 6460 0 115 56 0 0 4 0 1 0 1
NA Miami-Dade 6480 0 47 11 0 0 0 0 1 0 0
NA Miami-Dade 6490 0 556 297 1 0 9 2 2 12 6
NA Miami-Dade 6500 0 182 128 0 0 9 1 2 3 2
NA Miami-Dade 6510 0 235 174 1 0 13 1 1 5 4
NA Miami-Dade 6520 0 217 170 0 0 14 1 2 7 4
NA Miami-Dade 6530 0 308 231 1 0 16 1 4 6 9
NA Miami-Dade 6550 0 3 0 0 0 0 0 0 0 0
NA Miami-Dade 6560 0 333 109 1 3 6 8 2 1 2
NA Miami-Dade 6580 0 0 0 0 0 0 0 0 0 0
NA Miami-Dade 6590 0 221 106 0 0 1 1 3 2 0
NA Miami-Dade 6670 0 568 427 1 1 11 4 12 13 15
NA Miami-Dade 6680 0 0 0 0 0 0 0 0 0 0
NA Miami-Dade 6690 0 1070 518 7 4 12 21 11 14 13
NA Miami-Dade 6700 0 1080 1049 0 11 25 16 10 26 8
NA Miami-Dade 6720 0 619 460 0 3 19 4 11 13 10
NA Miami-Dade 6730 0 274 53 0 0 5 2 4 4 2
NA Miami-Dade 6740 0 434 311 1 0 18 0 2 11 8
NA Miami-Dade 6930 0 889 478 1 3 16 0 16 4 5
NA Miami-Dade 6940 0 1017 596 2 2 30 4 7 12 12
NA Miami-Dade 6950 0 1036 757 7 4 20 4 12 10 12
NA Miami-Dade 6960 0 1169 579 1 2 38 2 17 7 18
NA Miami-Dade 6970 0 996 837 2 3 35 4 14 18 13
NA Miami-Dade 6990 0 665 321 1 0 16 1 5 4 5
NA Miami-Dade 7000 0 506 299 0 0 8 2 3 5 9
NA Miami-Dade 7010 0 1065 1048 3 6 28 11 16 20 19
NA Miami-Dade 7020 0 895 784 0 2 33 2 16 16 12
NA Miami-Dade 7030 0 1399 781 3 8 39 8 18 19 13
NA Miami-Dade 7040 0 763 921 1 3 21 5 5 26 17
NA Miami-Dade 7050 0 965 928 4 10 30 5 15 24 16
NA Miami-Dade 7060 0 858 1084 3 7 33 4 17 22 16
NA Miami-Dade 7070 0 172 386 2 1 8 0 3 8 6
NA Miami-Dade 7080 0 830 1017 3 5 37 9 11 19 10
NA Miami-Dade 7100 0 550 773 4 3 32 6 6 16 8
NA Miami-Dade 7110 0 1385 1112 3 0 49 4 17 30 24
NA Miami-Dade 7120 0 642 901 4 3 16 9 10 22 13
NA Miami-Dade 7130 0 855 982 6 5 33 4 11 20 12
NA Miami-Dade 7140 0 624 950 2 3 23 5 14 18 12
NA Miami-Dade 7150 0 701 899 8 0 20 1 9 11 13
NA Miami-Dade 7160 0 517 838 0 3 17 1 7 21 10
NA Miami-Dade 7170 0 1205 766 1 2 42 3 16 19 33
NA Miami-Dade 7180 0 707 903 3 4 33 3 10 15 13
NA Miami-Dade 7190 0 667 737 0 1 29 1 7 15 21
NA Miami-Dade 7200 0 524 861 3 1 19 0 5 21 22
NA Miami-Dade 7210 0 1449 1126 0 2 49 4 11 17 20
NA Miami-Dade 7230 0 631 827 2 1 23 2 5 17 14
NA Miami-Dade 7250 0 655 798 5 2 32 3 7 15 12
NA Miami-Dade 7260 0 344 448 3 2 7 0 5 6 3
NA Miami-Dade 7270 0 580 436 2 1 13 2 8 6 12
NA Miami-Dade 7280 0 1315 754 5 4 32 4 21 24 17
NA Miami-Dade 7290 0 960 667 5 2 41 7 10 14 15
NA Miami-Dade 7300 0 1324 678 4 1 40 2 25 17 21
NA Miami-Dade 7310 0 632 669 5 2 32 3 11 11 17
NA Miami-Dade 7320 0 796 548 6 4 32 7 6 16 13
NA Miami-Dade 7330 0 1143 1313 2 3 47 5 17 22 22
NA Miami-Dade 7340 0 399 417 1 0 12 1 4 5 4
NA Miami-Dade 7350 0 1033 777 2 4 32 3 7 21 16
NA Miami-Dade 7360 0 1016 446 2 4 24 6 11 8 14
NA Miami-Dade 7370 0 966 440 5 6 19 7 17 6 7
NA Miami-Dade 7380 0 1801 866 5 4 45 8 29 12 16
NA Miami-Dade 7390 0 768 509 4 5 21 1 4 14 12
NA Miami-Dade 7400 0 989 575 2 2 27 7 8 18 9
NA Miami-Dade 7410 0 1397 903 4 2 44 6 8 15 12
NA Miami-Dade 7420 0 1233 601 2 0 37 6 11 10 21
NA Miami-Dade 7430 0 650 513 1 3 20 5 11 10 12
NA Miami-Dade 7440 0 1634 1200 5 6 50 3 20 28 27
NA Miami-Dade 7450 0 1528 959 4 3 43 9 20 21 13
NA Miami-Dade 7460 0 579 307 2 2 21 2 7 7 14
NA Miami-Dade 7470 0 935 454 2 4 20 13 5 18 16
NA Miami-Dade 7480 0 823 744 6 1 38 4 19 20 19
NA Miami-Dade 7490 0 797 737 3 4 24 1 12 13 20
NA Miami-Dade 7500 0 1033 1120 2 3 45 2 15 20 29
NA Miami-Dade 7510 0 560 667 0 0 33 0 8 9 16
NA Miami-Dade 7520 0 1391 811 6 1 38 2 14 15 23
NA Miami-Dade 7530 0 284 282 0 0 8 0 4 7 4
NA Miami-Dade 7540 0 964 747 1 1 22 0 9 16 25
NA Miami-Dade 7550 0 392 493 0 1 10 0 5 10 11
NA Miami-Dade 7560 0 910 825 4 0 18 2 7 18 14
NA Miami-Dade 7570 0 1439 769 10 1 34 2 18 22 35
NA Miami-Dade 7580 0 795 525 3 3 25 6 8 11 6
NA Miami-Dade 7590 0 728 591 1 3 15 1 8 12 8
NA Miami-Dade 7600 0 561 645 1 1 22 1 5 7 16
NA Miami-Dade 7610 0 1421 728 1 6 37 8 22 17 16
NA Miami-Dade 7620 0 1238 557 3 5 33 5 17 6 19
NA Miami-Dade 7630 0 829 725 2 2 20 4 12 8 21
NA Miami-Dade 7640 0 1897 1413 3 5 56 13 13 30 20
NA Miami-Dade 7650 0 1209 685 2 7 31 7 13 12 14
NA Miami-Dade 7660 0 1364 529 1 1 33 3 22 6 16
NA Miami-Dade 7670 0 1111 523 3 4 20 4 15 13 20
NA Miami-Dade 7680 0 273 193 0 0 11 1 5 1 3
NA Miami-Dade 7690 0 768 514 3 3 28 2 4 12 14
NA Miami-Dade 7700 0 1047 817 2 5 33 5 13 10 18
NA Miami-Dade 7710 0 1014 681 1 1 40 0 10 11 15
NA Miami-Dade 7720 0 1096 765 2 3 36 8 11 12 23
NA Miami-Dade 7730 0 1003 1180 4 4 43 7 7 27 18
NA Miami-Dade 7740 0 914 393 2 6 32 12 16 11 10
NA Miami-Dade 7750 0 1369 831 8 5 32 2 9 17 25
NA Miami-Dade 7760 0 1478 772 2 4 37 7 14 17 10
NA Miami-Dade 7770 0 282 332 1 1 16 2 6 4 9
NA Miami-Dade 7780 0 191 441 1 2 11 1 3 2 4
NA Miami-Dade 7790 0 342 414 2 2 15 0 9 7 9
NA Miami-Dade 7810 0 279 353 1 0 5 1 1 4 12
NA Miami-Dade 7820 0 606 484 1 2 13 4 10 6 11
NA Miami-Dade 7830 0 950 679 1 0 32 4 12 12 10
NA Miami-Dade 7840 0 1019 681 2 4 29 4 13 16 18
NA Miami-Dade 7850 0 531 269 2 3 19 1 4 1 2
NA Miami-Dade 7860 0 984 739 2 2 29 5 5 13 12
NA Miami-Dade 7870 0 73 100 0 1 4 0 3 1 1
NA Miami-Dade 7880 0 847 471 2 4 28 3 6 9 12
NA Miami-Dade 7890 0 15 33 0 0 2 0 0 0 0
NA Miami-Dade 7900 0 23 53 0 0 1 0 0 1 0
NA Miami-Dade 7910 0 355 138 1 0 7 0 9 3 0
NA Miami-Dade 7920 0 828 544 0 1 19 3 9 15 15
NA Miami-Dade 7930 0 780 551 2 0 20 0 4 8 22
NA Miami-Dade 7940 0 948 779 1 1 27 6 12 9 16
NA Miami-Dade 7960 0 31 54 0 0 0 0 0 3 0
NA Miami-Dade 7970 0 1074 858 0 4 23 5 9 8 7
NA Miami-Dade 7980 0 1608 1634 6 6 50 6 16 30 27
NA Miami-Dade 8000 0 792 453 1 2 26 4 12 8 3
NA Miami-Dade 8010 0 1212 108 1 4 7 7 5 7 4
NA Miami-Dade 8020 0 1215 83 2 0 10 5 5 7 6
NA Miami-Dade 8030 0 1194 54 0 1 5 5 4 5 3
NA Miami-Dade 8040 0 866 644 1 0 22 3 7 4 18
NA Miami-Dade 8050 0 1242 552 6 4 31 2 16 9 16
NA Miami-Dade 8060 0 748 441 1 1 21 0 11 8 14
NA Miami-Dade 8070 0 693 443 0 0 20 1 3 11 12
NA Miami-Dade 8080 0 365 394 0 0 16 0 1 5 8
NA Miami-Dade 8090 0 127 176 0 0 3 0 1 5 4
NA Miami-Dade 8100 0 1422 1067 2 1 61 1 11 21 33
NA Miami-Dade 8110 0 931 501 3 0 18 0 18 10 16
NA Miami-Dade 8120 0 1234 411 6 0 13 5 21 12 11
NA Miami-Dade 8130 0 2271 459 4 4 24 17 25 17 15
NA Miami-Dade 8140 0 1502 632 5 4 26 2 8 18 20
NA Miami-Dade 8150 0 823 446 1 4 17 6 5 14 3
NA Miami-Dade 8160 0 1509 349 3 2 17 8 14 12 11
NA Miami-Dade 8170 0 1117 201 0 2 12 4 15 3 1
NA Miami-Dade 8180 0 1089 43 2 1 4 3 3 4 4
NA Miami-Dade 8190 0 504 451 6 0 16 0 7 9 15
NA Miami-Dade 8200 0 1425 1263 4 2 66 5 21 23 39
NA Miami-Dade 8210 0 1266 1103 4 2 57 0 20 12 14
NA Miami-Dade 8220 0 855 702 2 0 31 3 8 10 18
NA Miami-Dade 8230 0 1038 704 1 4 27 3 14 19 15
NA Miami-Dade 8240 0 623 398 1 1 20 5 15 7 9
NA Miami-Dade 8250 0 1608 905 2 3 52 8 19 13 16
NA Miami-Dade 8260 0 730 56 1 0 2 4 1 2 4
NA Miami-Dade 8270 0 1172 360 0 5 11 18 6 17 6
NA Miami-Dade 8290 0 1122 372 1 5 11 11 13 10 9
NA Miami-Dade 8300 0 936 310 3 1 15 11 4 12 6
NA Miami-Dade 8310 0 321 107 0 0 1 1 1 0 3
NA Miami-Dade 8320 0 769 376 1 4 20 1 11 9 8
NA Miami-Dade 8330 0 60 16 1 0 0 0 1 1 1
NA Miami-Dade 8340 0 48 7 0 0 0 0 0 0 0
NA Miami-Dade 8350 0 2 0 0 0 0 0 0 0 0
NA Miami-Dade 8360 0 1 0 0 0 0 0 0 0 0
NA Miami-Dade 8370 0 1021 764 0 3 42 5 13 18 19
NA Miami-Dade 8380 0 382 195 1 4 7 2 6 2 4
NA Miami-Dade 8390 0 635 177 0 3 6 2 9 6 4
NA Miami-Dade 8400 0 737 476 3 3 21 4 20 10 10
NA Miami-Dade 8410 0 1203 610 2 7 22 5 16 11 6
NA Miami-Dade 8420 0 151 44 0 0 1 1 2 1 0
NA Miami-Dade 8430 0 51 17 0 0 3 0 0 0 0
NA Miami-Dade 8440 0 0 2 0 0 1 0 0 0 0
NA Miami-Dade 8450 0 819 494 3 4 23 3 8 14 10
NA Miami-Dade 8460 0 1436 679 6 3 31 14 10 10 8
NA Miami-Dade 8470 0 1940 946 2 3 53 6 19 17 15
NA Miami-Dade 8480 0 320 498 7 1 17 3 7 4 10
NA Miami-Dade 8490 0 369 133 2 2 8 1 2 3 3
NA Miami-Dade 8500 0 118 134 0 1 6 0 0 1 0
NA Miami-Dade 8510 0 1094 212 2 3 13 8 13 10 5
NA Miami-Dade 8520 0 9 13 0 0 0 0 0 0 0
NA Miami-Dade 8530 0 586 635 2 0 19 6 11 12 4
NA Miami-Dade 8540 0 1118 642 4 6 39 3 23 23 19
NA Miami-Dade 8560 0 1561 123 2 1 9 6 6 5 9
NA Miami-Dade 8570 0 1462 848 3 1 34 8 16 12 11
NA Miami-Dade 8580 0 1069 692 9 0 28 9 12 12 12
NA Miami-Dade 8590 0 1151 739 5 2 34 3 15 10 19
NA Miami-Dade 8600 0 526 272 2 1 22 4 8 9 7
NA Miami-Dade 8620 0 1453 615 1 4 46 2 18 8 20
NA Miami-Dade 8880 0 25 21 0 0 0 1 0 1 0
NA Miami-Dade 8890 0 390 147 1 1 11 1 2 5 3
NA Miami-Dade 8900 0 1354 353 4 2 32 3 15 6 11
NA Miami-Dade 8910 0 1413 441 6 1 25 3 14 13 13
NA Miami-Dade 8920 0 86 37 0 0 4 1 0 0 0
NA Miami-Dade 8930 0 192 51 0 0 2 1 2 1 3
NA Miami-Dade 8940 0 39 4 0 0 0 0 0 0 0
NA Miami-Dade 8950 0 541 319 3 0 15 2 3 6 6
NA Miami-Dade 8960 0 26 36 0 0 1 0 0 0 0
NA Miami-Dade 8970 0 649 470 1 0 19 2 5 8 5
NA Miami-Dade 9000 0 333 380 2 0 20 1 8 5 6
NA Miami-Dade 9010 0 431 670 1 0 18 5 5 7 12
NA Miami-Dade 9030 0 1875 433 6 2 28 7 12 13 10
NA Miami-Dade 9040 0 1387 629 3 9 44 7 27 11 7
NA Miami-Dade 9050 0 386 119 3 1 8 0 5 2 1
NA Miami-Dade 9060 0 495 155 2 2 8 6 5 7 10
NA Miami-Dade 9070 0 655 357 2 1 19 4 4 5 13
NA Miami-Dade 9090 0 1406 353 2 5 19 10 7 9 7
NA Miami-Dade 9100 0 1131 484 3 4 28 7 15 8 15
NA Miami-Dade 9110 0 1132 431 7 3 17 6 12 14 14
NA Miami-Dade 9130 0 1017 1184 8 6 39 4 11 14 12
NA Miami-Dade 9140 0 358 612 0 1 16 0 6 13 6
NA Miami-Dade 9150 0 793 694 2 1 33 3 11 5 8
NA Miami-Dade 9160 0 515 165 1 1 9 2 8 2 6
NA Miami-Dade 9180 0 316 150 2 0 5 1 3 7 6
NA Miami-Dade 9190 0 706 425 2 3 20 4 4 5 8
NA Miami-Dade 9200 0 1002 107 2 1 7 6 6 11 10
NA Miami-Dade 9220 0 1069 56 1 1 5 6 2 1 9
NA Miami-Dade 9230 0 81 129 0 0 1 0 0 0 0
NA Miami-Dade 9240 0 88 113 0 0 4 0 2 1 2
NA Miami-Dade 9260 0 444 386 3 1 20 2 4 8 4
NA Miami-Dade 9280 0 1486 892 6 6 32 4 22 17 21
NA Miami-Dade 9300 0 230 319 1 0 7 1 4 7 2
NA Miami-Dade 9310 0 461 190 0 0 6 5 2 5 3
NA Miami-Dade 9320 0 309 131 1 0 4 1 3 3 2
NA Miami-Dade 9330 0 4 0 0 0 0 0 0 0 0
NA Miami-Dade 9340 0 1548 747 5 3 38 6 18 9 16
NA Miami-Dade 9350 0 123 30 0 2 0 1 0 0 0
NA Miami-Dade 9360 0 256 42 0 1 1 5 0 1 3
NA Miami-Dade 9370 0 6 0 0 0 0 0 0 0 0
NA Miami-Dade 9380 0 2 1 0 0 0 0 0 0 0
NA Miami-Dade 9390 0 1 2 0 0 0 0 0 0 0
NA Miami-Dade 9400 0 328 143 2 0 5 5 3 1 5
NA Miami-Dade 9410 0 252 347 0 0 9 1 2 5 3
NA Miami-Dade 9420 0 242 46 0 1 1 6 0 3 2
NA Miami-Dade 9430 0 101 112 0 0 4 1 3 1 1
NA Miami-Dade 9440 0 2 0 0 0 0 0 0 0 0
NA Miami-Dade 9450 0 0 1 0 0 0 0 0 0 0
NA Miami-Dade 9470 0 1661 594 3 4 30 8 14 13 19
NA Miami-Dade 9480 0 1141 242 2 0 18 8 15 4 11
NA Miami-Dade 9490 0 997 186 1 1 10 8 6 11 4
NA Miami-Dade 9500 0 0 0 0 0 0 0 0 0 0
NA Miami-Dade 9510 0 1066 209 1 0 14 13 8 14 9
NA Miami-Dade 9530 0 613 535 0 2 14 3 10 7 15
NA Miami-Dade 9550 0 545 36 0 0 5 7 3 4 0
NA Miami-Dade 9570 0 367 285 4 1 14 0 5 5 2
NA Miami-Dade 9590 0 646 270 3 3 20 5 12 2 4
NA Miami-Dade 9600 0 233 93 1 0 5 1 2 2 0
NA Miami-Dade 9610 0 776 81 0 0 5 5 2 6 4
NA Miami-Dade 9630 0 323 202 0 1 15 3 6 5 3
NA Miami-Dade 9650 0 2472 748 4 5 56 6 15 25 21
NA Miami-Dade 9660 0 184 24 2 1 0 0 0 1 0
NA Miami-Dade 9670 0 418 159 3 5 10 3 2 3 0
NA Miami-Dade 9680 0 5 2 0 0 0 0 0 0 0
NA Miami-Dade 9690 0 1109 768 2 0 30 4 14 6 12
NA Miami-Dade 9700 0 110 95 0 1 2 0 0 2 0
NA Miami-Dade 9710 0 319 257 0 3 7 1 4 3 1
NA Miami-Dade 9740 0 507 482 1 2 7 3 3 17 6
NA Miami-Dade 9750 0 171 49 0 1 5 3 0 3 0
NA Miami-Dade 9760 0 233 12 0 0 1 1 0 1 2
NA Miami-Dade 9780 0 679 54 1 1 5 3 13 8 8
NA Miami-Dade 9790 0 226 314 0 1 9 3 1 6 4
NA Miami-Dade 9800 0 326 92 0 0 3 4 1 6 0
NA Miami-Dade 9810 0 778 248 2 3 8 7 9 9 6
NA Miami-Dade 9820 0 64 30 0 0 0 1 1 0 0
NA Miami-Dade 9830 0 332 132 1 0 7 1 1 1 2
NA Miami-Dade 9840 0 1522 457 0 0 52 5 12 12 22
NA Miami-Dade 9850 0 178 28 1 0 3 1 1 1 0
NA Miami-Dade 9870 0 65 39 0 0 1 0 1 1 2
NA Miami-Dade 9890 0 1 7 0 0 0 0 0 0 0
NA Miami-Dade 9900 0 0 0 0 0 0 0 0 0 0
NA Miami-Dade 9910 0 674 608 3 5 19 9 11 18 8
NA Miami-Dade 9920 0 52 81 1 0 1 1 0 2 0
NA Miami-Dade 9930 0 118 61 0 0 5 1 2 1 3
NA Miami-Dade 9940 0 304 279 2 0 12 3 5 8 4
NA Miami-Dade 9950 0 1444 556 0 4 43 2 11 11 24
NA Miami-Dade 9960 0 873 261 0 1 35 0 7 8 9
NA Miami-Dade 9970 0 175 123 0 1 4 3 0 2 1
NA Miami-Dade 9990 0 179 56 0 0 8 0 5 0 4
NA Desoto 01 0 384 888 1 1 11 NA 5 5 11
NA Desoto 02 0 293 868 2 1 18 NA 11 8 14
NA Desoto 03 0 16 44 NA NA 1 NA NA NA NA
NA Desoto 05 0 166 7 NA NA NA NA NA 1 1
NA Desoto 06 0 259 24 NA 2 5 NA 2 1 NA
NA Desoto 07 0 464 880 5 2 18 NA 7 15 15
NA Desoto 08 0 50 300 NA 1 9 1 4 2 3
NA Desoto 09 0 73 308 2 NA 7 NA 1 1 3
NA Desoto 10 0 616 1064 5 4 35 1 10 17 12
NA Desoto 11 0 142 6 NA NA NA NA NA 2 NA
NA Desoto 13 0 232 626 3 1 13 NA 5 9 5
NA Desoto 14 0 205 665 1 NA 10 NA 1 6 10
NA Desoto 15 0 304 224 1 1 4 1 3 7 2
NA Desoto 16 0 208 251 1 3 15 NA 2 3 3
NA Desoto 17 0 369 623 1 2 20 1 2 9 6
NA Dixie 01 0 290 1312 NA NA 20 1 7 11 4
NA Dixie 02 0 58 300 1 1 5 NA NA 1 3
NA Dixie 04 0 316 1539 2 NA 27 2 7 3 21
NA Dixie 05 0 39 269 NA 1 NA NA NA 2 2
NA Dixie 06 0 82 661 2 NA 7 2 2 1 5
NA Dixie 07 0 29 240 NA NA 2 NA NA 3 1
NA Dixie 09 0 345 597 2 NA 11 NA 3 6 7
NA Dixie 10 0 37 376 2 NA 3 NA 1 3 1
NA Dixie 11 0 38 283 1 NA 2 NA 1 NA NA
NA Dixie 12 0 36 245 NA NA NA NA NA 1 NA
NA Duval 1001 0 1970 129 1 1 5 0 6 10 9
NA Duval 1002 0 2103 51 0 2 9 0 7 11 5
NA Duval 1003 0 1167 34 1 0 6 0 8 2 5
NA Duval 1004 0 1773 38 1 0 5 0 3 11 10
NA Duval 1005 0 2493 77 4 1 8 0 13 14 7
NA Duval 1006 0 540 617 2 1 10 0 4 5 3
NA Duval 1007 0 462 525 1 1 21 0 2 8 15
NA Duval 1008 0 1600 788 1 4 38 0 22 10 14
NA Duval 1009 0 1121 717 3 1 24 0 17 8 14
NA Duval 101 0 1028 913 3 1 43 0 13 16 17
NA Duval 1010 0 732 862 3 1 40 0 10 7 12
NA Duval 1011 0 258 654 1 0 15 0 7 1 8
NA Duval 1012 0 1419 429 6 4 26 0 13 9 18
NA Duval 1013 0 441 525 2 4 14 0 4 4 8
NA Duval 1014 0 1398 882 2 4 51 0 9 12 13
NA Duval 1015 0 1094 821 1 1 46 0 6 12 14
NA Duval 1016 0 746 563 3 2 42 0 7 4 9
NA Duval 102 0 2182 1007 3 2 97 0 27 16 35
NA Duval 103 0 479 594 0 1 31 0 4 4 10
NA Duval 104 0 847 918 4 2 55 0 14 11 20
NA Duval 105 0 1374 1592 1 6 87 0 9 15 31
NA Duval 106 0 1914 1599 8 1 67 0 33 16 35
NA Duval 107 0 654 332 1 0 16 0 12 5 5
NA Duval 108 0 690 906 2 5 33 0 15 9 14
NA Duval 109 0 536 470 1 1 23 0 8 7 18
NA Duval 110 0 600 1037 3 0 43 0 11 15 23
NA Duval 1101 0 384 455 2 0 24 0 4 6 9
NA Duval 1102 0 133 235 0 0 15 0 0 3 6
NA Duval 1103 0 1068 1274 5 1 61 0 24 16 24
NA Duval 1104 0 1318 1788 3 3 97 0 19 16 43
NA Duval 1105 0 1390 1447 4 4 148 0 42 8 41
NA Duval 1106 0 1983 2463 2 3 122 0 27 28 37
NA Duval 1107 0 459 865 0 1 30 0 4 15 16
NA Duval 1108 0 1213 1097 1 4 94 0 28 14 27
NA Duval 1109 0 385 1208 2 1 33 0 5 14 15
NA Duval 111 0 473 775 6 1 30 0 10 7 7
NA Duval 1110 0 1554 1804 7 3 127 0 19 21 32
NA Duval 1111 0 804 456 4 0 65 0 27 6 11
NA Duval 1112 0 997 1225 3 1 80 0 14 17 25
NA Duval 1113 0 1380 863 9 3 97 0 19 12 35
NA Duval 1114 0 1035 866 11 1 60 0 13 11 23
NA Duval 1115 0 1249 1562 8 0 83 0 15 9 39
NA Duval 112 0 743 461 3 3 28 0 13 10 16
NA Duval 113 0 2236 1885 6 2 101 0 33 25 41
NA Duval 114 0 947 433 2 3 27 0 12 4 12
NA Duval 1201 0 470 1693 7 1 39 0 15 16 10
NA Duval 1202 0 564 1252 3 3 24 0 4 7 10
NA Duval 1203 0 170 750 3 1 21 0 4 6 9
NA Duval 1204 0 340 955 3 1 28 0 6 2 4
NA Duval 1205 0 1264 1401 7 3 62 0 18 10 17
NA Duval 1206 0 1132 1581 3 0 46 0 14 11 18
NA Duval 1207 0 191 424 1 0 5 0 1 8 2
NA Duval 1208 0 1252 1321 10 4 56 0 13 12 20
NA Duval 1209 0 583 1922 2 2 45 0 9 10 12
NA Duval 1210 0 729 1142 2 2 54 0 5 9 12
NA Duval 1211 0 1187 1241 8 3 67 0 13 16 25
NA Duval 1212 0 2055 1941 8 4 108 0 20 13 27
NA Duval 1213 0 1536 1610 8 4 63 0 16 11 20
NA Duval 1301 0 906 1499 3 1 91 0 11 20 29
NA Duval 1302 0 659 1626 3 0 104 0 16 18 28
NA Duval 1303 0 661 1342 3 0 85 0 10 18 26
NA Duval 1304 0 908 1255 0 4 92 0 13 16 23
NA Duval 1305 0 827 1378 2 0 105 0 20 12 25
