COUNTY AREA TOTAL DEM REP LIB GRN WI1 WI2 WI3
COUNTY AREA TOTAL Cordray DeWine Irvine GadellNewton Ayres Duncan Turner
Stark "NAVARRE A" 668 270 345 23 19 0 0 0
Stark "CANTON TWP 7" 376 138 209 11 13 0 0 0
Stark "CANTON TWP 4" 643 269 334 13 16 0 0 0
Stark "CANTON TWP 2" 783 365 379 12 11 0 0 0
Stark "CANTON TWP 3" 652 358 271 6 10 0 0 0
Stark "CANTON TWP 5" 806 323 443 16 9 0 0 0
Stark "CANTON TWP 6" 542 264 243 13 11 0 0 0
Stark "CANTON TWP 1" 676 289 338 27 12 0 0 0
Stark "MEYERS LAKE A" 404 185 211 2 2 0 0 0
Stark "JACKSON 10" 414 181 216 11 2 0 0 0
Stark "JACKSON 11" 488 219 246 12 4 0 0 0
Stark "JACKSON 13" 407 167 221 7 8 0 0 0
Stark "JACKSON 1" 726 288 398 14 15 0 0 0
Stark "JACKSON 14" 640 252 357 15 6 0 0 0
Stark "JACKSON 15" 777 320 439 10 5 0 0 0
Stark "JACKSON 16" 742 252 455 14 11 0 0 0
Stark "JACKSON 2" 495 161 318 5 5 0 0 0
Stark "JACKSON 18" 816 290 501 12 10 0 0 0
Stark "JACKSON 12" 617 250 343 8 4 0 0 0
Stark "JACKSON 19" 489 227 250 6 2 0 0 0
Stark "JACKSON 20" 522 213 285 11 7 0 0 0
Stark "JACKSON 21" 869 294 542 14 8 0 0 0
Stark "JACKSON 22" 873 357 484 17 8 0 0 0
Stark "JACKSON 23" 796 255 521 8 8 0 0 0
Stark "JACKSON 24" 396 177 201 3 9 0 0 0
Stark "JACKSON 3" 427 205 197 7 12 0 0 0
Stark "JACKSON 25" 525 222 271 8 14 0 0 0
Stark "JACKSON 26" 501 208 277 8 1 0 0 0
Stark "JACKSON 27" 382 149 222 4 3 0 0 0
Stark "JACKSON 17" 828 306 498 10 8 0 0 0
Stark "JACKSON 28" 555 231 291 13 7 0 0 0
Stark "JACKSON 4" 837 327 486 13 5 0 0 0
Stark "JACKSON 29" 605 182 416 3 2 0 0 0
Stark "JACKSON 30" 746 305 417 11 7 0 0 0
Stark "JACKSON 5" 797 276 505 9 3 0 0 0
Stark "JACKSON 6" 412 173 222 8 4 0 0 0
Stark "JACKSON 7" 566 231 317 5 8 0 0 0
Stark "JACKSON 8" 362 149 206 2 4 0 0 0
Stark "JACKSON 9" 427 206 197 8 13 0 0 0
Stark "LAKE 1" 485 156 306 6 8 0 0 0
Stark "LAKE 9" 381 169 193 11 6 0 0 0
Stark "LAKE 10" 349 144 196 1 5 0 0 0
Stark "LAKE 11" 412 175 218 11 3 0 0 0
Stark "LAKE 12" 361 132 206 11 5 0 0 0
Stark "LAKE 13" 589 198 368 7 13 0 0 0
Stark "LAKE 14" 545 206 319 9 3 0 0 0
Stark "LAKE 16" 610 233 358 12 1 0 0 0
Stark "LAKE 17" 528 188 328 5 4 0 0 0
Stark "LAKE 18" 686 246 413 16 4 0 0 0
Stark "LAKE 2" 464 160 286 7 4 0 0 0
Stark "LAKE 19" 806 264 508 16 2 0 0 0
Stark "LAKE 3" 807 242 538 15 3 0 0 0
Stark "LAKE 4" 650 271 357 9 8 0 0 0
Stark "LAKE 5" 613 187 405 8 5 0 0 0
Stark "LAKE 6" 680 191 473 3 6 0 0 0
Stark "LAKE 7" 478 174 283 10 4 0 0 0
Stark "LAKE 8" 553 215 319 11 5 0 0 0
Stark "LAKE A" 813 275 502 13 4 0 0 0
Stark "LAWRENCE 1" 833 238 546 24 8 0 0 0
Stark "LAWRENCE 2" 849 335 452 35 16 0 0 0
Stark "LAWRENCE 3" 890 285 568 16 11 0 0 0
Stark "LAWRENCE 4" 635 236 375 11 4 0 0 0
Stark "LAWRENCE 5" 459 166 259 15 7 0 0 0
Stark "CANAL FULTON A" 410 163 225 14 6 0 0 0
Stark "CANAL FULTON B" 477 217 227 13 11 0 0 0
Stark "CANAL FULTON C" 504 223 257 9 8 0 0 0
Stark "CANAL FULTON D" 735 308 397 12 10 0 0 0
Stark "LEXINGTON 1" 635 222 377 8 9 0 0 0
Stark "LEXINGTON 2" 515 146 323 16 16 0 0 0
Stark "LEXINGTON 3" 539 139 371 3 6 0 0 0
Stark "LEXINGTON 4" 401 153 219 12 8 0 0 0
Stark "MARLBORO 1" 946 210 680 19 7 0 0 0
Stark "MARLBORO 2" 714 204 478 11 7 0 0 0
Stark "MARLBORO 3" 564 160 376 8 4 0 0 0
Stark "NIMISHILLEN 1" 377 126 222 15 6 0 0 0
Stark "NIMISHILLEN 2" 455 141 298 11 5 0 0 0
Stark "NIMISHILLEN 3" 665 234 407 10 9 0 0 0
Stark "NIMISHILLEN 4" 718 233 451 14 6 0 0 0
Stark "NIMISHILLEN 5" 873 247 590 16 5 0 0 0
Stark "NIMISHILLEN 6" 579 190 359 15 7 0 0 0
Stark "NIMISHILLEN 7" 532 225 285 6 7 0 0 0
Stark "OSNABURG 1" 345 100 218 15 4 0 0 0
Stark "OSNABURG 2" 574 167 379 16 9 0 0 0
Stark "OSNABURG 3" 627 217 369 15 15 0 0 0
Stark "OSNABURG A" 530 190 307 7 14 0 0 0
Stark "PARIS 1" 337 120 195 4 9 0 0 0
Stark "PARIS 2" 570 183 360 7 6 0 0 0
Stark "PARIS 3" 530 148 357 10 7 0 0 0
Stark "PARIS A" 262 96 150 8 3 0 0 0
Stark "PARIS B" 417 128 266 6 9 0 0 0
Stark "PERRY 1" 314 183 119 7 2 0 0 0
Stark "PERRY 9" 598 243 319 17 8 0 0 0
Stark "PERRY 10" 659 307 320 18 6 0 0 0
Stark "PERRY 12" 719 240 439 20 13 0 0 0
Stark "PERRY 13" 757 295 423 14 12 0 0 0
Stark "PERRY 7" 634 294 306 16 10 0 0 0
Stark "PERRY 11" 626 313 292 6 8 0 0 0
Stark "PERRY 2" 630 286 310 16 14 0 0 0
Stark "PERRY 15" 463 202 249 6 4 0 0 0
Stark "PERRY 14" 647 293 313 23 10 0 0 0
Stark "PERRY 8" 648 270 344 17 5 0 0 0
Stark "PERRY 16" 532 252 255 10 10 0 0 0
Stark "PERRY 17" 445 166 249 11 12 0 0 0
Stark "PERRY 18" 238 119 105 10 1 0 0 0
Stark "PERRY 3" 715 295 397 9 8 0 0 0
Stark "PERRY 19" 332 137 179 5 4 0 0 0
Stark "PERRY 4" 873 330 515 11 14 0 0 0
Stark "PERRY 5" 326 157 148 8 5 0 0 0
Stark "PERRY 6" 696 326 336 24 2 0 0 0
Stark "PIKE 2" 568 183 355 15 8 0 0 0
Stark "PIKE 3" 500 161 304 15 10 0 0 0
Stark "PIKE 1" 490 195 262 11 7 0 0 0
Stark "PLAIN 1" 467 233 206 15 8 0 0 0
Stark "PLAIN 10" 525 221 287 7 7 0 0 0
Stark "PLAIN 11" 537 262 261 6 3 0 0 0
Stark "PLAIN 12" 429 199 193 14 16 0 0 0
Stark "PLAIN 2" 750 344 369 17 10 0 0 0
Stark "PLAIN 13" 427 223 192 3 4 0 0 0
Stark "PLAIN 15" 603 226 359 7 3 0 0 0
Stark "PLAIN 16" 415 237 162 9 2 0 0 0
Stark "PLAIN 18" 529 239 279 4 2 0 0 0
Stark "PLAIN 19" 458 163 279 6 4 0 0 0
Stark "PLAIN 21" 708 305 381 9 7 0 0 0
Stark "PLAIN 14" 509 244 238 13 7 0 0 0
Stark "PLAIN 22" 393 185 188 6 7 0 0 0
Stark "PLAIN 23" 326 150 169 0 3 0 0 0
Stark "PLAIN 9" 847 354 457 15 14 0 0 0
Stark "PLAIN 24" 643 255 361 15 6 0 0 0
Stark "PLAIN 25" 304 173 114 9 5 0 0 0
Stark "PLAIN 17" 760 286 445 13 7 0 0 0
Stark "PLAIN 26" 563 232 311 9 4 0 0 0
Stark "PLAIN 20" 906 407 465 13 7 0 0 0
Stark "PLAIN 27" 505 221 263 11 2 0 0 0
Stark "PLAIN 28" 591 224 341 16 4 0 0 0
Stark "PLAIN 29" 360 138 218 3 1 0 0 0
Stark "PLAIN 30" 389 174 197 10 3 0 0 0
Stark "PLAIN 3" 495 205 275 4 5 0 0 0
Stark "PLAIN 4" 304 132 148 17 5 0 0 0
Stark "PLAIN 5" 310 169 127 4 7 0 0 0
Stark "PLAIN 6" 359 167 179 7 2 0 0 0
Stark "PLAIN 7" 416 169 236 3 3 0 0 0
Stark "PLAIN 8" 1036 446 564 12 7 0 0 0
Stark "SANDY 2" 566 188 349 14 11 0 0 0
Stark "SANDY 1" 631 234 355 21 10 0 0 0
Stark "SUGARCREEK 1" 599 146 424 19 4 0 0 0
Stark "SUGARCREEK 2" 513 157 331 10 7 0 0 0
Stark "SUGARCREEK A" 296 92 186 8 3 0 0 0
Stark "SUGARCREEK B" 375 134 216 11 9 0 0 0
Stark "SUGARCREEK C" 381 135 225 9 6 0 0 0
Stark "TUSCARAWAS 1" 467 121 325 11 6 0 0 0
Stark "TUSCARAWAS 2" 677 199 441 15 10 0 0 0
Stark "TUSCARAWAS 3" 775 191 542 19 8 0 0 0
Stark "TUSCARAWAS 4" 509 132 360 6 3 0 0 0
Stark "WASHINGTON 2" 682 174 462 14 10 0 0 0
Stark "WASHINGTON 3" 553 168 349 16 9 0 0 0
Stark "WASHINGTON 1" 845 271 534 16 8 0 0 0
Stark "JACKSON 31" 659 226 419 5 2 0 0 0
Stark "LOUISVILLE G" 478 190 272 5 7 0 0 0
Stark "MASSILLON 4-D" 800 297 470 14 5 0 0 0
Stark "JACKSON 32" 461 190 253 10 1 0 0 0
Stark "LAKE 20" 610 252 345 2 6 0 0 0
Stark "MASSILLON 5-D" 459 184 252 8 2 0 0 0
Stark "LAKE 15" 846 227 569 23 11 0 0 0
Stark "LAKE 21" 620 193 408 9 3 0 0 0
Stark "LAKE 22" 474 167 282 14 1 0 0 0
Stark "JACKSON TWP 33" 738 256 463 7 8 0 0 0
Summit "AKRON 1-A" 293 223 54 7 2 0 0 0
Summit "AKRON 1-B" 88 61 15 4 4 0 0 0
Summit "AKRON 1-C" 633 488 120 4 9 0 0 0
Summit "AKRON 1-D" 472 396 45 7 11 0 0 0
Summit "AKRON 1-E" 742 320 391 7 5 0 0 0
Summit "AKRON 1-F" 529 351 154 7 4 0 0 0
Summit "AKRON 1-G" 625 483 114 12 8 0 0 0
Summit "AKRON 1-H" 479 338 95 25 15 0 0 0
Summit "AKRON 1-I" 779 543 210 12 2 0 0 0
Summit "AKRON 1-J" 798 537 223 14 7 0 0 0
Summit "AKRON 1-K" 603 470 99 11 12 0 0 0
Summit "AKRON 2-A" 259 163 79 8 4 0 0 0
Summit "AKRON 2-B" 370 234 114 6 10 0 0 0
Summit "AKRON 2-C" 446 292 118 10 3 0 0 0
Summit "AKRON 2-D" 412 283 111 8 5 0 0 0
Summit "AKRON 2-E" 548 360 168 6 4 0 0 0
Summit "AKRON 2-F" 443 268 142 8 12 0 0 0
Summit "AKRON 2-G" 404 275 102 9 9 0 0 0
Summit "AKRON 3-A" 308 268 28 3 1 0 0 0
Summit "AKRON 3-B" 260 210 32 3 6 0 0 0
Summit "AKRON 3-C" 470 409 37 6 6 0 0 0
Summit "AKRON 3-D" 466 383 57 7 5 0 0 0
Summit "AKRON 3-E" 384 352 17 5 1 0 0 0
Summit "AKRON 3-F" 459 422 16 6 3 0 0 0
Summit "AKRON 3-G" 400 375 10 2 0 0 0 0
Summit "AKRON 3-H" 430 393 15 2 4 0 0 0
Summit "AKRON 3-I" 415 360 27 4 4 0 0 0
Summit "AKRON 4-A" 368 339 16 2 1 0 0 0
Summit "AKRON 4-B" 610 551 32 8 5 0 0 0
Summit "AKRON 4-C" 624 486 121 5 5 0 0 0
Summit "AKRON 4-D" 483 433 31 3 3 0 0 0
Summit "AKRON 4-E" 647 481 149 4 5 0 0 0
Summit "AKRON 4-F" 551 433 104 1 6 0 0 0
Summit "AKRON 4-G" 416 386 11 3 0 0 0 0
Summit "AKRON 4-H" 563 437 97 8 16 0 0 0
Summit "AKRON 4-I" 519 481 9 5 3 0 0 0
Summit "AKRON 4-J" 481 443 17 1 2 0 0 0
Summit "AKRON 5-A" 369 297 48 9 3 0 0 0
Summit "AKRON 5-B" 182 123 51 2 1 0 0 0
Summit "AKRON 5-C" 382 323 36 5 8 0 0 0
Summit "AKRON 5-D" 319 257 39 9 2 0 0 0
Summit "AKRON 5-E" 214 173 29 4 5 0 0 0
Summit "AKRON 5-F" 344 294 33 6 3 0 0 0
Summit "AKRON 5-G" 289 242 34 3 2 0 0 0
Summit "AKRON 5-H" 412 349 40 8 4 0 0 0
Summit "AKRON 6-A" 469 222 213 11 15 0 0 0
Summit "AKRON 6-B" 421 198 192 15 10 0 0 0
Summit "AKRON 6-C" 429 246 156 11 8 0 0 0
Summit "AKRON 6-D" 541 251 256 6 11 0 0 0
Summit "AKRON 6-E" 457 212 208 14 7 0 0 0
Summit "AKRON 6-F" 566 291 252 4 6 0 0 0
Summit "AKRON 6-G" 531 256 250 5 6 0 0 0
Summit "AKRON 6-H" 495 287 191 5 4 0 0 0
Summit "AKRON 6-I" 492 269 191 12 8 0 0 0
Summit "AKRON 6-J" 484 264 189 14 6 0 0 0
Summit "AKRON 7-A" 446 279 140 13 6 0 0 0
Summit "AKRON 7-B" 513 313 173 9 7 0 0 0
Summit "AKRON 7-C" 355 239 96 12 2 0 0 0
Summit "AKRON 7-D" 324 249 56 6 4 0 0 0
Summit "AKRON 7-E" 370 250 94 5 9 0 0 0
Summit "AKRON 7-F" 571 327 216 6 9 0 0 0
Summit "AKRON 7-G" 350 232 102 5 6 0 0 0
Summit "AKRON 7-H" 656 368 253 7 10 0 0 0
Summit "AKRON 7-I" 532 360 142 15 7 0 0 0
Summit "AKRON 8-A" 517 328 179 3 2 0 0 0
Summit "AKRON 8-B" 781 426 328 7 7 0 0 0
Summit "AKRON 8-C" 606 445 139 8 4 0 0 0
Summit "AKRON 8-D" 551 425 104 7 6 0 0 0
Summit "AKRON 8-E" 589 302 266 4 1 0 0 0
Summit "AKRON 8-F" 727 479 221 9 4 0 0 0
Summit "FAIRLAWN 6-A" 589 326 239 13 5 0 0 0
Summit "AKRON 8-G" 569 424 122 9 4 0 0 0
Summit "AKRON 8-H" 513 386 102 14 6 0 0 0
Summit "AKRON 8-I" 681 496 155 10 6 0 0 0
Summit "AKRON 8-J" 637 439 173 12 4 0 0 0
Summit "AKRON 8-K" 741 400 323 2 7 0 0 0
Summit "AKRON 8-L" 552 329 191 13 5 0 0 0
Summit "AKRON 8-M" 678 359 294 6 2 0 0 0
Summit "AKRON 9-A" 471 309 137 10 7 0 0 0
Summit "AKRON 9-B" 453 320 112 8 3 0 0 0
Summit "AKRON 9-C" 461 326 111 7 9 0 0 0
Summit "AKRON 9-D" 515 277 212 5 11 0 0 0
Summit "AKRON 9-E" 501 327 142 12 10 0 0 0
Summit "AKRON 9-F" 372 219 126 12 9 0 0 0
Summit "AKRON 9-G" 448 264 151 9 11 0 0 0
Summit "AKRON 9-H" 462 256 180 6 5 0 0 0
Summit "AKRON 10-A" 403 247 144 5 1 0 0 0
Summit "AKRON 10-B" 508 342 146 8 5 0 0 0
Summit "AKRON 10-C" 344 269 53 10 3 0 0 0
Summit "AKRON 10-D" 281 210 47 5 9 0 0 0
Summit "AKRON 10-E" 487 306 152 11 6 0 0 0
Summit "AKRON 10-F" 518 293 191 9 8 0 0 0
Summit "AKRON 10-G" 426 325 90 2 2 0 0 0
Summit "AKRON 10-H" 510 330 149 12 10 0 0 0
Summit "BARBERTON 1-A" 423 197 209 7 2 0 0 0
Summit "BARBERTON 1-B" 381 183 169 12 4 0 0 0
Summit "BARBERTON 2-A" 467 251 189 8 11 0 0 0
Summit "BARBERTON 2-B" 531 270 233 8 6 0 0 0
Summit "BARBERTON 3-A" 429 323 89 6 3 0 0 0
Summit "BARBERTON 3-B" 519 300 188 8 8 0 0 0
Summit "BARBERTON 3-C" 692 341 336 5 2 0 0 0
Summit "BARBERTON 4-A" 266 147 104 6 4 0 0 0
Summit "BARBERTON 4-B" 319 180 116 11 8 0 0 0
Summit "BARBERTON 5-A" 368 179 161 13 4 0 0 0
Summit "BARBERTON 5-B" 380 203 146 13 6 0 0 0
Summit "BARBERTON 6-A" 525 258 239 10 9 0 0 0
Summit "BARBERTON 6-B" 319 157 144 7 6 0 0 0
Summit "CUY FALLS 1-A" 577 340 205 14 10 0 0 0
Summit "CUY FALLS 1-B" 565 343 192 10 10 0 0 0
Summit "CUY FALLS 1-C" 507 287 192 14 3 0 0 0
Summit "CUY FALLS 2-A" 470 285 157 11 7 0 0 0
Summit "CUY FALLS 2-B" 460 272 159 13 9 0 0 0
Summit "CUY FALLS 2-C" 538 300 216 12 5 0 0 0
Summit "CUY FALLS 3-A" 521 269 224 9 8 0 0 0
Summit "CUY FALLS 3-B" 593 338 225 11 6 0 0 0
Summit "CUY FALLS 3-C" 589 308 254 12 7 0 0 0
Summit "CUY FALLS 3-D" 571 304 240 9 7 0 0 0
Summit "CUY FALLS 4-A" 339 219 96 6 8 0 0 0
Summit "CUY FALLS 4-B" 498 284 186 9 9 0 0 0
Summit "CUY FALLS 4-C" 547 314 201 18 4 0 0 0
Summit "CUY FALLS 5-A" 350 208 121 8 5 0 0 0
Summit "CUY FALLS 5-B" 611 285 292 6 4 0 0 0
Summit "CUY FALLS 5-C" 584 317 241 6 5 0 0 0
Summit "CUY FALLS 5-D" 534 285 219 9 5 0 0 0
Summit "CUY FALLS 6-A" 508 250 228 8 9 0 0 0
Summit "CUY FALLS 6-B" 521 262 228 7 5 0 0 0
Summit "CUY FALLS 6-C" 459 234 190 11 20 0 0 0
Summit "CUY FALLS 7-A" 530 296 213 8 6 0 0 0
Summit "CUY FALLS 7-B" 391 218 155 6 7 0 0 0
Summit "CUY FALLS 7-C" 445 217 200 6 2 0 0 0
Summit "CUY FALLS 7-D" 473 259 188 7 8 0 0 0
Summit "CUY FALLS 8-A" 737 317 335 15 13 0 0 0
Summit "CUY FALLS 8-B" 613 312 260 13 11 0 0 0
Summit "CUY FALLS 8-C" 774 376 351 10 2 0 0 0
Summit "CUY FALLS 8-D" 584 273 285 5 4 0 0 0
Summit "CUY FALLS 8-E" 863 359 458 13 10 0 0 0
Summit "FAIRLAWN 1-A" 679 323 328 11 3 0 0 0
Summit "FAIRLAWN 2-A" 659 342 303 2 1 0 0 0
Summit "FAIRLAWN 3-A" 598 345 235 6 1 0 0 0
Summit "FAIRLAWN 4-A" 606 380 182 10 17 0 0 0
Summit "FAIRLAWN 5-A" 615 332 262 5 2 0 0 0
Summit "GREEN 1-A" 569 235 307 7 7 0 0 0
Summit "MACEDONIA A" 696 370 282 11 8 0 0 0
Summit "MACEDONIA B" 414 181 205 7 3 0 0 0
Summit "MACEDONIA C" 583 297 248 10 4 0 0 0
Summit "MACEDONIA D" 585 232 311 11 11 0 0 0
Summit "MACEDONIA E" 646 364 234 9 7 0 0 0
Summit "MACEDONIA F" 517 219 265 12 3 0 0 0
Summit "NORTON 1-A" 481 183 243 16 8 0 0 0
Summit "NORTON 1-B" 467 202 230 7 6 0 0 0
Summit "NORTON 2-A" 462 216 214 6 5 0 0 0
Summit "NORTON 2-B" 440 194 217 6 2 0 0 0
Summit "NORTON 3-A" 529 207 284 11 6 0 0 0
Summit "NORTON 3-B" 415 175 207 13 4 0 0 0
Summit "STOW 1-A" 587 323 235 6 6 0 0 0
Summit "STOW 1-B" 529 269 233 8 5 0 0 0
Summit "STOW 1-C" 556 276 243 15 15 0 0 0
Summit "STOW 1-D" 672 294 360 10 5 0 0 0
Summit "STOW 1-E" 506 250 234 5 4 0 0 0
Summit "STOW 2-A" 646 285 325 17 8 0 0 0
Summit "STOW 2-B" 590 303 260 13 8 0 0 0
Summit "STOW 2-C" 672 299 341 9 6 0 0 0
Summit "STOW 2-D" 660 322 316 12 3 0 0 0
Summit "STOW 2-E" 629 297 309 4 5 0 0 0
Summit "STOW 3-A" 324 178 129 7 5 0 0 0
Summit "STOW 3-B" 586 288 271 5 5 0 0 0
Summit "STOW 3-C" 506 264 210 14 6 0 0 0
Summit "STOW 3-D" 687 327 337 6 3 0 0 0
Summit "STOW 4-A" 585 272 284 17 2 0 0 0
Summit "STOW 4-B" 592 317 259 5 5 0 0 0
Summit "STOW 4-C" 518 254 238 8 7 0 0 0
Summit "STOW 4-D" 581 291 255 11 13 0 0 0
Summit "STOW 4-E" 694 321 336 18 6 0 0 0
Summit "TALLMADGE 1-A" 592 309 252 6 5 0 0 0
Summit "TALLMADGE 1-B" 554 264 254 6 6 0 0 0
Summit "TALLMADGE 1-C" 341 193 133 3 3 0 0 0
Summit "TALLMADGE 2-A" 563 277 255 13 2 0 0 0
Summit "TALLMADGE 2-B" 604 252 319 10 7 0 0 0
Summit "TALLMADGE 2-C" 596 266 291 7 7 0 0 0
Summit "TALLMADGE 3-A" 539 255 252 7 10 0 0 0
Summit "TALLMADGE 3-B" 477 225 223 13 4 0 0 0
Summit "TALLMADGE 3-C" 518 225 254 18 4 0 0 0
Summit "TALLMADGE 4-A" 531 258 235 7 10 0 0 0
Summit "TALLMADGE 4-B" 431 240 172 8 5 0 0 0
Summit "TALLMADGE 4-C" 545 296 215 13 12 0 0 0
Summit "TWINSBURG 1-A" 538 301 214 6 4 0 0 0
Summit "TWINSBURG 1-B" 490 250 199 10 11 0 0 0
Summit "TWINSBURG 2-A" 581 297 257 15 4 0 0 0
Summit "TWINSBURG 2-B" 563 282 261 4 5 0 0 0
Summit "TWINSBURG 3-A" 618 346 244 9 6 0 0 0
Summit "TWINSBURG 3-B" 628 386 219 4 5 0 0 0
Summit "TWINSBURG 4-A" 692 372 301 3 2 0 0 0
Summit "TWINSBURG 4-B" 515 350 135 11 6 0 0 0
Summit "TWINSBURG 5-A" 678 424 239 3 4 0 0 0
Summit "TWINSBURG 5-B" 515 329 151 15 7 0 0 0
Summit "NORTHFIELD VILL B" 304 148 130 10 4 0 0 0
Summit "SILVER LAKE VILL A" 364 170 183 6 1 0 0 0
Summit "BATH TWP A" 711 281 409 6 4 0 0 0
Summit "SILVER LAKE VILL C" 398 192 194 5 2 0 0 0
Summit "BATH TWP B" 670 265 384 6 4 0 0 0
Summit "BATH TWP C" 772 273 474 8 5 0 0 0
Summit "BATH TWP D" 679 341 315 8 3 0 0 0
Summit "BATH TWP E" 705 327 358 6 0 0 0 0
Summit "BATH TWP F" 677 335 319 8 2 0 0 0
Summit "PENINSULA VILL" 326 193 113 3 3 0 0 0
Summit "BOSTON TWP" 354 159 179 5 4 0 0 0
Summit "BOSTON HTS VILL" 734 292 406 10 7 0 0 0
Summit "CLINTON VILL" 538 186 307 14 10 0 0 0
Summit "COPLEY TWP A" 665 399 241 11 2 0 0 0
Summit "COPLEY TWP B" 582 361 195 9 3 0 0 0
Summit "COPLEY TWP C" 643 382 232 11 5 0 0 0
Summit "LAKEMORE VILL A" 518 233 250 12 3 0 0 0
Summit "LAKEMORE VILL B" 457 208 206 20 9 0 0 0
Summit "COPLEY TWP D" 659 316 313 8 6 0 0 0
Summit "COPLEY TWP E" 709 304 380 6 11 0 0 0
Summit "COPLEY TWP F" 783 425 339 7 3 0 0 0
Summit "COPLEY TWP G" 823 462 334 5 4 0 0 0
Summit "COPLEY TWP H" 602 301 272 8 6 0 0 0
Summit "COVENTRY TWP A" 478 256 195 6 12 0 0 0
Summit "COVENTRY TWP B" 521 241 250 7 7 0 0 0
Summit "COVENTRY TWP C" 481 211 242 5 9 0 0 0
Summit "COVENTRY TWP D" 522 256 230 12 15 0 0 0
Summit "COVENTRY TWP E" 568 235 290 12 10 0 0 0
Summit "COVENTRY TWP F" 510 248 224 18 8 0 0 0
Summit "NEW FRANKLIN 1-A" 455 209 213 7 6 0 0 0
Summit "NEW FRANKLIN 2-A" 556 246 272 13 9 0 0 0
Summit "NEW FRANKLIN 2-B" 540 227 281 11 6 0 0 0
Summit "NEW FRANKLIN 1-B" 629 290 290 20 11 0 0 0
Summit "NEW FRANKLIN 3-A" 550 215 288 16 6 0 0 0
Summit "NORTON 4-A" 555 188 323 18 12 0 0 0
Summit "NEW FRANKLIN 3-B" 541 177 318 10 14 0 0 0
Summit "NORTON 4-B" 544 227 279 9 9 0 0 0
Summit "MOGADORE VILL A" 578 255 291 12 7 0 0 0
Summit "MOGADORE VILL B" 544 266 247 11 4 0 0 0
Summit "MUNROE FALLS 2-A" 397 198 181 10 4 0 0 0
Summit "MUNROE FALLS 3-A" 428 236 178 4 3 0 0 0
Summit "MUNROE FALLS 1-A" 454 222 218 6 2 0 0 0
Summit "NORTHFIELD VILL C" 292 154 123 3 4 0 0 0
Summit "NORTHFIELD VILL A" 312 149 138 6 8 0 0 0
Summit "NORTHFIELD VILL D" 347 182 139 8 5 0 0 0
Summit "NFLD CTR TWP A" 688 394 258 15 9 0 0 0
Summit "NFLD CTR TWP B" 576 244 302 8 6 0 0 0
Summit "NFLD CTR TWP C" 543 215 298 7 5 0 0 0
Summit "REMINDERVILLE VILL A" 784 508 243 9 14 0 0 0
Summit "REMINDERVILLE VILL B" 517 227 274 5 5 0 0 0
Summit "RICHFIELD TWP Y" 797 309 448 13 4 0 0 0
Summit "RICHFIELD TWP Z" 723 282 406 10 10 0 0 0
Summit "RICHFIELD VILL A" 584 232 321 12 7 0 0 0
Summit "RICHFIELD VILL B" 667 209 428 18 7 0 0 0
Summit "SAGAMORE HILLS TWP A" 691 261 386 13 8 0 0 0
Summit "SAGAMORE HILLS TWP B" 647 309 308 10 10 0 0 0
Summit "SAGAMORE HILLS TWP C" 715 364 314 15 6 0 0 0
Summit "SAGAMORE HILLS TWP D" 658 283 340 5 11 0 0 0
Summit "SAGAMORE HILLS TWP E" 714 353 332 8 7 0 0 0
Summit "SAGAMORE HILLS TWP F" 11 2 4 2 3 0 0 0
Summit "SAGAMORE HILLS TWP G" 571 260 277 10 4 0 0 0
Summit "SILVER LAKE VILL D" 376 198 167 4 1 0 0 0
Summit "SILVER LAKE VILL B" 411 192 211 4 1 0 0 0
Summit "SPRINGFIELD TWP A" 492 223 232 10 14 0 0 0
Summit "SPRINGFIELD TWP B" 405 181 197 9 7 0 0 0
Summit "SPRINGFIELD TWP C" 572 249 285 18 10 0 0 0
Summit "SPRINGFIELD TWP D" 639 250 354 5 7 0 0 0
Summit "SPRINGFIELD TWP E" 629 232 362 9 7 0 0 0
Summit "SPRINGFIELD TWP F" 432 163 236 12 9 0 0 0
Summit "SPRINGFIELD TWP G" 336 144 169 9 5 0 0 0
Summit "TWINSBURG TWP A" 736 346 365 8 6 0 0 0
Summit "TWINSBURG TWP B" 362 321 19 7 7 0 0 0
Summit "GREEN 1-B" 646 225 385 7 8 0 0 0
Summit "GREEN 1-C" 505 206 260 11 8 0 0 0
Summit "GREEN 1-D" 605 240 330 8 10 0 0 0
Summit "GREEN 2-A" 496 185 262 13 11 0 0 0
Summit "GREEN 2-B" 590 254 299 8 10 0 0 0
Summit "GREEN 2-C" 495 212 259 5 10 0 0 0
Summit "GREEN 2-D" 645 273 337 4 14 0 0 0
Summit "GREEN 3-A" 620 248 329 17 11 0 0 0
Summit "GREEN 3-B" 617 249 322 17 9 0 0 0
Summit "GREEN 3-C" 641 282 312 12 9 0 0 0
Summit "GREEN 3-D" 615 269 304 16 9 0 0 0
Summit "GREEN 4-A" 569 257 287 5 4 0 0 0
Summit "GREEN 4-B" 675 290 349 10 14 0 0 0
Summit "GREEN 4-C" 518 219 259 12 14 0 0 0
Summit "GREEN 4-D" 576 234 308 8 6 0 0 0
Summit "HUDSON 1-A" 611 305 280 6 3 0 0 0
Summit "HUDSON 1-B" 633 329 282 5 7 0 0 0
Summit "HUDSON 1-C" 623 297 301 9 3 0 0 0
Summit "HUDSON 2-A" 657 277 357 5 7 0 0 0
Summit "HUDSON 2-B" 607 217 362 6 5 0 0 0
