COUNTY AREA TOTAL DEM REP SCATTERING
KENOSHA "City of KENOSHA Ward 19" 57 38 19 0
KENOSHA "City of KENOSHA Ward 20" 190 122 68 0
KENOSHA "City of KENOSHA Ward 21" 86 56 30 0
KENOSHA "City of KENOSHA Ward 22" 341 213 127 1
KENOSHA "City of KENOSHA Ward 23" 137 86 51 0
KENOSHA "City of KENOSHA Ward 24" 174 121 53 0
KENOSHA "City of KENOSHA Ward 25" 210 151 58 1
KENOSHA "City of KENOSHA Ward 26" 50 29 21 0
KENOSHA "City of KENOSHA Ward 27" 93 64 28 1
KENOSHA "City of KENOSHA Ward 28" 40 32 8 0
KENOSHA "City of KENOSHA Ward 29" 76 57 19 0
KENOSHA "City of KENOSHA Ward 30" 55 34 20 1
KENOSHA "City of KENOSHA Ward 31" 149 107 42 0
KENOSHA "City of KENOSHA Ward 32" 35 22 13 0
KENOSHA "City of KENOSHA Ward 33" 0 0 0 0
KENOSHA "City of KENOSHA Ward 34" 91 58 33 0
KENOSHA "City of KENOSHA Ward 35" 204 137 67 0
KENOSHA "City of KENOSHA Ward 36" 42 32 10 0
KENOSHA "City of KENOSHA Ward 37" 163 117 46 0
KENOSHA "City of KENOSHA Ward 38" 361 246 115 0
KENOSHA "City of KENOSHA Ward 39" 140 80 60 0
KENOSHA "City of KENOSHA Ward 40" 58 39 18 1
KENOSHA "City of KENOSHA Ward 41" 93 56 37 0
KENOSHA "City of KENOSHA Ward 42" 53 36 17 0
KENOSHA "City of KENOSHA Ward 43" 211 125 86 0
KENOSHA "City of KENOSHA Ward 44" 141 66 75 0
KENOSHA "City of KENOSHA Ward 45" 65 41 24 0
KENOSHA "City of KENOSHA Ward 46" 74 53 21 0
KENOSHA "City of KENOSHA Ward 47" 34 23 11 0
KENOSHA "City of KENOSHA Ward 48" 40 31 9 0
KENOSHA "City of KENOSHA Ward 49" 52 36 16 0
KENOSHA "City of KENOSHA Ward 50" 80 61 19 0
KENOSHA "City of KENOSHA Ward 51" 80 53 27 0
KENOSHA "City of KENOSHA Ward 52" 140 95 45 0
KENOSHA "City of KENOSHA Ward 53" 71 37 34 0
KENOSHA "City of KENOSHA Ward 54" 253 139 114 0
KENOSHA "City of KENOSHA Ward 55" 89 62 27 0
KENOSHA "City of KENOSHA Ward 56" 140 89 51 0
KENOSHA "City of KENOSHA Ward 57" 263 161 102 0
KENOSHA "City of KENOSHA Ward 58" 10 7 3 0
KENOSHA "City of KENOSHA Ward 59" 252 149 103 0
KENOSHA "City of KENOSHA Ward 60" 229 154 75 0
KENOSHA "City of KENOSHA Ward 61" 98 61 37 0
KENOSHA "City of KENOSHA Ward 62" 238 138 100 0
KENOSHA "City of KENOSHA Ward 63" 123 72 51 0
KENOSHA "City of KENOSHA Ward 64" 193 108 83 2
KENOSHA "City of KENOSHA Ward 65" 4 3 1 0
KENOSHA "City of KENOSHA Ward 66" 397 238 159 0
KENOSHA "City of KENOSHA Ward 67" 210 148 62 0
KENOSHA "City of KENOSHA Ward 68" 111 60 51 0
KENOSHA "City of KENOSHA Ward 69" 23 13 10 0
KENOSHA "City of KENOSHA Ward 70" 2 2 0 0
KENOSHA "City of KENOSHA Ward 71" 68 49 19 0
KENOSHA "City of KENOSHA Ward 72" 159 101 58 0
KENOSHA "City of KENOSHA Ward 73" 108 63 45 0
KENOSHA "City of KENOSHA Ward 74" 0 0 0 0
KENOSHA "City of KENOSHA Ward 75" 109 60 48 1
KENOSHA "City of KENOSHA Ward 76" 86 40 46 0
KENOSHA "City of KENOSHA Ward 77" 149 87 62 0
KENOSHA "City of KENOSHA Ward 78" 123 74 48 1
KENOSHA "City of KENOSHA Ward 79" 145 77 68 0
KENOSHA "City of KENOSHA Ward 80" 48 37 11 0
KENOSHA "City of KENOSHA Ward 81" 92 62 30 0
KENOSHA "City of KENOSHA Ward 82" 54 39 15 0
KENOSHA "City of KENOSHA Ward 83" 0 0 0 0
KENOSHA "City of KENOSHA Ward 84" 56 37 19 0
KENOSHA "City of KENOSHA Ward 85" 13 7 6 0
KENOSHA "City of KENOSHA Ward 86" 52 39 13 0
KENOSHA "City of KENOSHA Ward 87" 142 81 61 0
KENOSHA "City of KENOSHA Ward 88" 0 0 0 0
KENOSHA "City of KENOSHA Ward 89" 0 0 0 0
KENOSHA "City of KENOSHA Ward 90" 0 0 0 0
KENOSHA "City of KENOSHA Ward 91" 0 0 0 0
KENOSHA "City of KENOSHA Ward 92" 0 0 0 0
KENOSHA "City of KENOSHA Ward 93" 0 0 0 0
KENOSHA "City of KENOSHA Ward 94" 0 0 0 0
KENOSHA "City of KENOSHA Ward 95" 0 0 0 0
KENOSHA "City of KENOSHA Ward 96" 0 0 0 0
KENOSHA "City of KENOSHA Ward 97" 0 0 0 0
KENOSHA "City of KENOSHA Ward 98" 0 0 0 0
KENOSHA "City of KENOSHA Ward 99" 0 0 0 0
KEWAUNEE "Town of AHNAPEE Ward 1" 148 81 67 0
KEWAUNEE "Town of CARLTON Ward 1-2" 291 123 168 0
KEWAUNEE "Town of CASCO Ward 1-3" 368 173 195 0
KEWAUNEE "Town of FRANKLIN Ward 1" 208 123 85 0
KEWAUNEE "Town of LINCOLN Ward 1" 326 167 159 0
KEWAUNEE "Town of LUXEMBURG Ward 1-3" 552 253 299 0
KEWAUNEE "Town of MONTPELIER Ward 1-3" 434 181 253 0
KEWAUNEE "Town of PIERCE Ward 1-2" 202 116 86 0
KEWAUNEE "Town of RED RIVER Ward 1-3" 450 216 234 0
KEWAUNEE "Town of WEST KEWAUNEE Ward 1-2" 244 102 142 0
KEWAUNEE "Village of CASCO Ward 1" 217 96 121 0
KEWAUNEE "Village of LUXEMBURG Ward 1-5" 743 348 395 0
KEWAUNEE "City of ALGOMA Ward 1-6" 432 279 153 0
KEWAUNEE "City of KEWAUNEE Ward 1-5" 711 367 344 0
"LA CROSSE" "Town of BANGOR Ward 1" 85 44 41 0
"LA CROSSE" "Town of BARRE Ward 1-2" 195 76 119 0
"LA CROSSE" "Town of BURNS Ward 1" 131 81 50 0
"LA CROSSE" "Town of CAMPBELL Ward 1-6" 1009 618 391 0
"LA CROSSE" "Town of FARMINGTON Ward 1-2" 298 182 116 0
"LA CROSSE" "Town of GREENFIELD Ward 1-2" 314 184 130 0
"LA CROSSE" "Town of HAMILTON Ward 1-5" 435 226 209 0
"LA CROSSE" "Town of HOLLAND Wards 1-6" 596 354 242 0
"LA CROSSE" "Town of MEDARY Ward 1-2" 304 185 119 0
"LA CROSSE" "Town of ONALASKA Ward 1-8" 960 542 418 0
"LA CROSSE" "Town of SHELBY Ward 1-6" 1058 707 351 0
"LA CROSSE" "Town of WASHINGTON Ward 1" 102 62 40 0
"LA CROSSE" "Village of BANGOR Wards 1-2" 145 96 49 0
"LA CROSSE" "Village of HOLMEN Wards 1-12" 1023 660 363 0
"LA CROSSE" "Village of ROCKLAND Ward 1" 78 46 32 0
"LA CROSSE" "Village of WEST SALEM Wards 1-8" 729 443 286 0
"LA CROSSE" "City of LA CROSSE Ward 1" 413 268 145 0
"LA CROSSE" "City of LA CROSSE Ward 2" 99 74 25 0
"LA CROSSE" "City of LA CROSSE Ward 3" 219 152 67 0
"LA CROSSE" "City of LA CROSSE Ward 4" 75 60 15 0
"LA CROSSE" "City of LA CROSSE Ward 5" 131 105 26 0
"LA CROSSE" "City of LA CROSSE Ward 6" 225 180 45 0
"LA CROSSE" "City of LA CROSSE Ward 7" 287 237 50 0
"LA CROSSE" "City of LA CROSSE Ward 8" 277 230 47 0
"LA CROSSE" "City of LA CROSSE Ward 9" 923 751 172 0
"LA CROSSE" "City of LA CROSSE Ward 10" 44 36 8 0
"LA CROSSE" "City of LA CROSSE Ward 11" 45 40 5 0
"LA CROSSE" "City of LA CROSSE Ward 12" 132 111 21 0
"LA CROSSE" "City of LA CROSSE Ward 13" 125 102 23 0
"LA CROSSE" "City of LA CROSSE Ward 14" 126 99 27 0
"LA CROSSE" "City of LA CROSSE Ward 15" 148 133 15 0
"LA CROSSE" "City of LA CROSSE Ward 16" 250 180 70 0
"LA CROSSE" "City of LA CROSSE Ward 17" 89 75 14 0
"LA CROSSE" "City of LA CROSSE Ward 18" 108 87 21 0
"LA CROSSE" "City of LA CROSSE Ward 19" 137 107 30 0
"LA CROSSE" "City of LA CROSSE Ward 20" 237 184 53 0
"LA CROSSE" "City of LA CROSSE Ward 21" 715 544 171 0
"LA CROSSE" "City of LA CROSSE Ward 22" 372 288 84 0
"LA CROSSE" "City of LA CROSSE Ward 23" 131 96 35 0
"LA CROSSE" "City of LA CROSSE Ward 24" 382 276 106 0
"LA CROSSE" "City of LA CROSSE Ward 25" 257 182 75 0
"LA CROSSE" "City of LA CROSSE Ward 26" 413 296 117 0
"LA CROSSE" "City of LA CROSSE Ward 27" 217 149 68 0
"LA CROSSE" "City of LA CROSSE Ward 28" 176 128 48 0
"LA CROSSE" "City of LA CROSSE Ward 29" 566 391 175 0
"LA CROSSE" "City of LA CROSSE Ward 30" 0 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 31" 0 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 32" 0 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 33" 0 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 34" 0 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 35" 0 0 0 0
"LA CROSSE" "City of ONALASKA Ward 1-4" 909 568 341 0
"LA CROSSE" "City of ONALASKA Ward 5-8" 853 539 314 0
"LA CROSSE" "City of ONALASKA Ward 9-12" 963 547 416 0
LAFAYETTE "Town of ARGYLE Ward 1" 35 24 11 0
LAFAYETTE "Town of ARGYLE Ward 2" 41 21 20 0
LAFAYETTE "Town of ARGYLE Ward 3" 14 7 7 0
LAFAYETTE "Town of BELMONT Ward 1" 96 47 49 0
LAFAYETTE "Town of BELMONT Ward 2" 22 12 10 0
LAFAYETTE "Town of BENTON Ward 1" 57 23 34 0
LAFAYETTE "Town of BENTON Ward 2" 28 11 17 0
LAFAYETTE "Town of BLANCHARD Ward 1" 73 45 28 0
LAFAYETTE "Town of DARLINGTON Ward 1" 98 38 60 0
LAFAYETTE "Town of DARLINGTON Ward 2" 113 62 51 0
LAFAYETTE "Town of DARLINGTON Ward 3" 41 14 27 0
LAFAYETTE "Town of ELK GROVE Ward 1" 51 26 25 0
LAFAYETTE "Town of ELK GROVE Ward 2" 19 8 11 0
LAFAYETTE "Town of FAYETTE Ward 1" 63 30 33 0
LAFAYETTE "Town of FAYETTE Ward 2" 25 9 16 0
LAFAYETTE "Town of GRATIOT Ward 1" 150 67 83 0
LAFAYETTE "Town of KENDALL Ward 1" 95 51 44 0
LAFAYETTE "Town of LAMONT Ward 1" 67 39 23 5
LAFAYETTE "Town of LAMONT Ward 2" 17 7 10 0
LAFAYETTE "Town of MONTICELLO Ward 1" 40 9 31 0
LAFAYETTE "Town of NEW DIGGINGS Ward 1" 82 44 38 0
LAFAYETTE "Town of SEYMOUR Ward 1" 59 19 40 0
LAFAYETTE "Town of SEYMOUR Ward 2" 16 10 6 0
LAFAYETTE "Town of SHULLSBURG Ward 1" 84 49 35 0
LAFAYETTE "Town of WAYNE Ward 1" 135 50 85 0
LAFAYETTE "Town of WHITE OAK SPRINGS Ward 1" 40 16 24 0
LAFAYETTE "Town of WILLOW SPRINGS Ward 1" 194 82 112 0
LAFAYETTE "Town of WIOTA Ward 1" 211 113 98 0
LAFAYETTE "Village of ARGYLE Ward 1" 136 89 47 0
LAFAYETTE "Village of BELMONT Ward 1" 188 107 81 0
LAFAYETTE "Village of BENTON Ward 1" 233 154 79 0
LAFAYETTE "Village of BLANCHARDVILLE Ward 1" 131 91 40 0
LAFAYETTE "Village of GRATIOT Ward 1" 48 31 17 0
LAFAYETTE "VILLAGE OF HAZEL GREEN Ward 3" 2 0 2 0
LAFAYETTE "Village of SOUTH WAYNE Ward 1" 91 41 50 0
LAFAYETTE "CITY OF CUBA CITY Ward 5" 31 22 9 0
LAFAYETTE "City of DARLINGTON Ward 1-2" 137 86 51 0
LAFAYETTE "City of DARLINGTON Ward 3" 102 56 46 0
LAFAYETTE "City of DARLINGTON Ward 4" 76 49 27 0
LAFAYETTE "City of DARLINGTON Ward 5" 112 71 41 0
LAFAYETTE "City of DARLINGTON Ward 6" 35 28 7 0
LAFAYETTE "City of SHULLSBURG Ward 1" 61 31 30 0
LAFAYETTE "City of SHULLSBURG Ward 2" 175 120 55 0
LAFAYETTE "City of SHULLSBURG Ward 3" 154 96 58 0
LANGLADE "Town of ACKLEY Ward 1" 65 25 40 0
LANGLADE "Town of AINSWORTH Ward 1" 59 20 39 0
LANGLADE "Town of ANTIGO Ward 1-2" 203 76 127 0
LANGLADE "Town of ELCHO Ward 1-2" 205 105 100 0
LANGLADE "Town of EVERGREEN Ward 1" 67 28 39 0
LANGLADE "Town of LANGLADE Ward 1-2" 70 23 47 0
LANGLADE "Town of NEVA Ward 1" 136 59 77 0
LANGLADE "Town of NORWOOD Ward 1" 133 42 91 0
LANGLADE "Town of PARRISH Ward 1" 12 5 7 0
LANGLADE "Town of PECK Ward 1" 70 25 45 0
LANGLADE "Town of POLAR Ward 1-2" 168 57 111 0
LANGLADE "Town of PRICE Ward 1-2" 30 13 17 0
LANGLADE "Town of ROLLING Ward 1-2" 174 73 101 0
LANGLADE "Town of SUMMIT Ward 1" 29 18 11 0
LANGLADE "Town of UPHAM Ward 1" 118 58 60 0
LANGLADE "Town of VILAS Ward 1" 27 5 22 0
LANGLADE "Town of WOLF RIVER Ward 1-2" 133 58 75 0
LANGLADE "Village of WHITE LAKE Ward 1" 59 28 31 0
LANGLADE "City of ANTIGO Ward 1" 80 39 41 0
LANGLADE "City of ANTIGO Ward 2" 86 39 47 0
LANGLADE "City of ANTIGO Ward 3" 66 38 28 0
LANGLADE "City of ANTIGO Ward 4" 100 58 42 0
LANGLADE "City of ANTIGO Ward 5" 42 26 16 0
LANGLADE "City of ANTIGO Ward 6" 99 44 55 0
LANGLADE "City of ANTIGO Ward 7" 133 68 65 0
LANGLADE "City of ANTIGO Ward 8" 58 30 28 0
LANGLADE "City of ANTIGO Ward 9" 102 51 51 0
LINCOLN "Town of BIRCH Ward 1" 84 38 46 0
LINCOLN "Town of BRADLEY Wards 1-5" 356 180 175 1
LINCOLN "Town of CORNING Wards 1-2" 216 79 137 0
LINCOLN "Town of HARDING Ward 1" 105 44 61 0
LINCOLN "Town of HARRISON Wards 1-3" 161 73 88 0
LINCOLN "Town of KING Wards 1-2" 183 112 71 0
LINCOLN "Town of MERRILL Wards 1-7" 692 343 348 1
LINCOLN "Town of PINE RIVER Wards 1-3" 482 218 262 2
LINCOLN "Town of ROCK FALLS Wards 1-2" 147 65 82 0
LINCOLN "Town of RUSSELL Ward 1" 156 81 75 0
LINCOLN "Town of SCHLEY Wards 1-2" 209 94 115 0
LINCOLN "Town of SCOTT Wards 1-2" 330 156 174 0
LINCOLN "Town of SKANAWAN Ward 1" 78 44 34 0
LINCOLN "Town of SOMO Ward 1" 23 9 14 0
LINCOLN "Town of TOMAHAWK Ward 1" 69 37 32 0
LINCOLN "Town of WILSON Ward 1" 60 22 38 0
LINCOLN "City of MERRILL Wards 1-2" 308 172 136 0
LINCOLN "City of MERRILL Wards 3-4" 260 143 117 0
LINCOLN "City of MERRILL Wards 5-7" 172 94 78 0
LINCOLN "City of MERRILL Wards 8-9" 245 134 110 1
LINCOLN "City of MERRILL Wards 10-12" 252 137 115 0
LINCOLN "City of MERRILL Wards 13-14" 223 129 93 1
LINCOLN "City of MERRILL Wards 15-17" 285 180 104 1
LINCOLN "City of MERRILL Wards 18-19" 176 92 84 0
LINCOLN "City of TOMAHAWK Wards 1-2" 116 72 44 0
LINCOLN "City of TOMAHAWK Wards 3-4" 149 76 73 0
LINCOLN "City of TOMAHAWK Wards 5-6" 144 73 71 0
MANITOWOC "Town of CATO Ward 1-2" 367 163 204 0
MANITOWOC "Town of CENTERVILLE Ward 1" 145 60 85 0
MANITOWOC "Town of COOPERSTOWN Ward 1-2" 247 100 147 0
MANITOWOC "Town of EATON Ward 1" 234 95 139 0
MANITOWOC "Town of FRANKLIN Ward 1-3" 221 86 135 0
MANITOWOC "Town of GIBSON Ward 1-2" 253 112 141 0
MANITOWOC "Town of KOSSUTH Ward 1-3" 467 242 225 0
MANITOWOC "Town of LIBERTY Wards 1-2" 367 141 226 0
MANITOWOC "Town of MANITOWOC Ward 1-2" 269 130 139 0
MANITOWOC "Town of MANITOWOC RAPIDS Ward 1-5" 710 318 391 1
MANITOWOC "Town of MAPLE GROVE Ward 1" 116 43 73 0
MANITOWOC "Town of MEEME Wards 1-4" 467 180 286 1
MANITOWOC "Town of MISHICOT Ward 1-2" 203 90 113 0
MANITOWOC "Town of NEWTON Ward 1-3" 586 219 367 0
MANITOWOC "Town of ROCKLAND Ward 1-2" 169 59 110 0
MANITOWOC "Town of SCHLESWIG Ward 1-2" 659 298 359 2
MANITOWOC "Town of TWO CREEKS Ward 1" 93 42 51 0
MANITOWOC "Town of TWO RIVERS Ward 1-2" 360 182 178 0
MANITOWOC "Village of CLEVELAND Wards 1-2" 269 136 133 0
MANITOWOC "Village of FRANCIS CREEK Ward 1" 123 67 56 0
MANITOWOC "Village of KELLNERSVILLE Ward 1" 52 33 19 0
MANITOWOC "Village of MARIBEL Ward 1" 49 28 21 0
MANITOWOC "Village of MISHICOT Ward 1-4" 234 118 116 0
MANITOWOC "Village of REEDSVILLE Wards 1-3" 235 137 98 0
MANITOWOC "Village of ST. NAZIANZ Ward 1" 128 66 61 1
MANITOWOC "Village of VALDERS Ward 1" 232 112 120 0
MANITOWOC "Village of WHITELAW Ward 1" 168 84 84 0
MANITOWOC "City of KIEL Wards 1-6,8-9" 1056 516 540 0
MANITOWOC "City of MANITOWOC Wards 1-2" 580 328 252 0
MANITOWOC "City of MANITOWOC Wards 3-4" 589 312 276 1
MANITOWOC "City of MANITOWOC Wards 5-6" 630 404 225 1
MANITOWOC "City of MANITOWOC Wards 7-8" 259 148 110 1
MANITOWOC "City of MANITOWOC Wards 9-10" 601 342 258 1
MANITOWOC "City of MANITOWOC Wards 11-12" 851 469 382 0
MANITOWOC "City of MANITOWOC Wards 13-14" 501 275 223 3
MANITOWOC "City of MANITOWOC Wards 15-16" 989 542 447 0
MANITOWOC "City of MANITOWOC Wards 17-18" 537 283 253 1
MANITOWOC "City of MANITOWOC Wards 19-20" 1073 552 521 0
MANITOWOC "City of MANITOWOC Wards 21,24,28" 1 1 0 0
MANITOWOC "City of MANITOWOC Ward 22" 0 0 0 0
MANITOWOC "City of MANITOWOC Wards 23,25-26" 0 0 0 0
MANITOWOC "City of MANITOWOC Ward 27" 0 0 0 0
MANITOWOC "City of MANITOWOC Ward 29" 0 0 0 0
MANITOWOC "City of TWO RIVERS Wards 1-2" 392 227 165 0
MANITOWOC "City of TWO RIVERS Wards 3-4" 584 301 282 1
MANITOWOC "City of TWO RIVERS Wards 5-6" 371 207 164 0
MANITOWOC "City of TWO RIVERS Wards 7-8" 288 170 117 1
MARATHON "Town of BERGEN Ward 1" 127 71 56 0
MARATHON "Town of BERLIN Ward 1-2" 158 45 113 0
MARATHON "Town of BERN Ward 1" 70 26 43 1
MARATHON "Town of BEVENT Ward 1-2" 189 113 75 1
MARATHON "Town of BRIGHTON Ward 1" 45 15 30 0
MARATHON "Town of CASSEL Ward 1" 135 45 90 0
MARATHON "Town of CLEVELAND Ward 1-2" 199 71 128 0
MARATHON "Town of DAY Ward 1-2" 157 70 87 0
MARATHON "Town of EASTON Ward 1-2" 293 121 172 0
MARATHON "Town of EAU PLEINE Ward 1" 85 27 58 0
MARATHON "Town of ELDERON Ward 1" 74 27 47 0
MARATHON "Town of EMMET Ward 1-2" 144 62 82 0
MARATHON "Town of FRANKFORT Ward 1" 63 23 39 1
MARATHON "Town of FRANZEN Ward 1" 85 31 54 0
MARATHON "Town of GREEN VALLEY Ward 1" 91 41 50 0
MARATHON "Town of GUENTHER Ward 1" 66 14 52 0
MARATHON "Town of HALSEY Ward 1" 87 33 54 0
MARATHON "Town of HAMBURG Ward 1" 182 61 121 0
MARATHON "Town of HARRISON Ward 1" 33 12 21 0
MARATHON "Town of HEWITT Ward 1" 90 27 63 0
MARATHON "Town of HOLTON Ward 1" 96 33 63 0
MARATHON "Town of HULL Ward 1" 87 31 56 0
MARATHON "Town of JOHNSON Ward 1" 98 44 54 0
MARATHON "Town of KNOWLTON Ward 1-3" 368 154 214 0
MARATHON "Town of MARATHON Ward 1-2" 202 71 131 0
MARATHON "Town of MCMILLAN Wards 1-3" 521 248 272 1
MARATHON "Town of MOSINEE Wards 1-3" 371 159 212 0
MARATHON "Town of NORRIE Ward 1" 151 60 91 0
MARATHON "Town of PLOVER Ward 1" 100 43 57 0
MARATHON "Town of REID Ward 1-2" 185 72 113 0
MARATHON "Town of RIB FALLS Ward 1" 168 46 122 0
MARATHON "Town of RIB MOUNTAIN Ward 1-10" 1345 606 739 0
MARATHON "Town of RIETBROCK Ward 1" 153 61 92 0
MARATHON "Town of RINGLE Ward 1-2" 414 199 215 0
MARATHON "Town of SPENCER Ward 1-2" 189 85 104 0
MARATHON "Town of STETTIN Ward 1-2" 337 140 197 0
MARATHON "Town of STETTIN Ward 3-4" 96 39 57 0
MARATHON "Town of TEXAS Wards 1-2" 276 132 143 1
MARATHON "Town of WAUSAU Ward 1-3" 452 197 254 1
MARATHON "Town of WESTON Ward 1" 170 68 102 0
MARATHON "Town of WIEN Ward 1" 108 45 63 0
MARATHON "Village of ATHENS Ward 1-2" 204 104 100 0
MARATHON "VILLAGE OF BIRNAMWOOD Ward 2" 8 4 4 0
MARATHON "Village of BROKAW Ward 1" 51 32 19 0
MARATHON "VILLAGE OF DORCHESTER Wards 2-3" 0 0 0 0
MARATHON "Village of EDGAR Wards 1-2" 241 120 121 0
MARATHON "Village of ELDERON Ward 1" 27 11 16 0
MARATHON "Village of FENWOOD Ward 1" 30 13 17 0
MARATHON "Village of HATLEY Ward 1" 125 65 60 0
MARATHON "Village of KRONENWETTER Wards 1-5" 651 358 292 1
MARATHON "Village of KRONENWETTER Wards 6-10" 631 305 324 2
MARATHON "Village of Maine Wards 1-4" 435 222 213 0
MARATHON "Village of MARATHON CITY Wards 1-4" 291 132 159 0
MARATHON "Village of ROTHSCHILD Ward 1-2" 327 196 131 0
MARATHON "Village of ROTHSCHILD Ward 3-4" 451 225 225 1
MARATHON "Village of ROTHSCHILD Ward 5-6" 446 250 196 0
MARATHON "Village of SPENCER Wards 1-3" 217 121 96 0
MARATHON "Village of STRATFORD Wards 1-2" 223 110 113 0
MARATHON "Village of UNITY Ward 1" 18 9 9 0
MARATHON "Village of WESTON Wards 1-2,4-5" 682 333 348 1
MARATHON "Village of WESTON Wards 3,8" 516 270 246 0
MARATHON "Village of WESTON Wards 6-7" 585 292 290 3
MARATHON "Village of WESTON Wards 9-13" 993 543 449 1
MARATHON "CITY OF ABBOTSFORD Wards 1,6" 30 13 17 0
MARATHON "CITY OF COLBY Ward 1" 38 17 21 0
MARATHON "CITY OF MARSHFIELD Wards 12,20-21,24" 132 75 57 0
MARATHON "City of MOSINEE Wards 1-2,6-7" 288 132 156 0
MARATHON "City of MOSINEE Wards 3-5" 300 155 144 1
MARATHON "City of SCHOFIELD Wards 1-4" 376 194 181 1
MARATHON "City of WAUSAU Ward 1" 400 274 126 0
MARATHON "City of WAUSAU Ward 2" 403 275 128 0
MARATHON "City of WAUSAU Ward 3" 89 56 32 1
MARATHON "City of WAUSAU Ward 4" 61 36 25 0
MARATHON "City of WAUSAU Ward 5" 178 106 72 0
MARATHON "City of WAUSAU Ward 6" 119 76 43 0
MARATHON "City of WAUSAU Ward 7" 191 121 69 1
MARATHON "City of WAUSAU Ward 8" 84 49 35 0
MARATHON "City of WAUSAU Ward 9" 106 67 39 0
MARATHON "City of WAUSAU Ward 10" 71 39 32 0
MARATHON "City of WAUSAU Ward 11" 0 0 0 0
MARATHON "City of WAUSAU Ward 12" 305 219 86 0
MARATHON "City of WAUSAU Ward 13" 190 128 62 0
MARATHON "City of WAUSAU Ward 14" 199 114 84 1
MARATHON "City of WAUSAU Ward 15" 483 277 206 0
MARATHON "City of WAUSAU Ward 16" 330 174 156 0
MARATHON "City of WAUSAU Ward 17" 227 133 93 1
MARATHON "City of WAUSAU Ward 18" 218 133 85 0
MARATHON "City of WAUSAU Ward 19" 184 112 72 0
MARATHON "City of WAUSAU Ward 20" 153 98 55 0
MARATHON "City of WAUSAU Ward 21" 145 93 52 0
MARATHON "City of WAUSAU Ward 22" 169 100 69 0
MARATHON "City of WAUSAU Ward 23" 186 128 58 0
MARATHON "City of WAUSAU Ward 24" 330 173 157 0
MARATHON "City of WAUSAU Ward 25" 299 166 133 0
MARATHON "City of WAUSAU Ward 26" 206 123 83 0
MARATHON "City of WAUSAU Ward 27" 0 0 0 0
MARATHON "City of WAUSAU Ward 28" 0 0 0 0
MARATHON "City of WAUSAU Ward 29" 0 0 0 0
MARATHON "City of WAUSAU Ward 30" 2 0 2 0
MARATHON "City of WAUSAU Ward 31" 0 0 0 0
MARATHON "City of WAUSAU Ward 32" 0 0 0 0
MARATHON "City of WAUSAU Ward 33" 1 0 1 0
MARATHON "City of WAUSAU Ward 34" 0 0 0 0
MARATHON "City of WAUSAU Ward 35" 0 0 0 0
MARATHON "City of WAUSAU Ward 36" 0 0 0 0
MARATHON "City of WAUSAU Ward 37" 0 0 0 0
MARATHON "City of WAUSAU Ward 48" 0 0 0 0
MARATHON "City of WAUSAU Ward 49" 0 0 0 0
MARINETTE "Town of AMBERG Ward 1" 117 44 73 0
MARINETTE "Town of ATHELSTANE Wards 1-2" 76 27 49 0
MARINETTE "Town of BEAVER Wards 1-2" 270 125 145 0
MARINETTE "Town of BEECHER Ward 1" 100 38 62 0
MARINETTE "Town of DUNBAR Wards 1-2" 104 35 69 0
MARINETTE "Town of GOODMAN Ward 1" 103 54 49 0
MARINETTE "Town of GROVER Wards 1-3" 502 201 301 0
MARINETTE "Town of LAKE Wards 1-2" 126 63 63 0
MARINETTE "Town of MIDDLE INLET Ward 1-2" 119 52 67 0
MARINETTE "Town of NIAGARA Ward 1" 139 60 79 0
MARINETTE "Town of PEMBINE Wards 1-2" 78 22 56 0
MARINETTE "Town of PESHTIGO Wards 1,4" 385 197 188 0
MARINETTE "Town of PESHTIGO Wards 2-3" 218 120 98 0
MARINETTE "Town of PESHTIGO Wards 5-6" 268 130 138 0
MARINETTE "Town of PORTERFIELD Ward 1-3" 238 103 135 0
MARINETTE "Town of POUND Wards 1-3" 359 137 222 0
MARINETTE "Town of SILVER CLIFF Ward 1" 109 35 74 0
MARINETTE "Town of STEPHENSON Ward 1-3" 246 112 134 0
MARINETTE "Town of STEPHENSON Ward 4-5" 168 76 92 0
MARINETTE "Town of WAGNER Ward 1" 87 41 46 0
MARINETTE "Town of WAUSAUKEE Wards 1-2" 174 73 101 0
MARINETTE "Village of COLEMAN Ward 1" 203 90 113 0
MARINETTE "Village of CRIVITZ Ward 1" 133 61 72 0
MARINETTE "Village of POUND Ward 1" 64 20 44 0
MARINETTE "Village of WAUSAUKEE Ward 1" 79 38 41 0
MARINETTE "City of MARINETTE Wards 1-8" 951 538 413 0
MARINETTE "City of NIAGARA Ward 1-3" 154 82 72 0
MARINETTE "City of PESHTIGO Wards 1-2" 285 134 151 0
MARINETTE "City of PESHTIGO Wards 3-5" 257 124 133 0
MARINETTE "City of PESHTIGO Wards 6-7" 229 107 122 0
MARQUETTE "Town of BUFFALO Ward 1-2" 279 126 152 1
MARQUETTE "Town of CRYSTAL LAKE Ward 1" 110 52 58 0
MARQUETTE "Town of DOUGLAS Ward 1" 190 80 110 0
MARQUETTE "Town of HARRIS Ward 1" 190 77 113 0
