COUNTY AREA TOTAL DEM REP Walters Schiess SCATTERING
KENOSHA "City of KENOSHA Ward 57" 654 428 223 0 0 3
KENOSHA "City of KENOSHA Ward 58" 46 32 14 0 0 0
KENOSHA "City of KENOSHA Ward 59" 839 505 332 0 0 2
KENOSHA "City of KENOSHA Ward 60" 685 426 259 0 0 0
KENOSHA "City of KENOSHA Ward 61" 343 199 144 0 0 0
KENOSHA "City of KENOSHA Ward 62" 711 441 268 0 0 2
KENOSHA "City of KENOSHA Ward 63" 446 285 161 0 0 0
KENOSHA "City of KENOSHA Ward 64" 597 353 243 0 0 1
KENOSHA "City of KENOSHA Ward 65" 29 17 12 0 0 0
KENOSHA "City of KENOSHA Ward 66" 1065 643 421 0 0 1
KENOSHA "City of KENOSHA Ward 67" 667 430 236 0 0 1
KENOSHA "City of KENOSHA Ward 68" 306 171 134 0 0 1
KENOSHA "City of KENOSHA Ward 69" 64 36 28 0 0 0
KENOSHA "City of KENOSHA Ward 70" 13 11 2 0 0 0
KENOSHA "City of KENOSHA Ward 71" 258 180 77 0 0 1
KENOSHA "City of KENOSHA Ward 72" 595 319 271 0 0 5
KENOSHA "City of KENOSHA Ward 73" 520 315 203 0 0 2
KENOSHA "City of KENOSHA Ward 74" 0 0 0 0 0 0
KENOSHA "City of KENOSHA Ward 75" 482 245 237 0 0 0
KENOSHA "City of KENOSHA Ward 76" 433 206 226 0 0 1
KENOSHA "City of KENOSHA Ward 77" 711 391 319 0 0 1
KENOSHA "City of KENOSHA Ward 78" 628 369 256 0 0 3
KENOSHA "City of KENOSHA Ward 79" 723 426 297 0 0 0
KENOSHA "City of KENOSHA Ward 80" 154 121 33 0 0 0
KENOSHA "City of KENOSHA Ward 81" 271 189 81 0 0 1
KENOSHA "City of KENOSHA Ward 82" 148 106 42 0 0 0
KENOSHA "City of KENOSHA Ward 83" 0 0 0 0 0 0
KENOSHA "City of KENOSHA Ward 84" 249 163 85 0 0 1
KENOSHA "City of KENOSHA Ward 85" 35 23 12 0 0 0
KENOSHA "City of KENOSHA Ward 86" 177 115 62 0 0 0
KENOSHA "City of KENOSHA Ward 87" 395 215 180 0 0 0
KENOSHA "City of KENOSHA Ward 88" 0 0 0 0 0 0
KENOSHA "City of KENOSHA Ward 89" 0 0 0 0 0 0
KENOSHA "City of KENOSHA Ward 90" 0 0 0 0 0 0
KENOSHA "City of KENOSHA Ward 91" 0 0 0 0 0 0
KENOSHA "City of KENOSHA Ward 92" 2 2 0 0 0 0
KENOSHA "City of KENOSHA Ward 93" 0 0 0 0 0 0
KENOSHA "City of KENOSHA Ward 94" 0 0 0 0 0 0
KENOSHA "City of KENOSHA Ward 95" 0 0 0 0 0 0
KENOSHA "City of KENOSHA Ward 96" 0 0 0 0 0 0
KENOSHA "City of KENOSHA Ward 97" 0 0 0 0 0 0
KENOSHA "City of KENOSHA Ward 98" 0 0 0 0 0 0
KENOSHA "City of KENOSHA Ward 99" 0 0 0 0 0 0
KENOSHA "City of KENOSHA Ward 100" 0 0 0 0 0 0
KENOSHA "City of KENOSHA Ward 101" 3 0 3 0 0 0
KEWAUNEE "Town of AHNAPEE Ward 1" 420 211 207 0 0 2
KEWAUNEE "Town of CARLTON Wards 1-2" 519 214 304 0 0 1
KEWAUNEE "Town of CASCO Wards 1-3" 559 194 364 0 0 1
KEWAUNEE "Town of FRANKLIN Ward 1" 496 229 267 0 0 0
KEWAUNEE "Town of LINCOLN Ward 1" 438 204 233 0 0 1
KEWAUNEE "Town of LUXEMBURG Wards 1-3" 770 266 504 0 0 0
KEWAUNEE "Town of MONTPELIER Wards 1-3" 722 274 448 0 0 0
KEWAUNEE "Town of PIERCE Wards 1-2" 416 207 209 0 0 0
KEWAUNEE "Town of RED RIVER Wards 1-3" 696 296 399 0 0 1
KEWAUNEE "Town of WEST KEWAUNEE Wards 1-2" 624 241 382 0 0 1
KEWAUNEE "Village of CASCO Ward 1" 231 84 147 0 0 0
KEWAUNEE "Village of LUXEMBURG Wards 1-5" 1048 456 591 0 0 1
KEWAUNEE "City of ALGOMA Wards 1-6" 1320 794 525 0 0 1
KEWAUNEE "City of KEWAUNEE Wards 1-5" 1195 617 578 0 0 0
"LA CROSSE" "Town of BANGOR Ward 1" 289 142 147 0 0 0
"LA CROSSE" "Town of BARRE Wards 1-2" 656 265 391 0 0 0
"LA CROSSE" "Town of BURNS Ward 1" 448 224 224 0 0 0
"LA CROSSE" "Town of CAMPBELL Wards 1-6" 2219 1350 869 0 0 0
"LA CROSSE" "Town of FARMINGTON Wards 1-2" 963 515 448 0 0 0
"LA CROSSE" "Town of GREENFIELD Wards 1-2" 1102 600 502 0 0 0
"LA CROSSE" "Town of HAMILTON Wards 1-5" 1225 594 631 0 0 0
"LA CROSSE" "Town of HOLLAND Wards 1-6" 2213 1138 1075 0 0 0
"LA CROSSE" "Town of MEDARY Wards 1-2" 944 560 384 0 0 0
"LA CROSSE" "Town of ONALASKA Wards 1-8" 2993 1575 1418 0 0 0
"LA CROSSE" "Town of SHELBY Wards 1-4" 1659 950 709 0 0 0
"LA CROSSE" "Town of SHELBY Wards 5-6" 1143 739 404 0 0 0
"LA CROSSE" "Town of WASHINGTON Ward 1" 278 168 110 0 0 0
"LA CROSSE" "Village of BANGOR Wards 1-2" 637 387 250 0 0 0
"LA CROSSE" "Village of HOLMEN Wards 1-12" 4243 2542 1701 0 0 0
"LA CROSSE" "Village of ROCKLAND Ward 1" 270 135 135 0 0 0
"LA CROSSE" "Village of WEST SALEM Wards 1-8" 2411 1359 1052 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 1" 1432 919 513 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 2" 352 255 97 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 3" 815 550 265 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 4" 319 242 77 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 5" 597 437 160 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 6" 1156 857 299 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 7" 1463 1061 402 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 8" 1755 1192 563 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 9" 1966 1467 499 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 10" 440 325 115 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 11" 443 296 147 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 12" 498 365 133 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 13" 397 297 100 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 14" 575 429 146 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 15" 432 331 101 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 16" 849 628 221 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 17" 317 238 79 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 18" 390 280 110 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 19" 427 330 97 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 20" 711 544 167 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 21" 1796 1266 530 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 22" 1077 807 270 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 23" 406 292 114 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 24" 988 708 280 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 25" 724 492 232 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 26" 1217 851 366 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 27" 675 483 192 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 28" 534 352 182 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 29" 1464 973 491 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 30" 0 0 0 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 31" 0 0 0 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 32" 0 0 0 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 33" 0 0 0 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 34" 0 0 0 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 35" 0 0 0 0 0 0
"LA CROSSE" "City of ONALASKA Wards 1-4" 3129 1809 1320 0 0 0
"LA CROSSE" "City of ONALASKA Wards 5-8" 2701 1711 990 0 0 0
"LA CROSSE" "City of ONALASKA Wards 9-12" 3153 1701 1452 0 0 0
LAFAYETTE "Town of ARGYLE Wards 1-3" 203 109 94 0 0 0
LAFAYETTE "Town of BELMONT Wards 1-2" 272 146 126 0 0 0
LAFAYETTE "Town of BENTON Wards 1-2" 204 86 118 0 0 0
LAFAYETTE "Town of BLANCHARD Ward 1" 153 96 57 0 0 0
LAFAYETTE "Town of DARLINGTON Wards 1-3" 413 193 220 0 0 0
LAFAYETTE "Town of ELK GROVE Wards 1-2" 181 82 99 0 0 0
LAFAYETTE "Town of FAYETTE Wards 1-2" 156 74 82 0 0 0
LAFAYETTE "Town of GRATIOT Ward 1" 234 103 131 0 0 0
LAFAYETTE "Town of KENDALL Ward 1" 163 69 94 0 0 0
LAFAYETTE "Town of LAMONT Wards 1-2" 133 75 58 0 0 0
LAFAYETTE "Town of MONTICELLO Ward 1" 54 17 37 0 0 0
LAFAYETTE "Town of NEW DIGGINGS Ward 1" 194 94 100 0 0 0
LAFAYETTE "Town of SEYMOUR Wards 1-2" 138 61 77 0 0 0
LAFAYETTE "Town of SHULLSBURG Ward 1" 142 76 66 0 0 0
LAFAYETTE "Town of WAYNE Ward 1" 182 61 120 0 0 1
LAFAYETTE "Town of WHITE OAK SPRINGS Ward 1" 51 22 29 0 0 0
LAFAYETTE "Town of WILLOW SPRINGS Ward 1" 312 153 159 0 0 0
LAFAYETTE "Town of WIOTA Ward 1" 387 207 180 0 0 0
LAFAYETTE "Village of ARGYLE Ward 1" 306 210 96 0 0 0
LAFAYETTE "Village of BELMONT Ward 1" 392 219 173 0 0 0
LAFAYETTE "Village of BENTON Ward 1" 354 229 125 0 0 0
LAFAYETTE "Village of BLANCHARDVILLE Ward 1" 302 218 84 0 0 0
LAFAYETTE "Village of GRATIOT Ward 1" 83 60 23 0 0 0
LAFAYETTE "VILLAGE OF HAZEL GREEN Ward 3" 7 4 3 0 0 0
LAFAYETTE "Village of SOUTH WAYNE Ward 1" 129 60 69 0 0 0
LAFAYETTE "CITY OF CUBA CITY Ward 5" 100 62 38 0 0 0
LAFAYETTE "City of DARLINGTON Wards 1-6" 808 515 293 0 0 0
LAFAYETTE "City of SHULLSBURG Wards 1-3" 440 291 149 0 0 0
LANGLADE "Town of ACKLEY Ward 1" 259 106 153 0 0 0
LANGLADE "Town of AINSWORTH Ward 1" 251 106 145 0 0 0
LANGLADE "Town of ANTIGO Wards 1-2" 722 284 438 0 0 0
LANGLADE "Town of ELCHO Wards 1-2" 704 277 427 0 0 0
LANGLADE "Town of EVERGREEN Ward 1" 266 99 167 0 0 0
LANGLADE "Town of LANGLADE Wards 1-2" 236 95 141 0 0 0
LANGLADE "Town of NEVA Ward 1" 421 177 244 0 0 0
LANGLADE "Town of NORWOOD Ward 1" 476 169 307 0 0 0
LANGLADE "Town of PARRISH Ward 1" 51 19 32 0 0 0
LANGLADE "Town of PECK Ward 1" 173 61 112 0 0 0
LANGLADE "Town of POLAR Wards 1-2" 572 212 360 0 0 0
LANGLADE "Town of PRICE Wards 1-2" 124 47 77 0 0 0
LANGLADE "Town of ROLLING Wards 1-2" 700 270 430 0 0 0
LANGLADE "Town of SUMMIT Ward 1" 80 29 51 0 0 0
LANGLADE "Town of UPHAM Ward 1" 438 186 252 0 0 0
LANGLADE "Town of VILAS Ward 1" 104 34 70 0 0 0
LANGLADE "Town of WOLF RIVER Wards 1-2" 417 157 260 0 0 0
LANGLADE "Village of WHITE LAKE Ward 1" 141 76 65 0 0 0
LANGLADE "City of ANTIGO Ward 1" 329 183 146 0 0 0
LANGLADE "City of ANTIGO Ward 2" 363 183 180 0 0 0
LANGLADE "City of ANTIGO Ward 3" 300 143 157 0 0 0
LANGLADE "City of ANTIGO Ward 4" 306 176 130 0 0 0
LANGLADE "City of ANTIGO Ward 5" 251 129 122 0 0 0
LANGLADE "City of ANTIGO Ward 6" 297 130 167 0 0 0
LANGLADE "City of ANTIGO Ward 7" 465 225 240 0 0 0
LANGLADE "City of ANTIGO Ward 8" 284 145 139 0 0 0
LANGLADE "City of ANTIGO Ward 9" 398 171 227 0 0 0
LINCOLN "Town of BIRCH Ward 1" 217 101 116 0 0 0
LINCOLN "Town of BRADLEY Wards 1-5" 1268 610 656 0 0 2
LINCOLN "Town of CORNING Wards 1-2" 408 162 245 0 0 1
LINCOLN "Town of HARDING Ward 1" 225 100 125 0 0 0
LINCOLN "Town of HARRISON Wards 1-3" 514 222 292 0 0 0
LINCOLN "Town of KING Wards 1-2" 563 283 279 0 0 1
LINCOLN "Town of MERRILL Wards 1-7" 1474 664 809 0 0 1
LINCOLN "Town of PINE RIVER Wards 1-3" 997 426 570 0 0 1
LINCOLN "Town of ROCK FALLS Wards 1-2" 358 170 188 0 0 0
LINCOLN "Town of RUSSELL Ward 1" 287 139 147 0 0 1
LINCOLN "Town of SCHLEY Wards 1-2" 416 152 263 0 0 1
LINCOLN "Town of SCOTT Wards 1-2" 742 307 435 0 0 0
LINCOLN "Town of SKANAWAN Ward 1" 242 124 118 0 0 0
LINCOLN "Town of SOMO Ward 1" 68 31 37 0 0 0
LINCOLN "Town of TOMAHAWK Ward 1" 252 118 134 0 0 0
LINCOLN "Town of WILSON Ward 1" 179 68 111 0 0 0
LINCOLN "City of MERRILL Wards 1-2" 499 266 231 0 0 2
LINCOLN "City of MERRILL Wards 3-4" 496 260 236 0 0 0
LINCOLN "City of MERRILL Wards 5-7" 392 214 177 0 0 1
LINCOLN "City of MERRILL Wards 8-9" 417 213 204 0 0 0
LINCOLN "City of MERRILL Wards 10-12" 456 263 192 0 0 1
LINCOLN "City of MERRILL Wards 13-14" 535 279 254 0 0 2
LINCOLN "City of MERRILL Wards 15-17" 520 301 218 0 0 1
LINCOLN "City of MERRILL Wards 18-19" 426 234 192 0 0 0
LINCOLN "City of TOMAHAWK Wards 1-2" 425 249 176 0 0 0
LINCOLN "City of TOMAHAWK Wards 3-4" 526 268 258 0 0 0
LINCOLN "City of TOMAHAWK Wards 5-6" 477 239 238 0 0 0
MANITOWOC "Town of CATO Wards 1-2" 813 315 496 0 0 2
MANITOWOC "Town of CENTERVILLE Ward 1" 341 141 199 0 0 1
MANITOWOC "Town of COOPERSTOWN Wards 1-2" 649 246 401 0 0 2
MANITOWOC "Town of EATON Ward 1" 426 155 271 0 0 0
MANITOWOC "Town of FRANKLIN Wards 1-3" 620 213 405 0 0 2
MANITOWOC "Town of GIBSON Wards 1-2" 667 263 404 0 0 0
MANITOWOC "Town of KOSSUTH Wards 1-3" 1030 450 580 0 0 0
MANITOWOC "Town of LIBERTY Wards 1-2" 679 228 451 0 0 0
MANITOWOC "Town of MANITOWOC Wards 1-2" 543 237 305 0 0 1
MANITOWOC "Town of MANITOWOC RAPIDS Wards 1-5" 1281 500 780 0 0 1
MANITOWOC "Town of MAPLE GROVE Ward 1" 402 120 282 0 0 0
MANITOWOC "Town of MEEME Wards 1,4" 452 174 277 0 0 1
MANITOWOC "Town of MEEME Wards 2-3" 322 118 204 0 0 0
MANITOWOC "Town of MISHICOT Wards 1-2" 595 238 356 0 0 1
MANITOWOC "Town of NEWTON Wards 1-3" 1185 424 760 0 0 1
MANITOWOC "Town of ROCKLAND Wards 1-2" 450 150 300 0 0 0
MANITOWOC "Town of SCHLESWIG Wards 1-2" 1098 434 663 0 0 1
MANITOWOC "Town of TWO CREEKS Ward 1" 214 79 135 0 0 0
MANITOWOC "Town of TWO RIVERS Wards 1-2" 886 400 484 0 0 2
MANITOWOC "Village of CLEVELAND Wards 1-2" 688 327 360 0 0 1
MANITOWOC "Village of FRANCIS CREEK Ward 1" 304 147 156 0 0 1
MANITOWOC "Village of KELLNERSVILLE Ward 1" 134 73 61 0 0 0
MANITOWOC "Village of MARIBEL Ward 1" 137 58 79 0 0 0
MANITOWOC "Village of MISHICOT Wards 1-4" 617 274 341 0 0 2
MANITOWOC "Village of REEDSVILLE Wards 1-3" 475 206 269 0 0 0
MANITOWOC "Village of ST. NAZIANZ Ward 1" 288 107 181 0 0 0
MANITOWOC "Village of VALDERS Ward 1" 411 158 253 0 0 0
MANITOWOC "Village of WHITELAW Ward 1" 332 152 180 0 0 0
MANITOWOC "City of KIEL Wards 1-6,8-9" 1717 765 952 0 0 0
MANITOWOC "City of MANITOWOC Wards 1-2" 1181 693 487 0 0 1
MANITOWOC "City of MANITOWOC Wards 3-4,22" 1257 656 600 0 0 1
MANITOWOC "City of MANITOWOC Wards 5-6" 1213 720 492 0 0 1
MANITOWOC "City of MANITOWOC Wards 7-8" 747 446 300 0 0 1
MANITOWOC "City of MANITOWOC Wards 9-10,29" 1228 690 537 0 0 1
MANITOWOC "City of MANITOWOC Wards 11-12" 1523 772 749 0 0 2
MANITOWOC "City of MANITOWOC Wards 13-14" 1055 560 494 0 0 1
MANITOWOC "City of MANITOWOC Wards 15-16" 1736 832 902 0 0 2
MANITOWOC "City of MANITOWOC Wards 17-18,21,23-26,28" 1227 668 559 0 0 0
MANITOWOC "City of MANITOWOC Wards 19-20,27" 1914 883 1030 0 0 1
MANITOWOC "City of TWO RIVERS Wards 1-2" 994 544 450 0 0 0
MANITOWOC "City of TWO RIVERS Wards 3-4" 1505 799 702 0 0 4
MANITOWOC "City of TWO RIVERS Wards 5-6" 1061 562 498 0 0 1
MANITOWOC "City of TWO RIVERS Wards 7-8" 976 564 410 0 0 2
MARATHON "Town of BERGEN Ward 1" 423 187 236 0 0 0
MARATHON "Town of BERLIN Wards 1-2" 507 164 343 0 0 0
MARATHON "Town of BERN Ward 1" 187 80 107 0 0 0
MARATHON "Town of BEVENT Wards 1-2" 552 277 274 0 0 1
MARATHON "Town of BRIGHTON Ward 1" 207 51 156 0 0 0
MARATHON "Town of CASSEL Ward 1" 470 181 289 0 0 0
MARATHON "Town of CLEVELAND Wards 1-2" 677 269 408 0 0 0
MARATHON "Town of DAY Wards 1-2" 515 186 329 0 0 0
MARATHON "Town of EASTON Wards 1-2" 640 233 407 0 0 0
MARATHON "Town of EAU PLEINE Ward 1" 345 126 218 0 0 1
MARATHON "Town of ELDERON Ward 1" 308 118 190 0 0 0
MARATHON "Town of EMMET Wards 1-2" 468 212 256 0 0 0
MARATHON "Town of FRANKFORT Ward 1" 241 99 142 0 0 0
MARATHON "Town of FRANZEN Ward 1" 252 93 159 0 0 0
MARATHON "Town of GREEN VALLEY Ward 1" 309 127 182 0 0 0
MARATHON "Town of GUENTHER Ward 1" 193 78 115 0 0 0
MARATHON "Town of HALSEY Ward 1" 230 79 151 0 0 0
MARATHON "Town of HAMBURG Ward 1" 392 152 238 0 0 2
MARATHON "Town of HARRISON Ward 1" 155 55 100 0 0 0
MARATHON "Town of HEWITT Ward 1" 311 120 191 0 0 0
MARATHON "Town of HOLTON Ward 1" 327 113 212 0 0 2
MARATHON "Town of HULL Ward 1" 267 79 188 0 0 0
MARATHON "Town of JOHNSON Ward 1" 303 119 183 0 0 1
MARATHON "Town of KNOWLTON Wards 1-3" 1083 438 643 0 0 2
MARATHON "Town of MARATHON Wards 1-2" 529 191 338 0 0 0
MARATHON "Town of MCMILLAN Wards 1-3" 1071 484 587 0 0 0
MARATHON "Town of MOSINEE Wards 1-3" 1129 448 681 0 0 0
MARATHON "Town of NORRIE Ward 1" 507 229 278 0 0 0
MARATHON "Town of PLOVER Ward 1" 313 117 196 0 0 0
MARATHON "Town of REID Wards 1-2" 608 256 352 0 0 0
MARATHON "Town of RIB FALLS Ward 1" 522 149 373 0 0 0
MARATHON "Town of RIB MOUNTAIN Wards 1-10" 3986 1769 2211 0 0 6
MARATHON "Town of RIETBROCK Ward 1" 409 156 253 0 0 0
MARATHON "Town of RINGLE Wards 1-2" 930 377 553 0 0 0
MARATHON "Town of SPENCER Wards 1-2" 694 291 403 0 0 0
MARATHON "Town of STETTIN Wards 1-4" 1408 565 840 0 0 3
MARATHON "Town of STETTIN Ward 5" 0 0 0 0 0 0
MARATHON "Town of TEXAS Wards 1-2" 868 366 501 0 0 1
MARATHON "Town of WAUSAU Wards 1-3" 1213 513 700 0 0 0
MARATHON "Town of WESTON Ward 1" 326 114 212 0 0 0
MARATHON "Town of WIEN Ward 1" 359 132 226 0 0 1
MARATHON "Village of ATHENS Wards 1-2" 455 202 253 0 0 0
MARATHON "VILLAGE OF BIRNAMWOOD Ward 2" 11 7 4 0 0 0
MARATHON "VILLAGE OF DORCHESTER Ward 2" 1 0 1 0 0 0
MARATHON "VILLAGE OF DORCHESTER Ward 3" 0 0 0 0 0 0
MARATHON "Village of EDGAR Wards 1-2" 633 288 345 0 0 0
MARATHON "Village of ELDERON Ward 1" 69 31 38 0 0 0
MARATHON "Village of FENWOOD Ward 1" 66 21 45 0 0 0
MARATHON "Village of HATLEY Ward 1" 272 112 160 0 0 0
MARATHON "Village of KRONENWETTER Wards 1-5" 1785 868 911 0 0 6
MARATHON "Village of KRONENWETTER Wards 6-10" 1947 839 1104 1 0 3
MARATHON "Village of Maine Wards 1-4" 1429 627 802 0 0 0
MARATHON "Village of MARATHON CITY Wards 1-3" 762 309 453 0 0 0
MARATHON "Village of MARATHON CITY Ward 4" 0 0 0 0 0 0
MARATHON "Village of ROTHSCHILD Wards 1-2" 765 423 342 0 0 0
MARATHON "Village of ROTHSCHILD Wards 3-4" 954 492 459 0 0 3
MARATHON "Village of ROTHSCHILD Wards 5-6" 946 478 467 0 0 1
MARATHON "Village of SPENCER Wards 1-3" 717 335 381 0 0 1
MARATHON "Village of STRATFORD Wards 1-2" 695 270 425 0 0 0
MARATHON "Village of UNITY Ward 1" 76 28 48 0 0 0
MARATHON "Village of WESTON Wards 1-2,4-5" 1742 783 959 0 0 0
MARATHON "Village of WESTON Wards 3,8" 1181 595 584 0 0 2
MARATHON "Village of WESTON Wards 6-7" 1191 532 656 0 0 3
MARATHON "Village of WESTON Wards 9-13" 2435 1230 1205 0 0 0
MARATHON "CITY OF ABBOTSFORD Ward 1" 112 57 55 0 0 0
MARATHON "CITY OF ABBOTSFORD Ward 6" 0 0 0 0 0 0
MARATHON "CITY OF COLBY Ward 1" 195 106 89 0 0 0
MARATHON "CITY OF MARSHFIELD Wards 12,20-21,24" 349 190 158 0 0 1
MARATHON "City of MOSINEE Wards 1-2,6-7" 971 427 543 0 0 1
MARATHON "City of MOSINEE Wards 3-5" 1015 459 555 0 0 1
MARATHON "City of SCHOFIELD Wards 1-4" 973 511 460 0 0 2
MARATHON "City of WAUSAU Ward 1" 907 554 353 0 0 0
MARATHON "City of WAUSAU Ward 2" 903 560 341 0 0 2
MARATHON "City of WAUSAU Ward 3" 395 243 152 0 0 0
MARATHON "City of WAUSAU Ward 4" 201 77 124 0 0 0
MARATHON "City of WAUSAU Ward 5" 592 353 238 0 0 1
MARATHON "City of WAUSAU Ward 6" 396 263 133 0 0 0
MARATHON "City of WAUSAU Ward 7" 554 316 237 0 0 1
MARATHON "City of WAUSAU Ward 8" 378 239 139 0 0 0
MARATHON "City of WAUSAU Ward 9" 234 141 93 0 0 0
MARATHON "City of WAUSAU Ward 10" 148 66 82 0 0 0
MARATHON "City of WAUSAU Ward 11" 2 0 2 0 0 0
MARATHON "City of WAUSAU Ward 12" 834 516 318 0 0 0
MARATHON "City of WAUSAU Ward 13" 604 360 241 0 0 3
MARATHON "City of WAUSAU Ward 14" 630 373 257 0 0 0
MARATHON "City of WAUSAU Ward 15" 1149 603 542 0 0 4
MARATHON "City of WAUSAU Ward 16" 782 384 398 0 0 0
MARATHON "City of WAUSAU Ward 17" 713 398 314 0 0 1
MARATHON "City of WAUSAU Ward 18" 739 432 305 0 0 2
MARATHON "City of WAUSAU Ward 19" 606 359 246 0 0 1
MARATHON "City of WAUSAU Ward 20" 603 366 234 0 0 3
MARATHON "City of WAUSAU Ward 21" 600 361 238 0 0 1
MARATHON "City of WAUSAU Ward 22" 623 362 261 0 0 0
MARATHON "City of WAUSAU Ward 23" 715 414 299 0 0 2
MARATHON "City of WAUSAU Ward 24" 850 443 407 0 0 0
MARATHON "City of WAUSAU Ward 25" 911 479 431 0 0 1
MARATHON "City of WAUSAU Ward 26" 762 409 352 0 0 1
MARATHON "City of WAUSAU Ward 27" 0 0 0 0 0 0
MARATHON "City of WAUSAU Ward 28" 0 0 0 0 0 0
MARATHON "City of WAUSAU Ward 29" 0 0 0 0 0 0
MARATHON "City of WAUSAU Ward 30" 0 0 0 0 0 0
MARATHON "City of WAUSAU Ward 31" 0 0 0 0 0 0
MARATHON "City of WAUSAU Ward 32" 0 0 0 0 0 0
MARATHON "City of WAUSAU Ward 33" 1 0 1 0 0 0
MARATHON "City of WAUSAU Ward 34" 0 0 0 0 0 0
MARATHON "City of WAUSAU Ward 35" 0 0 0 0 0 0
MARATHON "City of WAUSAU Ward 36" 0 0 0 0 0 0
MARATHON "City of WAUSAU Ward 37" 0 0 0 0 0 0
MARATHON "City of WAUSAU Ward 48" 0 0 0 0 0 0
MARATHON "City of WAUSAU Ward 49" 0 0 0 0 0 0
MARINETTE "Town of AMBERG Ward 1" 383 147 236 0 0 0
MARINETTE "Town of ATHELSTANE Wards 1-2" 291 119 172 0 0 0
MARINETTE "Town of BEAVER Wards 1-2" 533 180 353 0 0 0
MARINETTE "Town of BEECHER Ward 1" 357 133 224 0 0 0
MARINETTE "Town of DUNBAR Wards 1-2" 266 91 175 0 0 0
MARINETTE "Town of GOODMAN Ward 1" 308 145 163 0 0 0
MARINETTE "Town of GROVER Wards 1-3" 801 275 526 0 0 0
MARINETTE "Town of LAKE Wards 1-2" 532 230 302 0 0 0
MARINETTE "Town of MIDDLE INLET Wards 1-2" 400 183 217 0 0 0
MARINETTE "Town of NIAGARA Ward 1" 418 158 260 0 0 0
MARINETTE "Town of PEMBINE Wards 1-2" 376 154 222 0 0 0
MARINETTE "Town of PESHTIGO Wards 1,4" 710 330 380 0 0 0
MARINETTE "Town of PESHTIGO Wards 2-3" 770 359 411 0 0 0
MARINETTE "Town of PESHTIGO Wards 5-6" 529 227 302 0 0 0
MARINETTE "Town of PORTERFIELD Wards 1-3" 898 372 526 0 0 0
MARINETTE "Town of POUND Wards 1-3" 616 202 414 0 0 0
MARINETTE "Town of SILVER CLIFF Ward 1" 316 138 178 0 0 0
MARINETTE "Town of STEPHENSON Wards 1-3" 996 443 553 0 0 0
MARINETTE "Town of STEPHENSON Wards 4-5" 645 243 402 0 0 0
MARINETTE "Town of WAGNER Ward 1" 357 146 211 0 0 0
MARINETTE "Town of WAUSAUKEE Wards 1-2" 582 229 353 0 0 0
MARINETTE "Village of COLEMAN Ward 1" 312 129 183 0 0 0
MARINETTE "Village of CRIVITZ Ward 1" 377 153 224 0 0 0
MARINETTE "Village of POUND Ward 1" 120 36 84 0 0 0
MARINETTE "Village of WAUSAUKEE Ward 1" 173 86 86 1 0 0
MARINETTE "City of MARINETTE Wards 1-8" 3468 1829 1639 0 0 0
MARINETTE "City of NIAGARA Wards 1-3" 540 251 289 0 0 0
MARINETTE "City of PESHTIGO Wards 1-7" 1178 532 646 0 0 0
MARQUETTE "Town of BUFFALO Wards 1-2" 509 260 249 0 0 0
MARQUETTE "Town of CRYSTAL LAKE Ward 1" 282 129 153 0 0 0
MARQUETTE "Town of DOUGLAS Ward 1" 448 206 241 0 0 1
MARQUETTE "Town of HARRIS Ward 1" 411 194 217 0 0 0
MARQUETTE "Town of MECAN Ward 1" 376 171 205 0 0 0
