DIST COUNTY AREA TOTAL DEM REP CPF REF GRE LPF PSL OverVotes UnderVotes WriteinVotes
NA Miami-Dade 8510 0 996 546 2 1 1 4 2 14 2 1
NA Miami-Dade 8520 0 7 16 0 0 0 0 0 0 0 0
NA Miami-Dade 8530 0 496 883 0 0 3 5 0 8 2 6
NA Miami-Dade 8540 0 1188 996 1 2 2 13 1 3 3 6
NA Miami-Dade 8560 0 1576 411 0 0 2 4 3 6 6 5
NA Miami-Dade 8570 0 1455 1477 0 1 0 9 0 8 2 3
NA Miami-Dade 8580 0 1056 1150 3 0 5 7 0 7 10 0
NA Miami-Dade 8590 0 1265 1310 1 0 2 6 1 6 3 5
NA Miami-Dade 8600 0 513 501 0 0 2 4 0 1 3 0
NA Miami-Dade 8620 0 0 0 0 0 0 0 0 0 0 0
NA Miami-Dade 8621 0 1656 1219 1 3 4 10 0 7 2 6
NA Miami-Dade 8880 0 99 109 0 1 0 0 0 1 0 0
NA Miami-Dade 8881 0 0 0 0 0 0 0 0 0 0 0
NA Miami-Dade 8890 0 418 227 0 1 0 4 1 1 1 2
NA Miami-Dade 8900 0 1350 789 1 0 5 8 0 6 5 12
NA Miami-Dade 8910 0 1537 1108 0 3 4 6 2 8 6 5
NA Miami-Dade 8920 0 90 106 0 0 0 0 0 1 0 0
NA Miami-Dade 8930 0 233 110 0 0 0 3 0 2 0 1
NA Miami-Dade 8940 0 25 12 0 0 0 0 0 0 0 0
NA Miami-Dade 8950 0 699 563 0 1 0 13 1 6 1 5
NA Miami-Dade 8960 0 24 45 0 0 0 0 0 0 0 0
NA Miami-Dade 8970 0 1014 927 0 0 4 10 0 0 5 4
NA Miami-Dade 9000 0 386 566 0 0 2 5 0 1 2 1
NA Miami-Dade 9010 0 452 904 0 0 2 2 0 3 3 5
NA Miami-Dade 9030 0 2165 1014 1 1 5 7 1 10 4 7
NA Miami-Dade 9040 0 2090 1743 0 1 3 17 3 15 7 6
NA Miami-Dade 9041 0 233 232 0 0 0 1 0 1 0 2
NA Miami-Dade 9050 0 386 303 0 0 0 1 1 1 2 2
NA Miami-Dade 9060 0 549 368 0 1 1 0 2 2 1 1
NA Miami-Dade 9070 0 682 565 2 1 1 4 0 4 3 3
NA Miami-Dade 9090 0 1548 825 0 2 6 4 2 21 8 11
NA Miami-Dade 9100 0 1106 902 0 3 2 5 0 20 5 1
NA Miami-Dade 9110 0 1130 773 1 0 3 5 2 13 0 4
NA Miami-Dade 9130 0 1165 1706 1 0 6 9 1 8 8 4
NA Miami-Dade 9140 0 392 750 0 0 0 2 1 3 1 1
NA Miami-Dade 9150 0 804 913 0 0 1 7 1 11 4 5
NA Miami-Dade 9160 0 499 268 0 1 3 3 2 12 2 4
NA Miami-Dade 9180 0 273 255 0 1 1 0 1 7 3 0
NA Miami-Dade 9190 0 1173 1133 2 1 5 6 1 6 4 5
NA Miami-Dade 9200 0 909 214 2 0 2 3 0 16 1 1
NA Miami-Dade 9220 0 1056 118 1 0 0 4 1 15 2 1
NA Miami-Dade 9230 0 111 139 0 0 0 1 0 0 0 0
NA Miami-Dade 9240 0 90 150 0 1 1 0 2 1 0 0
NA Miami-Dade 9260 0 518 611 0 2 0 2 1 4 2 3
NA Miami-Dade 9280 0 1924 1387 3 1 2 14 2 7 8 6
NA Miami-Dade 9300 0 295 443 0 0 0 0 0 0 1 1
NA Miami-Dade 9310 0 451 371 0 0 3 2 0 4 1 1
NA Miami-Dade 9320 0 353 214 0 0 0 0 0 2 2 0
NA Miami-Dade 9330 0 6 0 0 0 0 0 0 0 0 0
NA Miami-Dade 9340 0 1694 1376 0 1 1 14 1 7 8 6
NA Miami-Dade 9350 0 119 63 0 0 0 0 0 2 0 0
NA Miami-Dade 9360 0 216 78 0 0 0 2 2 4 0 1
NA Miami-Dade 9370 0 27 3 0 0 0 0 0 0 0 0
NA Miami-Dade 9380 0 1 1 0 0 0 0 0 0 0 0
NA Miami-Dade 9390 0 0 1 0 0 0 0 0 0 0 0
NA Miami-Dade 9400 0 332 291 1 0 3 4 0 1 1 0
NA Miami-Dade 9410 0 276 460 0 0 2 1 1 3 1 1
NA Miami-Dade 9420 0 348 159 0 0 0 0 0 4 2 1
NA Miami-Dade 9430 0 101 123 0 1 0 0 0 0 2 0
NA Miami-Dade 9440 0 4 1 0 0 0 0 0 0 0 0
NA Miami-Dade 9450 0 0 0 0 0 0 0 0 0 0 0
NA Miami-Dade 9470 0 2274 1608 0 1 6 16 3 9 7 6
NA Miami-Dade 9480 0 1286 482 1 3 4 9 2 9 1 3
NA Miami-Dade 9490 0 881 464 0 0 1 4 1 11 6 0
NA Miami-Dade 9500 0 0 0 0 0 0 0 0 0 0 0
NA Miami-Dade 9510 0 1129 470 2 0 2 5 2 9 7 3
NA Miami-Dade 9530 0 662 776 0 0 3 6 0 3 3 2
NA Miami-Dade 9550 0 502 70 0 0 0 1 1 10 1 2
NA Miami-Dade 9570 0 420 465 0 0 1 2 0 2 1 4
NA Miami-Dade 9590 0 81 52 0 0 0 0 0 0 1 0
NA Miami-Dade 9591 0 632 421 0 0 2 6 0 1 0 4
NA Miami-Dade 9600 0 206 187 0 0 3 2 0 0 0 2
NA Miami-Dade 9610 0 782 222 0 0 2 4 2 5 1 1
NA Miami-Dade 9630 0 329 341 2 1 1 1 1 9 1 2
NA Miami-Dade 9650 0 2053 1928 2 3 3 16 0 2 11 11
NA Miami-Dade 9660 0 211 58 0 0 0 1 0 3 0 0
NA Miami-Dade 9670 0 465 332 1 1 1 1 0 7 1 1
NA Miami-Dade 9680 0 3 6 0 0 0 0 0 0 0 0
NA Miami-Dade 9690 0 1021 1373 0 0 1 8 1 2 1 4
NA Miami-Dade 9691 0 228 240 0 0 0 2 0 2 1 0
NA Miami-Dade 9700 0 111 161 0 1 0 0 0 4 0 0
NA Miami-Dade 9710 0 252 445 0 0 1 2 0 7 2 2
NA Miami-Dade 9740 0 403 755 0 1 0 0 1 5 0 0
NA Miami-Dade 9750 0 139 72 0 0 0 1 0 2 1 0
NA Miami-Dade 9760 0 205 30 0 0 2 1 0 2 1 0
NA Miami-Dade 9780 0 699 123 1 1 2 0 1 5 1 2
NA Miami-Dade 9790 0 226 520 1 0 0 3 0 1 1 0
NA Miami-Dade 9800 0 265 163 0 0 0 0 1 6 3 1
NA Miami-Dade 9810 0 464 394 0 2 0 3 1 13 1 0
NA Miami-Dade 9811 0 169 109 0 0 1 0 1 1 0 0
NA Miami-Dade 9820 0 106 33 1 0 0 2 0 0 0 0
NA Miami-Dade 9821 0 5 4 0 0 0 0 0 0 0 0
NA Miami-Dade 9830 0 360 218 0 1 1 3 0 0 0 4
NA Miami-Dade 9840 0 1878 926 0 3 0 9 1 2 8 3
NA Miami-Dade 9841 0 290 142 0 0 1 7 0 1 1 2
NA Miami-Dade 9850 0 187 82 0 0 0 0 1 0 1 0
NA Miami-Dade 9870 0 0 1 0 0 0 0 0 0 0 0
NA Miami-Dade 9871 0 62 63 0 0 0 0 0 0 0 1
NA Miami-Dade 9890 0 4 14 0 0 0 0 0 0 0 0
NA Miami-Dade 9891 0 0 0 0 0 0 0 0 0 0 0
NA Miami-Dade 9892 0 307 535 0 0 1 1 0 9 1 1
NA Miami-Dade 9893 0 245 417 0 0 1 0 0 6 2 1
NA Miami-Dade 9894 0 37 100 0 1 0 0 0 1 0 0
NA Miami-Dade 9895 0 110 85 0 0 1 0 0 0 1 0
NA Miami-Dade 9896 0 309 400 1 0 0 3 0 0 0 0
NA Miami-Dade 9897 0 2213 1422 0 0 1 16 2 2 6 8
NA Miami-Dade 9898 0 1595 732 0 1 2 16 1 3 6 8
NA Miami-Dade 9899 0 143 203 0 0 0 1 0 2 0 1
NA Miami-Dade 9900 0 212 105 0 0 1 1 0 0 0 0
NA Desoto 01 0 449 985 0 0 0 0 1 3 2 1
NA Desoto 02 0 347 1088 1 3 1 10 2 2 3 2
NA Desoto 03 0 23 56 0 0 0 0 0 0 0 0
NA Desoto 05 0 164 9 0 0 0 0 0 2 0 1
NA Desoto 06 0 285 32 0 0 0 0 0 0 0 1
NA Desoto 07 0 491 1031 0 2 1 11 2 2 5 2
NA Desoto 08 0 79 370 0 0 0 2 0 0 2 1
NA Desoto 09 0 104 377 0 0 0 1 1 0 2 0
NA Desoto 10 0 692 1312 2 3 4 11 4 3 6 1
NA Desoto 11 0 144 7 0 0 0 0 0 2 0 0
NA Desoto 13 0 249 757 0 0 0 5 0 1 3 2
NA Desoto 14 0 260 952 1 0 2 2 0 1 2 2
NA Desoto 15 0 338 277 0 2 0 3 0 2 5 1
NA Desoto 16 0 236 260 0 1 0 3 0 2 0 1
NA Desoto 17 0 398 800 0 1 0 4 1 1 4 2
NA Dixie 01 0 289 1562 0 0 1 7 1 2 6 3
NA Dixie 02 0 66 353 0 0 0 1 0 1 3 1
NA Dixie 04 0 332 1841 1 2 2 7 1 2 6 2
NA Dixie 05 0 25 297 1 1 0 0 0 0 0 0
NA Dixie 06 0 94 732 2 0 0 3 0 0 1 0
NA Dixie 07 0 39 277 0 0 0 2 0 0 3 0
NA Dixie 09 0 410 708 0 1 1 5 0 1 6 0
NA Dixie 10 0 34 398 0 0 1 2 0 0 1 0
NA Dixie 11 0 46 309 0 0 0 0 0 0 0 0
NA Dixie 12 0 30 282 0 1 0 0 0 1 0 0
NA Duval 1001 0 2030 172 1 2 5 5 2 0 8 9
NA Duval 1002 0 2013 91 0 1 0 5 2 0 27 3
NA Duval 1003 0 1179 51 1 2 1 7 0 0 5 2
NA Duval 1004 0 1780 64 1 0 2 2 3 0 10 7
NA Duval 1005 0 2513 140 2 3 1 9 4 0 16 2
NA Duval 1006 0 673 674 1 1 0 8 0 0 2 1
NA Duval 1007 0 549 577 0 0 1 13 4 0 9 3
NA Duval 1008 0 1753 910 4 1 3 26 2 0 9 3
NA Duval 1009 0 1330 730 5 2 2 11 2 0 11 8
NA Duval 101 0 1190 887 0 2 6 23 2 0 6 13
NA Duval 1010 0 837 855 0 4 5 15 2 0 5 3
NA Duval 1011 0 441 724 1 0 1 6 0 0 8 1
NA Duval 1012 0 1542 548 1 2 1 13 1 0 7 8
NA Duval 1013 0 485 537 1 1 0 11 0 0 2 3
NA Duval 1014 0 1652 933 1 2 5 12 2 0 11 11
NA Duval 1015 0 1277 847 0 0 4 19 2 0 4 5
NA Duval 1016 0 865 587 0 0 8 13 1 0 3 7
NA Duval 102 0 2346 1101 3 2 6 30 4 0 18 12
NA Duval 103 0 692 726 1 0 5 23 0 0 3 8
NA Duval 104 0 1126 1081 0 2 5 21 2 0 10 6
NA Duval 105 0 1556 1666 2 1 6 41 2 0 9 12
NA Duval 106 0 2170 1576 1 5 6 26 5 0 11 15
NA Duval 107 0 741 374 0 0 1 6 1 0 4 3
NA Duval 108 0 818 928 0 1 2 16 1 0 7 2
NA Duval 109 0 578 550 0 1 0 13 1 0 4 3
NA Duval 110 0 722 1050 1 0 0 24 0 0 9 8
NA Duval 1101 0 480 491 0 0 0 5 1 0 3 5
NA Duval 1102 0 221 272 0 0 0 6 0 0 7 2
NA Duval 1103 0 1324 1391 1 1 2 22 5 0 5 8
NA Duval 1104 0 2079 2103 1 3 10 45 1 0 11 12
NA Duval 1105 0 1714 1620 0 2 8 40 3 0 6 17
NA Duval 1106 0 2563 2809 5 6 12 38 0 0 12 27
NA Duval 1107 0 598 878 0 2 1 5 0 0 6 5
NA Duval 1108 0 1569 1130 0 6 6 32 4 0 10 14
NA Duval 1109 0 519 1270 0 0 0 14 0 0 3 6
NA Duval 111 0 551 745 1 1 4 19 2 0 5 4
NA Duval 1110 0 2895 3040 2 4 7 62 4 0 18 19
NA Duval 1111 0 952 469 0 3 3 27 3 0 4 2
NA Duval 1112 0 1579 1519 0 5 4 32 1 0 7 12
NA Duval 1113 0 1804 921 0 2 8 41 5 0 6 10
NA Duval 1114 0 1778 1214 2 2 8 49 4 0 12 8
NA Duval 1115 0 1780 1855 1 2 6 42 1 0 7 11
NA Duval 1116 0 681 1062 0 2 1 8 2 0 4 5
NA Duval 112 0 917 498 0 0 8 16 0 0 6 4
NA Duval 113 0 2655 1983 6 4 4 61 1 0 16 15
NA Duval 114 0 992 536 0 1 6 11 6 0 4 4
NA Duval 1201 0 617 1686 4 0 4 23 0 0 9 2
NA Duval 1202 0 700 1273 0 0 4 12 1 0 5 4
NA Duval 1203 0 199 869 1 0 0 5 0 0 4 2
NA Duval 1204 0 466 1161 0 0 3 7 2 0 5 4
NA Duval 1205 0 1678 1606 0 3 4 34 1 0 8 14
NA Duval 1206 0 1328 1625 0 1 5 33 1 0 7 8
NA Duval 1207 0 225 501 0 0 0 3 1 0 3 0
NA Duval 1208 0 1421 1417 3 2 4 22 1 0 8 7
NA Duval 1209 0 698 2092 2 4 3 22 0 0 5 7
NA Duval 1210 0 934 1214 3 2 5 30 3 0 3 3
NA Duval 1211 0 2433 1973 2 5 7 46 4 0 10 9
NA Duval 1212 0 2949 2255 8 3 5 44 4 0 9 15
NA Duval 1213 0 1905 1692 4 0 7 31 4 0 11 6
NA Duval 1301 0 1122 1688 0 1 2 19 0 0 11 11
NA Duval 1302 0 926 1791 1 1 1 31 0 0 4 8
NA Duval 1303 0 915 1371 1 1 5 20 4 0 11 11
NA Duval 1304 0 1113 1326 0 1 3 27 1 0 6 10
NA Duval 1305 0 1034 1445 4 0 0 20 1 0 6 4
NA Duval 1306 0 1044 1099 0 0 2 21 0 0 13 11
NA Duval 1307 0 1185 1397 1 0 5 19 0 0 12 4
NA Duval 1308 0 1265 1331 2 1 1 18 0 0 9 11
NA Duval 1309 0 1035 1555 0 2 3 21 1 0 12 9
NA Duval 1310 0 1028 1583 0 4 6 25 1 0 7 4
NA Duval 1311 0 1188 2023 1 2 0 23 2 0 15 15
NA Duval 1312 0 935 953 0 2 7 33 1 0 7 3
NA Duval 1313 0 1055 2512 2 2 6 24 2 0 9 12
NA Duval 1314 0 289 404 1 0 0 20 0 0 0 1
NA Duval 1315 0 1761 2227 1 5 13 59 3 0 11 9
NA Duval 1401 0 1061 1052 2 1 0 29 0 0 8 6
NA Duval 1402 0 1142 1212 1 1 3 12 1 0 8 10
NA Duval 1403 0 1048 1019 2 1 3 24 3 0 1 5
NA Duval 1404 0 2359 1449 1 2 9 55 0 0 18 16
NA Duval 1405 0 1045 760 1 2 8 29 3 0 8 4
NA Duval 1406 0 582 726 0 1 6 22 0 0 0 4
NA Duval 1407 0 987 318 0 1 5 21 2 0 5 2
NA Duval 1408 0 1237 1562 2 2 7 39 0 0 15 11
NA Duval 1409 0 1823 2081 1 4 4 33 2 0 14 15
NA Duval 1410 0 1873 1647 2 6 4 40 6 0 17 4
NA Duval 1411 0 1630 3177 4 3 2 50 2 0 23 19
NA Duval 1412 0 1025 1007 1 1 8 43 0 0 7 2
NA Duval 1413 0 2143 1090 0 0 8 62 1 0 10 19
NA Duval 1415 0 1232 736 0 1 0 25 2 0 7 9
NA Duval 201 0 1348 1583 2 3 2 36 2 0 6 6
NA Duval 202 0 2092 2482 2 4 4 56 2 0 18 15
NA Duval 203 0 1863 1788 0 5 5 33 3 0 8 13
NA Duval 204 0 563 1415 0 1 3 19 2 0 4 2
NA Duval 205 0 3224 3935 0 4 14 98 2 0 13 10
NA Duval 206 0 1266 2764 0 1 6 33 0 0 16 5
NA Duval 207 0 1944 2385 2 3 11 58 3 0 7 12
NA Duval 208 0 465 1531 3 0 1 20 1 0 5 3
NA Duval 209 0 635 1558 2 1 3 21 0 0 10 8
NA Duval 210 0 269 971 0 0 1 5 1 0 4 1
NA Duval 211 0 1839 2348 1 0 5 48 0 0 5 10
NA Duval 212 0 90 516 0 0 1 6 0 0 1 0
NA Duval 213 0 446 734 0 0 1 8 1 0 4 1
NA Duval 301 0 654 1215 0 1 1 14 1 0 8 6
NA Duval 302 0 710 1108 1 3 0 17 2 0 2 10
NA Duval 303 0 1037 1749 0 2 3 25 1 0 10 9
NA Duval 304 0 592 1248 0 1 0 9 1 0 6 11
NA Duval 305 0 1949 2612 3 3 7 61 4 0 13 19
NA Duval 306 0 1779 1590 0 1 5 49 4 0 13 9
NA Duval 307 0 864 1113 0 1 4 33 1 0 6 4
NA Duval 308 0 542 958 0 1 7 17 0 0 6 6
NA Duval 309 0 1229 1392 0 3 4 35 1 0 9 8
NA Duval 310 0 939 1580 1 2 0 15 0 0 10 6
NA Duval 311 0 825 1500 0 2 5 19 0 0 8 7
NA Duval 312 0 3091 4094 4 3 7 78 1 0 23 0
NA Duval 313 0 1721 2246 0 3 6 40 0 0 10 12
NA Duval 315 0 564 867 0 1 3 19 1 0 2 4
NA Duval 401 0 436 660 1 1 1 9 1 0 6 4
NA Duval 402 0 1380 1516 1 1 3 26 1 0 10 12
NA Duval 403 0 2271 2092 2 2 5 30 5 0 10 16
NA Duval 404 0 756 1628 0 0 3 42 1 0 11 5
NA Duval 405 0 797 600 1 0 6 13 1 0 6 5
NA Duval 407 0 2536 2374 2 4 6 65 2 0 16 11
NA Duval 408 0 1083 2039 2 1 2 30 1 0 16 7
NA Duval 409 0 1068 1153 0 0 6 21 4 0 7 3
NA Duval 410 0 1493 1764 3 6 7 30 4 0 9 9
NA Duval 411 0 1698 1890 0 3 6 37 0 0 14 12
NA Duval 412 0 1712 1185 2 3 12 40 3 0 8 9
NA Duval 501 0 1493 1231 1 4 4 39 1 0 5 17
NA Duval 502 0 391 535 0 2 0 14 0 0 6 3
NA Duval 503 0 1195 662 0 3 5 14 3 0 12 7
NA Duval 504 0 722 819 0 1 2 15 1 0 11 6
NA Duval 505 0 910 1202 1 0 1 23 1 0 17 11
NA Duval 506 0 1698 1212 0 2 10 34 3 0 12 10
NA Duval 507 0 821 531 2 2 4 20 3 0 4 11
NA Duval 508 0 1753 2333 1 2 11 54 2 0 12 13
NA Duval 509 0 1440 2021 1 2 4 35 3 0 9 19
NA Duval 510 0 1205 1619 0 1 4 25 3 0 7 10
NA Duval 511 0 1174 1119 1 1 6 21 4 0 12 10
NA Duval 512 0 1947 1704 1 4 5 39 2 0 17 7
NA Duval 513 0 825 984 0 2 1 17 0 0 7 3
NA Duval 601 0 900 2119 2 1 3 31 1 0 7 13
NA Duval 602 0 1417 2221 1 5 6 26 1 0 6 12
NA Duval 603 0 1258 2051 1 3 3 30 0 0 18 9
NA Duval 604 0 517 1121 0 0 3 12 1 0 5 4
NA Duval 605 0 1081 2379 4 5 3 27 1 0 13 8
NA Duval 606 0 1629 3178 5 0 5 45 0 0 15 9
NA Duval 607 0 689 990 0 1 0 17 1 0 7 2
NA Duval 608 0 2117 2962 3 1 13 68 3 0 13 1
NA Duval 609 0 695 850 0 2 3 18 1 0 7 4
NA Duval 610 0 1397 3223 4 1 8 68 2 0 12 8
NA Duval 611 0 782 1156 0 1 3 25 1 0 3 5
NA Duval 612 0 1621 2339 1 2 6 25 1 0 11 12
NA Duval 613 0 1009 1533 2 1 2 40 2 0 6 5
NA Duval 614 0 656 926 1 2 0 15 0 0 5 3
NA Duval 701 0 518 260 0 1 1 3 1 0 3 1
NA Duval 702 0 629 139 0 0 1 4 2 0 4 3
NA Duval 703 0 3205 3296 1 2 10 77 2 0 16 17
NA Duval 704 0 1710 360 0 1 5 30 4 0 5 7
NA Duval 705 0 2564 1364 1 2 5 25 1 0 12 6
NA Duval 706 0 687 24 1 0 3 3 1 0 7 1
NA Duval 707 0 1698 153 1 4 6 16 2 0 18 6
NA Duval 708 0 669 103 0 0 3 4 3 0 2 3
NA Duval 709 0 3363 265 2 1 9 10 3 0 12 10
NA Duval 710 0 2603 330 0 1 6 14 0 0 14 7
NA Duval 711 0 632 64 0 2 3 6 2 0 1 3
NA Duval 712 0 930 180 0 1 3 13 1 0 8 6
NA Duval 713 0 1843 834 2 1 4 29 3 0 16 9
NA Duval 714 0 1076 128 0 0 5 7 7 0 5 4
NA Duval 801 0 1312 250 2 3 3 8 2 0 7 3
NA Duval 802 0 1798 86 2 2 3 3 2 0 10 3
NA Duval 803 0 3016 566 2 1 4 14 4 0 8 9
NA Duval 804 0 1240 566 0 1 1 18 1 0 6 3
NA Duval 805 0 1385 386 1 0 4 9 0 0 10 5
NA Duval 806 0 445 25 0 0 4 1 1 0 4 1
NA Duval 807 0 790 47 0 1 0 0 1 0 6 3
NA Duval 808 0 1050 52 0 1 2 5 1 0 10 0
NA Duval 809 0 1260 62 1 0 0 3 1 0 4 4
NA Duval 810 0 199 865 1 1 1 12 0 0 0 0
NA Duval 811 0 808 36 1 0 1 1 0 0 3 3
NA Duval 812 0 803 55 1 1 3 2 1 0 7 3
NA Duval 813 0 3309 1736 5 2 5 36 1 0 10 13
NA Duval 814 0 573 2152 1 1 3 12 0 0 9 5
NA Duval 815 0 1001 50 1 0 4 1 0 0 1 3
NA Duval 816 0 451 71 0 1 1 2 0 0 2 1
NA Duval 817 0 1952 933 2 1 3 28 3 0 10 7
NA Duval 818 0 825 220 1 0 3 12 0 0 4 1
NA Duval 901 0 1581 565 2 1 3 31 3 0 9 7
NA Duval 902 0 1633 70 3 0 2 4 3 0 18 2
NA Duval 903 0 1138 759 0 0 5 14 5 0 8 2
NA Duval 904 0 1573 59 1 0 3 2 2 0 11 3
NA Duval 905 0 1078 555 0 4 3 15 1 0 4 6
NA Duval 906 0 523 625 1 1 2 9 3 0 1 2
NA Duval 907 0 720 604 1 1 1 18 4 0 4 4
NA Duval 908 0 1685 1059 4 0 3 49 2 0 7 5
NA Duval 909 0 828 75 0 1 0 7 1 0 6 3
NA Duval 910 0 1312 173 0 1 1 4 1 0 11 3
NA Duval 911 0 1724 411 1 1 8 13 4 0 12 10
NA Duval 912 0 848 36 1 1 1 2 2 0 5 5
NA Duval 913 0 1083 512 2 1 0 7 0 0 10 8
NA Duval 914 0 2230 1308 2 5 4 44 1 0 9 18
NA Escambia 1 0 1641 2129 1 6 3 103 3 3 10 22
NA Escambia 101 0 737 1089 0 1 1 17 0 1 2 5
NA Escambia 102 0 872 1172 0 1 1 15 0 3 4 9
NA Escambia 103 0 1208 437 0 0 2 16 1 2 3 3
NA Escambia 104 0 1069 511 6 0 4 14 3 8 6 3
NA Escambia 105 0 1095 2867 0 1 5 44 0 2 13 5
NA Escambia 106 0 748 842 1 1 1 21 3 2 5 4
NA Escambia 107 0 1428 1918 0 4 9 56 5 1 5 11
NA Escambia 108 0 1385 1504 1 1 4 57 3 3 14 11
NA Escambia 11 0 162 765 1 0 0 4 0 2 5 2
NA Escambia 110 0 174 1234 1 2 0 11 0 2 2 4
NA Escambia 111 0 1024 1510 2 1 5 39 1 2 10 10
NA Escambia 112 0 1727 3508 3 6 7 64 6 10 18 26
NA Escambia 113 0 518 581 1 1 0 10 1 1 1 3
NA Escambia 114 0 632 1726 4 0 5 34 0 0 6 3
NA Escambia 14 0 1287 275 0 1 1 6 4 14 8 3
NA Escambia 15 0 799 1011 0 1 1 36 0 0 6 12
NA Escambia 18 0 46 425 0 0 0 5 0 0 0 1
NA Escambia 19 0 509 2904 4 1 3 32 3 1 11 9
NA Escambia 21 0 822 1608 0 0 5 17 1 5 4 7
NA Escambia 22 0 472 341 0 0 1 7 0 2 0 0
NA Escambia 23 0 58 604 0 0 0 3 0 1 0 0
NA Escambia 24 0 1111 1742 2 1 6 38 1 2 7 11
NA Escambia 25 0 470 596 0 2 1 18 1 1 6 4
NA Escambia 26 0 1705 3042 5 4 6 58 7 4 16 11
NA Escambia 28 0 1593 266 4 0 1 13 2 4 7 4
NA Escambia 29 0 915 541 0 1 2 16 0 2 5 5
NA Escambia 3 0 1189 1547 4 2 5 32 6 11 6 5
NA Escambia 30 0 793 1297 2 2 1 36 1 1 7 7
NA Escambia 31 0 1102 421 1 0 4 25 5 2 4 8
NA Escambia 32 0 236 234 0 0 1 5 0 1 1 6
NA Escambia 33 0 74 927 0 0 1 10 0 1 0 2
NA Escambia 34 0 1387 405 0 1 5 10 4 5 5 3
NA Escambia 35 0 807 996 0 0 1 35 2 6 8 6
NA Escambia 36 0 694 1914 0 0 9 22 0 4 5 1
NA Escambia 38 0 952 2202 1 4 7 27 1 3 11 13
NA Escambia 40 0 659 771 1 1 1 17 0 2 2 7
NA Escambia 41 0 1121 820 0 3 4 32 1 0 2 7
NA Escambia 42 0 908 1479 1 2 7 26 1 2 12 15
NA Escambia 43 0 1249 3352 4 1 5 40 3 0 18 13
NA Escambia 46 0 862 1303 1 0 2 27 2 1 17 9
NA Escambia 47 0 678 327 1 0 3 12 2 3 2 1
NA Escambia 48 0 965 173 0 0 1 7 1 8 5 5
NA Escambia 49 0 684 633 1 0 2 20 2 1 2 2
NA Escambia 5 0 675 1824 2 1 2 21 1 3 9 6
NA Escambia 50 0 261 237 0 1 1 8 0 0 1 2
NA Escambia 51 0 1243 1381 0 2 4 34 1 5 6 8
NA Escambia 54 0 708 1047 3 1 2 26 3 3 8 3
NA Escambia 55 0 641 1128 1 1 3 37 2 5 6 2
NA Escambia 56 0 995 553 0 3 8 32 3 8 8 3
NA Escambia 58 0 355 527 0 0 1 13 0 0 1 1
NA Escambia 6 0 376 992 2 1 3 23 2 1 1 1
NA Escambia 60 0 594 126 1 1 1 6 3 4 7 1
NA Escambia 61 0 945 1171 0 1 6 54 4 9 2 4
NA Escambia 62 0 1225 1222 4 1 6 30 0 3 5 3
NA Escambia 63 0 746 51 0 0 0 3 0 1 2 2
NA Escambia 64 0 1039 1150 1 1 3 34 4 6 9 4
NA Escambia 67 0 1545 3249 0 2 2 79 1 1 18 20
NA Escambia 68 0 681 1171 2 0 2 20 0 3 4 3
NA Escambia 69 0 1893 1819 3 2 5 57 4 8 10 4
NA Escambia 7 0 1315 3747 0 5 7 52 1 8 19 17
NA Escambia 70 0 1187 948 1 0 8 29 2 3 9 4
NA Escambia 71 0 711 686 0 0 2 17 1 4 2 3
NA Escambia 72 0 356 374 0 0 3 6 0 0 1 8
NA Escambia 73 0 1145 2006 1 4 5 67 4 4 6 10
NA Escambia 74 0 1197 3379 0 2 10 51 3 7 14 7
NA Escambia 75 0 1288 1676 1 2 8 31 3 9 8 11
NA Escambia 77 0 878 603 0 1 3 18 5 2 3 7
NA Escambia 80 0 345 511 0 1 1 13 0 3 1 3
NA Escambia 82 0 393 276 1 2 2 8 1 3 2 4
NA Escambia 83 0 672 1089 3 1 6 18 0 5 5 10
NA Escambia 86 0 972 1290 3 1 3 30 1 6 9 6
NA Escambia 88 0 736 730 2 1 1 32 0 4 5 5
NA Escambia 90 0 864 242 1 1 1 11 0 1 5 6
NA Escambia 91 0 2003 2548 1 4 8 56 7 6 10 17
NA Escambia 94 0 726 1676 1 0 0 15 0 0 10 14
NA Escambia 95 0 537 1202 0 2 1 25 1 0 5 5
NA Escambia 97 0 578 881 1 2 0 20 1 1 10 4
NA Escambia 98 0 2068 484 1 4 4 23 3 7 15 8
NA Escambia 99 0 469 729 3 2 1 10 0 1 4 3
NA Flagler 01 0 615 991 0 0 0 5 0 2 10 4
NA Flagler 03 0 397 1599 0 0 2 6 0 2 10 1
NA Flagler 05 0 170 494 2 0 1 1 0 1 0 2
NA Flagler 07 0 583 1386 0 1 1 6 0 1 6 4
NA Flagler 08 0 1334 2120 0 2 6 21 1 6 11 5
NA Flagler 09 0 1025 1569 1 2 1 13 2 4 8 4
NA Flagler 10 0 1277 1799 0 0 4 17 2 0 22 6
NA Flagler 11 0 1141 1374 0 3 4 13 1 4 9 13
NA Flagler 13 0 1184 1464 1 3 0 17 0 7 11 7
NA Flagler 14 0 1704 2296 1 2 7 19 0 10 21 11
NA Flagler 15 0 1202 1402 3 1 0 11 1 2 8 8
NA Flagler 16 0 896 1156 1 1 4 11 1 5 14 4
NA Flagler 17 0 623 819 0 0 2 8 0 2 4 2
NA Flagler 18 0 1735 2013 1 3 4 14 6 4 12 13
NA Flagler 19 0 1623 1946 0 3 0 26 3 10 12 3
