DIST COUNTY AREA TOTAL DEM REP IND1 IND2 OTH
3 PORTAGE "City of STEVENS POINT Wards 36,38,41,45" 0 0 0 0 0 0
3 PORTAGE "City of STEVENS POINT Wards 37,39,44" 2 1 0 0 0 0
3 RICHLAND "Town of AKAN Ward 1" 388 107 87 0 0 0
3 RICHLAND "Town of BLOOM Ward 1" 412 118 87 0 0 1
3 RICHLAND "Town of BUENA VISTA Ward 4" 0 0 0 0 0 0
3 RICHLAND "Town of DAYTON Ward 1" 602 168 133 0 0 0
3 RICHLAND "Town of EAGLE Ward 1" 364 92 90 0 0 0
3 RICHLAND "Town of FOREST Ward 1" 354 104 73 0 0 0
3 RICHLAND "Town of HENRIETTA Ward 1" 420 138 71 0 0 1
3 RICHLAND "Town of MARSHALL Wards 1-2" 540 134 136 0 0 0
3 RICHLAND "Town of ORION Ward 1" 448 141 83 0 0 0
3 RICHLAND "Town of RICHLAND Wards 1-4" 1118 278 281 0 0 0
3 RICHLAND "Town of RICHWOOD Wards 1-2" 454 147 80 0 0 0
3 RICHLAND "Town of ROCKBRIDGE Wards 1-3" 672 202 133 0 0 1
3 RICHLAND "Town of SYLVAN Wards 1-2" 336 78 90 0 0 0
3 RICHLAND "Town of WESTFORD Ward 1" 470 144 91 0 0 0
3 RICHLAND "Town of WILLOW Ward 1" 420 116 94 0 0 0
3 RICHLAND "Village of BOAZ Ward 1" 116 41 17 0 0 0
3 RICHLAND "Village of VIOLA Ward 2" 338 120 49 0 0 0
3 RICHLAND "Village of YUBA Ward 1" 48 19 5 0 0 0
3 RICHLAND "City of RICHLAND CENTER Ward 1" 354 102 75 0 0 0
3 RICHLAND "City of RICHLAND CENTER Ward 2" 238 70 49 0 0 0
3 RICHLAND "City of RICHLAND CENTER Ward 3" 278 91 48 0 0 0
3 RICHLAND "City of RICHLAND CENTER Ward 4" 320 108 52 0 0 0
3 RICHLAND "City of RICHLAND CENTER Ward 5" 348 106 68 0 0 0
3 RICHLAND "City of RICHLAND CENTER Ward 6" 298 87 62 0 0 0
3 RICHLAND "City of RICHLAND CENTER Ward 7" 258 89 40 0 0 0
3 RICHLAND "City of RICHLAND CENTER Ward 8" 328 121 43 0 0 0
3 RICHLAND "City of RICHLAND CENTER Ward 9" 356 99 79 0 0 0
3 RICHLAND "City of RICHLAND CENTER Ward 10" 290 89 56 0 0 0
3 RICHLAND "City of RICHLAND CENTER Ward 11" 278 84 55 0 0 0
3 RICHLAND "City of RICHLAND CENTER Ward 12" 304 96 56 0 0 0
3 TREMPEALEAU "Town of ALBION Wards 1-2" 610 173 132 0 0 0
3 TREMPEALEAU "Town of ARCADIA Wards 1-4" 1616 459 349 0 0 0
3 TREMPEALEAU "Town of BURNSIDE Wards 1-2" 404 128 74 0 0 0
3 TREMPEALEAU "Town of CALEDONIA Wards 1-2" 890 217 227 0 0 1
3 TREMPEALEAU "Town of CHIMNEY ROCK Ward 1" 244 70 52 0 0 0
3 TREMPEALEAU "Town of DODGE Ward 1" 430 125 89 0 0 1
3 TREMPEALEAU "Town of ETTRICK Wards 1-2" 1334 414 253 0 0 0
3 TREMPEALEAU "Town of GALE Wards 1-3" 1726 469 394 0 0 0
3 TREMPEALEAU "Town of HALE Ward 1" 1004 281 221 0 0 0
3 TREMPEALEAU "Town of LINCOLN Wards 1-2" 556 167 111 0 0 0
3 TREMPEALEAU "Town of PIGEON Wards 1-2" 652 193 133 0 0 0
3 TREMPEALEAU "Town of PRESTON Wards 1-3" 750 226 149 0 0 0
3 TREMPEALEAU "Town of SUMNER Ward 1" 848 195 229 0 0 0
3 TREMPEALEAU "Town of TREMPEALEAU Wards 1-2" 1886 550 391 0 0 2
3 TREMPEALEAU "Town of UNITY Wards 1-2" 490 142 103 0 0 0
3 TREMPEALEAU "Village of ELEVA Ward 1" 554 176 101 0 0 0
3 TREMPEALEAU "Village of ETTRICK Ward 1" 518 162 97 0 0 0
3 TREMPEALEAU "Village of PIGEON FALLS Ward 1" 334 105 62 0 0 0
3 TREMPEALEAU "Village of STRUM Wards 1-2" 864 290 142 0 0 0
3 TREMPEALEAU "Village of TREMPEALEAU Wards 1-2" 1730 532 333 0 0 0
3 TREMPEALEAU "City of ARCADIA Wards 1-3" 1250 369 256 0 0 0
3 TREMPEALEAU "City of BLAIR Wards 1-3" 884 278 164 0 0 0
3 TREMPEALEAU "City of GALESVILLE Wards 1-3" 1326 397 265 0 0 1
3 TREMPEALEAU "City of INDEPENDENCE Wards 1-3" 818 257 152 0 0 0
3 TREMPEALEAU "City of OSSEO Wards 1-3" 1438 418 301 0 0 0
3 TREMPEALEAU "City of WHITEHALL Wards 1-3" 1200 381 218 0 0 1
3 VERNON "Town of BERGEN Wards 1-3" 1426 409 304 0 0 0
3 VERNON "Town of CHRISTIANA Wards 1-2" 868 248 186 0 0 0
3 VERNON "Town of CLINTON Wards 1-2" 420 109 101 0 0 0
3 VERNON "Town of COON Wards 1-2" 788 252 141 0 0 1
3 VERNON "Town of FOREST Ward 1" 420 109 101 0 0 0
3 VERNON "Town of FRANKLIN Wards 1-2" 1068 298 236 0 0 0
3 VERNON "Town of GENOA Wards 1-2" 760 257 123 0 0 0
3 VERNON "Town of GREENWOOD Ward 1" 384 93 99 0 0 0
3 VERNON "Town of HAMBURG Wards 1-2" 998 290 209 0 0 0
3 VERNON "Town of HARMONY Wards 1-3" 630 190 123 0 0 2
3 VERNON "Town of HILLSBORO Wards 1-3" 578 138 151 0 0 0
3 VERNON "Town of JEFFERSON Wards 1-4" 1216 370 238 0 0 0
3 VERNON "Town of KICKAPOO Ward 1" 488 144 100 0 0 0
3 VERNON "Town of LIBERTY Ward 1" 356 109 69 0 0 0
3 VERNON "Town of STARK Wards 1-2" 394 122 75 0 0 0
3 VERNON "Town of STERLING Ward 1" 544 128 144 0 0 0
3 VERNON "Town of UNION Wards 1-3" 382 107 84 0 0 0
3 VERNON "Town of VIROQUA Wards 1-4" 1834 558 358 0 0 1
3 VERNON "Town of WEBSTER Wards 1-2" 632 229 87 0 0 0
3 VERNON "Town of WHEATLAND Ward 1" 564 161 121 0 0 0
3 VERNON "Town of WHITESTOWN Ward 1" 412 118 88 0 0 0
3 VERNON "Village of CHASEBURG Ward 1" 274 77 60 0 0 0
3 VERNON "Village of COON VALLEY Ward 1" 744 239 133 0 0 0
3 VERNON "Village of DE SOTO Ward 1" 222 73 38 0 0 0
3 VERNON "Village of GENOA Ward 1" 234 76 41 0 0 0
3 VERNON "Village of LA FARGE Ward 1" 578 190 98 0 0 1
3 VERNON "Village of ONTARIO Ward 1" 300 85 65 0 0 0
3 VERNON "Village of READSTOWN Ward 1" 280 76 63 0 0 1
3 VERNON "Village of STODDARD Ward 1" 768 245 139 0 0 0
3 VERNON "VILLAGE OF VIOLA Ward 1" 140 36 34 0 0 0
3 VERNON "City of HILLSBORO Wards 1-4" 1060 318 212 0 0 0
3 VERNON "City of VIROQUA Wards 1-9" 4300 1526 624 0 0 0
3 VERNON "City of WESTBY Wards 1-5" 1860 659 271 0 0 0
3 WOOD "Town of CRANMOOR Ward 1" 162 39 42 0 0 0
3 WOOD "Town of GRAND RAPIDS Wards 1-11" 8120 1980 2080 0 0 0
3 WOOD "Town of MILLADORE Ward 1" 644 171 151 0 0 0
3 WOOD "Town of PORT EDWARDS Wards 1-4" 1242 311 310 0 0 0
3 WOOD "Town of RUDOLPH Wards 1-2" 1074 269 266 0 0 2
3 WOOD "Town of SARATOGA Wards 1-9" 4884 1144 1296 0 0 2
3 WOOD "Town of SENECA Wards 1-3" 1066 267 266 0 0 0
3 WOOD "Town of SHERRY Ward 1" 754 161 216 0 0 0
3 WOOD "Town of SIGEL Wards 1-3" 1022 249 262 0 0 0
3 WOOD "Village of BIRON Ward 1" 794 210 187 0 0 0
3 WOOD "Village of MILLADORE Ward 1" 240 65 55 0 0 0
3 WOOD "Village of PORT EDWARDS Wards 1-3" 1732 443 423 0 0 0
3 WOOD "Village of RUDOLPH Ward 1" 426 127 86 0 0 0
3 WOOD "Village of VESPER Ward 1" 496 113 135 0 0 0
3 WOOD "City of NEKOOSA Wards 1-4" 1864 475 457 0 0 0
3 WOOD "City of WISCONSIN RAPIDS Wards 1-10,22-23" 6568 1765 1519 0 0 0
3 WOOD "City of WISCONSIN RAPIDS Wards 11-21,24-29" 7204 1982 1617 0 0 3
4 MILWAUKEE "Village of BAYSIDE Wards 1,3" 1818 597 295 16 0 1
4 MILWAUKEE "Village of BAYSIDE Wards 2,4" 2170 712 345 27 0 1
4 MILWAUKEE "Village of BAYSIDE Ward 5" 1244 388 220 13 0 1
4 MILWAUKEE "Village of BROWN DEER Wards 1-2" 4242 1531 532 54 0 4
4 MILWAUKEE "Village of BROWN DEER Wards 3-4" 4286 1380 703 58 0 2
4 MILWAUKEE "Village of BROWN DEER Wards 5-6" 4156 1417 607 54 0 0
4 MILWAUKEE "Village of FOX POINT Wards 1-4" 3888 1125 774 42 0 3
4 MILWAUKEE "Village of FOX POINT Wards 5-9" 4590 1486 757 51 0 1
4 MILWAUKEE "Village of SHOREWOOD Wards 1-4" 6034 2350 584 78 0 5
4 MILWAUKEE "Village of SHOREWOOD Wards 5-8" 5206 1991 532 75 0 5
4 MILWAUKEE "Village of SHOREWOOD Wards 9-12" 5090 2032 454 55 0 4
4 MILWAUKEE "Village of WEST MILWAUKEE Wards 1-2,5" 1312 459 174 22 0 1
4 MILWAUKEE "Village of WEST MILWAUKEE Wards 3-4,6" 1430 453 225 37 0 0
4 MILWAUKEE "Village of WHITEFISH BAY Wards 1-2" 2670 697 609 28 0 1
4 MILWAUKEE "Village of WHITEFISH BAY Wards 3-4" 2492 730 488 27 0 1
4 MILWAUKEE "Village of WHITEFISH BAY Wards 5-6" 2826 816 564 32 0 1
4 MILWAUKEE "Village of WHITEFISH BAY Ward 7" 1464 493 216 22 0 1
4 MILWAUKEE "Village of WHITEFISH BAY Wards 8,10" 3232 1003 566 44 0 3
4 MILWAUKEE "Village of WHITEFISH BAY Wards 9,11" 2634 929 353 32 0 3
4 MILWAUKEE "Village of WHITEFISH BAY Ward 12" 1726 513 325 24 0 1
4 MILWAUKEE "City of CUDAHY Wards 1-3" 3324 994 589 77 0 2
4 MILWAUKEE "City of CUDAHY Wards 4-6" 2874 793 582 61 0 1
4 MILWAUKEE "City of CUDAHY Wards 7-9" 2536 738 478 52 0 0
4 MILWAUKEE "City of CUDAHY Wards 10-12" 3106 748 741 60 0 4
4 MILWAUKEE "City of CUDAHY Wards 13-15" 3684 951 825 63 0 3
4 MILWAUKEE "City of GLENDALE Wards 1,7" 2322 793 331 36 0 1
4 MILWAUKEE "City of GLENDALE Wards 2,8S" 1446 511 192 19 0 1
4 MILWAUKEE "City of GLENDALE Wards 3,9" 2680 842 464 33 0 1
4 MILWAUKEE "City of GLENDALE Wards 4,10" 2872 949 455 28 0 4
4 MILWAUKEE "City of GLENDALE Wards 5,11" 2312 757 363 34 0 2
4 MILWAUKEE "City of GLENDALE Wards 6,12" 2024 712 276 24 0 0
4 MILWAUKEE "City of GLENDALE Ward 8" 1012 335 163 6 0 2
4 MILWAUKEE "City of GLENDALE Ward 11S" 492 204 37 5 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 1" 2046 828 182 13 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 2" 552 258 12 5 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 3" 1506 603 142 8 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 4" 2552 1113 143 18 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 5" 1302 549 89 12 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 6" 2956 1170 281 27 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 7" 1020 370 135 5 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 8" 2560 990 260 28 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 9" 1378 574 110 4 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 10" 1942 733 213 24 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 11" 1790 747 131 14 0 3
4 MILWAUKEE "City of MILWAUKEE Ward 12" 1504 641 98 11 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 13" 872 351 76 9 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 14" 1632 768 41 7 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 15" 1370 462 198 24 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 16" 2410 1080 103 20 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 17" 1124 452 95 15 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 18" 1488 616 117 11 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 19" 1140 489 62 15 0 4
4 MILWAUKEE "City of MILWAUKEE Ward 20" 1462 660 60 9 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 21" 1382 646 38 7 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 22" 1260 560 60 10 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 23" 532 236 24 6 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 24" 526 245 11 7 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 25" 1188 542 46 6 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 26" 1148 508 58 8 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 27" 1014 445 52 10 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 28" 376 164 20 4 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 29" 528 237 25 2 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 30" 1230 542 62 11 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 31" 1050 482 40 3 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 32" 2414 1007 185 14 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 33" 3524 1159 566 36 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 34" 1814 695 187 25 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 35" 1468 511 200 23 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 36" 1316 573 70 14 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 37" 1172 533 44 7 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 38" 1064 484 40 8 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 39" 1198 515 69 15 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 40" 1018 464 30 15 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 41" 1080 493 38 8 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 42" 1540 703 51 15 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 43" 398 186 10 3 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 44" 1534 700 58 9 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 45" 1480 687 40 13 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 46" 812 374 21 8 0 3
4 MILWAUKEE "City of MILWAUKEE Ward 47" 1494 704 34 9 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 48" 750 341 27 6 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 49" 1098 510 30 9 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 50" 912 420 29 7 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 51" 852 412 11 3 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 52" 1336 616 37 14 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 53" 604 282 14 5 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 54" 788 378 11 5 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 55" 1902 791 139 21 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 56" 1154 561 11 5 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 57" 1428 704 5 5 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 58" 1060 510 13 7 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 59" 2290 1113 24 8 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 60" 1466 714 13 6 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 61" 1250 608 11 5 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 62" 992 483 10 3 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 63" 1030 498 4 13 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 64" 2060 989 29 11 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 65" 1784 860 25 7 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 66" 1028 501 6 7 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 67" 862 417 7 7 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 68" 1676 765 54 19 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 69" 1344 639 24 8 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 70" 2030 958 46 11 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 71" 1120 527 32 1 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 72" 1572 728 52 6 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 73" 1732 785 74 7 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 74" 1118 495 60 4 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 75" 1186 473 108 12 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 76" 1118 508 43 7 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 77" 1048 438 81 4 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 78" 1802 765 115 21 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 79" 1864 769 142 19 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 80" 2440 887 290 40 0 3
4 MILWAUKEE "City of MILWAUKEE Ward 81" 1042 320 185 15 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 82" 1396 393 277 28 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 83" 1658 486 305 37 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 84" 1234 393 201 23 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 85" 1682 517 302 21 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 86" 1666 526 281 25 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 87" 1022 337 153 20 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 88" 1334 493 149 23 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 89" 1710 604 224 25 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 90" 1622 617 173 18 0 3
4 MILWAUKEE "City of MILWAUKEE Ward 91" 2272 1024 95 16 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 92" 2326 883 255 23 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 93" 1148 391 166 17 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 94" 706 325 23 5 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 95" 904 420 22 10 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 96" 1756 772 91 15 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 97" 1532 585 157 23 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 98" 1116 535 19 3 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 99" 1904 880 66 6 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 100" 1232 591 21 3 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 101" 1660 804 15 11 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 102" 1918 922 28 8 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 103" 2352 1117 51 7 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 104" 1802 874 14 13 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 105" 816 399 3 6 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 106" 642 311 5 4 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 107" 1114 547 5 5 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 108" 1052 513 10 3 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 109" 1180 581 6 3 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 110" 662 328 2 1 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 111" 852 418 2 5 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 112" 978 477 5 5 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 113" 916 448 8 1 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 114" 872 426 6 3 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 115" 1480 729 5 6 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 116" 694 341 3 3 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 117" 864 423 6 3 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 118" 1012 491 11 3 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 119" 1078 525 8 6 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 120" 848 409 7 8 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 121" 1140 554 10 4 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 122" 1196 578 16 4 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 123" 1602 742 39 19 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 124" 1060 460 54 16 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 125" 2130 923 109 30 0 3
4 MILWAUKEE "City of MILWAUKEE Ward 126" 1638 747 51 21 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 127" 2398 957 200 40 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 128" 2660 1056 231 41 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 129" 1812 683 191 30 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 130" 2012 708 255 39 0 4
4 MILWAUKEE "City of MILWAUKEE Ward 131" 2040 737 257 24 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 132" 2908 1044 374 33 0 3
4 MILWAUKEE "City of MILWAUKEE Ward 133" 1468 616 96 20 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 134" 1656 680 121 25 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 135" 2000 817 138 41 0 4
4 MILWAUKEE "City of MILWAUKEE Ward 136" 1920 791 137 30 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 137" 1200 514 71 15 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 138" 3736 1702 127 38 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 139" 2332 1058 68 31 0 9
4 MILWAUKEE "City of MILWAUKEE Ward 140" 754 360 10 7 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 141" 926 441 16 6 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 142" 1088 528 12 3 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 143" 800 383 11 6 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 144" 692 337 6 3 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 145" 434 211 4 2 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 146" 376 184 1 3 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 147" 1376 665 9 14 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 148" 918 448 3 8 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 149" 1180 571 8 8 0 3
4 MILWAUKEE "City of MILWAUKEE Ward 150" 986 466 14 12 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 151" 746 357 8 8 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 152" 634 304 8 5 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 153" 1144 544 24 4 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 154" 898 431 14 4 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 155" 732 353 11 2 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 156" 1240 580 30 10 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 157" 904 405 41 6 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 158" 826 394 15 3 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 159" 756 346 26 6 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 160" 1056 512 11 5 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 161" 304 148 4 0 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 162" 590 292 3 0 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 163" 1070 508 19 7 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 164" 1448 625 84 15 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 165" 1316 528 110 19 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 166" 550 223 45 7 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 167" 1524 606 132 23 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 168" 2716 1052 267 36 0 3
4 MILWAUKEE "City of MILWAUKEE Ward 169" 782 373 8 10 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 170" 600 284 9 7 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 171" 248 116 6 2 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 172" 790 374 15 6 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 173" 1020 497 9 2 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 174" 1400 681 8 8 0 3
4 MILWAUKEE "City of MILWAUKEE Ward 175" 962 438 36 7 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 176" 1244 596 14 12 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 177" 3554 1378 343 54 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 178" 2664 1044 242 45 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 179" 2824 1173 199 37 0 3
4 MILWAUKEE "City of MILWAUKEE Ward 180" 2054 815 175 36 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 181" 2820 1039 324 42 0 5
4 MILWAUKEE "City of MILWAUKEE Ward 182" 2772 1104 242 37 0 3
4 MILWAUKEE "City of MILWAUKEE Ward 183" 3866 1423 445 63 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 184" 2568 903 335 43 0 3
4 MILWAUKEE "City of MILWAUKEE Ward 185" 3366 1225 410 45 0 3
4 MILWAUKEE "City of MILWAUKEE Ward 186" 4008 1318 640 44 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 187" 1104 403 134 14 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 188" 856 314 100 13 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 189" 1120 463 90 7 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 190" 1936 710 221 33 0 4
4 MILWAUKEE "City of MILWAUKEE Ward 191" 1262 439 175 16 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 192" 1392 557 120 17 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 193" 862 402 20 8 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 194" 918 410 46 3 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 195" 770 361 21 2 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 196" 1222 541 50 19 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 197" 556 245 27 6 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 198" 1156 521 43 12 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 199" 976 455 23 10 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 200" 712 314 36 6 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 201" 650 290 24 11 0 0
4 MILWAUKEE "City of MILWAUKEE Ward 202" 1336 548 101 17 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 203" 1812 706 169 30 0 1
4 MILWAUKEE "City of MILWAUKEE Ward 204" 1504 547 179 24 0 2
4 MILWAUKEE "City of MILWAUKEE Ward 205" 1362 481 171 28 0 1
