COUNTY AREA TOTAL DEM REP SCATTERING
KENOSHA "City of KENOSHA Ward 44" 244 141 103 0
KENOSHA "City of KENOSHA Ward 45" 150 108 42 0
KENOSHA "City of KENOSHA Ward 46" 124 92 32 0
KENOSHA "City of KENOSHA Ward 47" 88 56 31 1
KENOSHA "City of KENOSHA Ward 48" 106 66 40 0
KENOSHA "City of KENOSHA Ward 49" 125 79 46 0
KENOSHA "City of KENOSHA Ward 50" 178 124 54 0
KENOSHA "City of KENOSHA Ward 51" 133 87 46 0
KENOSHA "City of KENOSHA Ward 52" 270 187 83 0
KENOSHA "City of KENOSHA Ward 53" 113 66 47 0
KENOSHA "City of KENOSHA Ward 54" 390 238 150 2
KENOSHA "City of KENOSHA Ward 55" 223 140 83 0
KENOSHA "City of KENOSHA Ward 56" 180 122 58 0
KENOSHA "City of KENOSHA Ward 57" 405 251 154 0
KENOSHA "City of KENOSHA Ward 58" 22 12 10 0
KENOSHA "City of KENOSHA Ward 59" 458 286 172 0
KENOSHA "City of KENOSHA Ward 60" 379 242 137 0
KENOSHA "City of KENOSHA Ward 61" 194 115 79 0
KENOSHA "City of KENOSHA Ward 62" 388 252 136 0
KENOSHA "City of KENOSHA Ward 63" 245 162 81 2
KENOSHA "City of KENOSHA Ward 64" 325 186 138 1
KENOSHA "City of KENOSHA Ward 65" 13 4 9 0
KENOSHA "City of KENOSHA Ward 66" 599 355 244 0
KENOSHA "City of KENOSHA Ward 67" 364 246 116 2
KENOSHA "City of KENOSHA Ward 68" 165 100 65 0
KENOSHA "City of KENOSHA Ward 69" 37 21 16 0
KENOSHA "City of KENOSHA Ward 70" 7 4 3 0
KENOSHA "City of KENOSHA Ward 71" 139 96 43 0
KENOSHA "City of KENOSHA Ward 72" 279 171 108 0
KENOSHA "City of KENOSHA Ward 73" 251 147 104 0
KENOSHA "City of KENOSHA Ward 74" 0 0 0 0
KENOSHA "City of KENOSHA Ward 75" 230 124 106 0
KENOSHA "City of KENOSHA Ward 76" 236 116 120 0
KENOSHA "City of KENOSHA Ward 77" 378 223 154 1
KENOSHA "City of KENOSHA Ward 78" 310 193 117 0
KENOSHA "City of KENOSHA Ward 79" 355 224 131 0
KENOSHA "City of KENOSHA Ward 80" 71 55 16 0
KENOSHA "City of KENOSHA Ward 81" 136 95 41 0
KENOSHA "City of KENOSHA Ward 82" 61 43 18 0
KENOSHA "City of KENOSHA Ward 83" 0 0 0 0
KENOSHA "City of KENOSHA Ward 84" 116 71 45 0
KENOSHA "City of KENOSHA Ward 85" 15 9 6 0
KENOSHA "City of KENOSHA Ward 86" 102 64 38 0
KENOSHA "City of KENOSHA Ward 87" 221 126 95 0
KENOSHA "City of KENOSHA Ward 88" 0 0 0 0
KENOSHA "City of KENOSHA Ward 89" 0 0 0 0
KENOSHA "City of KENOSHA Ward 90" 0 0 0 0
KENOSHA "City of KENOSHA Ward 91" 0 0 0 0
KENOSHA "City of KENOSHA Ward 92" 0 0 0 0
KENOSHA "City of KENOSHA Ward 93" 0 0 0 0
KENOSHA "City of KENOSHA Ward 94" 0 0 0 0
KENOSHA "City of KENOSHA Ward 95" 0 0 0 0
KENOSHA "City of KENOSHA Ward 96" 0 0 0 0
KENOSHA "City of KENOSHA Ward 97" 0 0 0 0
KENOSHA "City of KENOSHA Ward 98" 0 0 0 0
KENOSHA "City of KENOSHA Ward 99" 0 0 0 0
KENOSHA "City of KENOSHA Ward 100" 0 0 0 0
KENOSHA "City of KENOSHA Ward 101" 3 0 3 0
KENOSHA "City of KENOSHA Ward 102" 0 0 0 0
KENOSHA "City of KENOSHA Ward 103" 0 0 0 0
KENOSHA "City of KENOSHA Ward 104" 0 0 0 0
KENOSHA "City of KENOSHA Ward 105" 0 0 0 0
KENOSHA "City of KENOSHA Ward 106" 0 0 0 0
KENOSHA "City of KENOSHA Ward 107" 0 0 0 0
KENOSHA "City of KENOSHA Ward 108" 0 0 0 0
KENOSHA "City of KENOSHA Ward 109" 2 0 2 0
KENOSHA "City of KENOSHA Ward 110" 0 0 0 0
KENOSHA "City of KENOSHA Ward 111" 0 0 0 0
KENOSHA "City of KENOSHA Ward 112" 0 0 0 0
KENOSHA "City of KENOSHA Ward 113" 0 0 0 0
KEWAUNEE "Town of AHNAPEE Ward 1" 230 117 113 0
KEWAUNEE "Town of CARLTON Wards 1-2" 311 112 199 0
KEWAUNEE "Town of CASCO Wards 1-3" 337 121 216 0
KEWAUNEE "Town of FRANKLIN Ward 1" 319 140 179 0
KEWAUNEE "Town of LINCOLN Ward 1" 238 120 118 0
KEWAUNEE "Town of LUXEMBURG Wards 1-3" 339 104 235 0
KEWAUNEE "Town of MONTPELIER Wards 1-3" 383 125 258 0
KEWAUNEE "Town of PIERCE Wards 1-2" 232 110 122 0
KEWAUNEE "Town of RED RIVER Wards 1-3" 368 152 216 0
KEWAUNEE "Town of WEST KEWAUNEE Wards 1-2" 330 105 225 0
KEWAUNEE "Village of CASCO Ward 1" 187 59 128 0
KEWAUNEE "Village of LUXEMBURG Wards 1-5" 595 248 347 0
KEWAUNEE "City of ALGOMA Wards 1-6" 790 469 321 0
KEWAUNEE "City of KEWAUNEE Wards 1-5" 728 361 367 0
"LA CROSSE" "Town of BANGOR Ward 1" 183 92 91 0
"LA CROSSE" "Town of BARRE Wards 1-2" 382 147 235 0
"LA CROSSE" "Town of BURNS Ward 1" 255 126 129 0
"LA CROSSE" "Town of CAMPBELL Wards 1-6" 1222 812 410 0
"LA CROSSE" "Town of FARMINGTON Wards 1-2" 565 320 245 0
"LA CROSSE" "Town of GREENFIELD Wards 1-2" 645 368 277 0
"LA CROSSE" "Town of HAMILTON Wards 1-5" 742 379 363 0
"LA CROSSE" "Town of HOLLAND Wards 1-6" 1196 663 533 0
"LA CROSSE" "Town of MEDARY Wards 1-2" 539 338 201 0
"LA CROSSE" "Town of ONALASKA Wards 1-8" 1631 906 725 0
"LA CROSSE" "Town of SHELBY Wards 1-6" 1578 1049 529 0
"LA CROSSE" "Town of WASHINGTON Ward 1" 156 91 65 0
"LA CROSSE" "Village of BANGOR Wards 1-2" 388 235 153 0
"LA CROSSE" "Village of HOLMEN Wards 1-14" 2272 1500 772 0
"LA CROSSE" "Village of ROCKLAND Ward 1" 184 92 92 0
"LA CROSSE" "Village of WEST SALEM Wards 1-8" 1261 728 533 0
"LA CROSSE" "City of LA CROSSE Ward 1" 703 466 237 0
"LA CROSSE" "City of LA CROSSE Ward 2" 192 142 50 0
"LA CROSSE" "City of LA CROSSE Ward 3" 406 278 128 0
"LA CROSSE" "City of LA CROSSE Ward 4" 149 118 31 0
"LA CROSSE" "City of LA CROSSE Ward 5" 310 227 83 0
"LA CROSSE" "City of LA CROSSE Ward 6" 423 351 72 0
"LA CROSSE" "City of LA CROSSE Ward 7" 518 430 88 0
"LA CROSSE" "City of LA CROSSE Ward 8" 239 200 39 0
"LA CROSSE" "City of LA CROSSE Ward 9" 1224 1000 224 0
"LA CROSSE" "City of LA CROSSE Ward 10" 93 84 9 0
"LA CROSSE" "City of LA CROSSE Ward 11" 67 52 15 0
"LA CROSSE" "City of LA CROSSE Ward 12" 202 177 25 0
"LA CROSSE" "City of LA CROSSE Ward 13" 206 171 35 0
"LA CROSSE" "City of LA CROSSE Ward 14" 230 182 48 0
"LA CROSSE" "City of LA CROSSE Ward 15" 177 146 31 0
"LA CROSSE" "City of LA CROSSE Ward 16" 433 329 104 0
"LA CROSSE" "City of LA CROSSE Ward 17" 142 118 24 0
"LA CROSSE" "City of LA CROSSE Ward 18" 222 181 41 0
"LA CROSSE" "City of LA CROSSE Ward 19" 207 162 45 0
"LA CROSSE" "City of LA CROSSE Ward 20" 377 290 87 0
"LA CROSSE" "City of LA CROSSE Ward 21" 1050 788 262 0
"LA CROSSE" "City of LA CROSSE Ward 22" 531 399 132 0
"LA CROSSE" "City of LA CROSSE Ward 23" 204 157 47 0
"LA CROSSE" "City of LA CROSSE Ward 24" 541 404 137 0
"LA CROSSE" "City of LA CROSSE Ward 25" 388 263 125 0
"LA CROSSE" "City of LA CROSSE Ward 26" 719 535 184 0
"LA CROSSE" "City of LA CROSSE Ward 27" 345 242 103 0
"LA CROSSE" "City of LA CROSSE Ward 28" 269 194 75 0
"LA CROSSE" "City of LA CROSSE Ward 29" 798 560 238 0
"LA CROSSE" "City of LA CROSSE Ward 30" 0 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 31" 0 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 32" 0 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 33" 0 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 34" 0 0 0 0
"LA CROSSE" "City of LA CROSSE Ward 35" 1 1 0 0
"LA CROSSE" "City of ONALASKA Wards 1-4" 1803 1160 643 0
"LA CROSSE" "City of ONALASKA Wards 5-8" 1505 992 513 0
"LA CROSSE" "City of ONALASKA Wards 9-12" 1699 977 722 0
LAFAYETTE "Town of ARGYLE Ward 1" 43 29 14 0
LAFAYETTE "Town of ARGYLE Ward 2" 58 26 32 0
LAFAYETTE "Town of ARGYLE Ward 3" 25 13 12 0
LAFAYETTE "Town of BELMONT Ward 1" 149 74 75 0
LAFAYETTE "Town of BELMONT Ward 2" 33 15 18 0
LAFAYETTE "Town of BENTON Ward 1" 91 34 57 0
LAFAYETTE "Town of BENTON Ward 2" 28 13 15 0
LAFAYETTE "Town of BLANCHARD Ward 1" 113 63 50 0
LAFAYETTE "Town of DARLINGTON Ward 1" 130 41 89 0
LAFAYETTE "Town of DARLINGTON Ward 2" 127 70 57 0
LAFAYETTE "Town of DARLINGTON Ward 3" 45 19 26 0
LAFAYETTE "Town of ELK GROVE Ward 1" 65 26 39 0
LAFAYETTE "Town of ELK GROVE Ward 2" 23 10 13 0
LAFAYETTE "Town of FAYETTE Ward 1" 73 31 42 0
LAFAYETTE "Town of FAYETTE Ward 2" 36 13 23 0
LAFAYETTE "Town of GRATIOT Ward 1" 137 58 78 1
LAFAYETTE "Town of KENDALL Ward 1" 100 39 61 0
LAFAYETTE "Town of LAMONT Ward 1" 62 39 23 0
LAFAYETTE "Town of LAMONT Ward 2" 22 11 11 0
LAFAYETTE "Town of MONTICELLO Ward 1" 31 6 25 0
LAFAYETTE "Town of NEW DIGGINGS Ward 1" 94 46 48 0
LAFAYETTE "Town of SEYMOUR Ward 1" 70 20 50 0
LAFAYETTE "Town of SEYMOUR Ward 2" 14 10 4 0
LAFAYETTE "Town of SHULLSBURG Ward 1" 69 37 32 0
LAFAYETTE "Town of WAYNE Ward 1" 110 42 68 0
LAFAYETTE "Town of WHITE OAK SPRINGS Ward 1" 40 16 24 0
LAFAYETTE "Town of WILLOW SPRINGS Ward 1" 168 86 82 0
LAFAYETTE "Town of WIOTA Ward 1" 212 107 105 0
LAFAYETTE "Village of ARGYLE Ward 1" 183 112 71 0
LAFAYETTE "Village of BELMONT Ward 1" 285 152 133 0
LAFAYETTE "Village of BENTON Ward 1" 205 149 56 0
LAFAYETTE "Village of BLANCHARDVILLE Ward 1" 202 142 60 0
LAFAYETTE "Village of GRATIOT Ward 1" 47 29 18 0
LAFAYETTE "VILLAGE OF HAZEL GREEN Ward 3" 6 2 4 0
LAFAYETTE "Village of SOUTH WAYNE Ward 1" 74 31 43 0
LAFAYETTE "CITY OF CUBA CITY Ward 5" 57 38 19 0
LAFAYETTE "City of DARLINGTON Wards 1-2" 194 109 85 0
LAFAYETTE "City of DARLINGTON Ward 3" 121 74 47 0
LAFAYETTE "City of DARLINGTON Ward 4" 107 80 27 0
LAFAYETTE "City of DARLINGTON Ward 5" 124 69 55 0
LAFAYETTE "City of DARLINGTON Ward 6" 39 29 10 0
LAFAYETTE "City of SHULLSBURG Ward 1" 53 25 28 0
LAFAYETTE "City of SHULLSBURG Ward 2" 161 108 53 0
LAFAYETTE "City of SHULLSBURG Ward 3" 157 99 58 0
LANGLADE "Town of ACKLEY Ward 1" 138 49 89 0
LANGLADE "Town of AINSWORTH Ward 1" 147 40 107 0
LANGLADE "Town of ANTIGO Wards 1-2" 389 129 260 0
LANGLADE "Town of ELCHO Wards 1-2" 418 166 252 0
LANGLADE "Town of EVERGREEN Ward 1" 160 50 110 0
LANGLADE "Town of LANGLADE Wards 1-2" 143 62 81 0
LANGLADE "Town of NEVA Ward 1" 230 79 151 0
LANGLADE "Town of NORWOOD Ward 1" 266 86 180 0
LANGLADE "Town of PARRISH Ward 1" 41 15 26 0
LANGLADE "Town of PECK Ward 1" 109 34 75 0
LANGLADE "Town of POLAR Wards 1-2" 309 105 204 0
LANGLADE "Town of PRICE Wards 1-2" 64 33 31 0
LANGLADE "Town of ROLLING Wards 1-2" 368 129 239 0
LANGLADE "Town of SUMMIT Ward 1" 56 21 35 0
LANGLADE "Town of UPHAM Ward 1" 266 108 158 0
LANGLADE "Town of VILAS Ward 1" 61 6 55 0
LANGLADE "Town of WOLF RIVER Wards 1-2" 284 102 182 0
LANGLADE "Village of WHITE LAKE Ward 1" 100 50 50 0
LANGLADE "City of ANTIGO Ward 1" 135 77 58 0
LANGLADE "City of ANTIGO Ward 2" 186 90 96 0
LANGLADE "City of ANTIGO Ward 3" 154 71 83 0
LANGLADE "City of ANTIGO Ward 4" 164 87 77 0
LANGLADE "City of ANTIGO Ward 5" 117 64 53 0
LANGLADE "City of ANTIGO Ward 6" 164 64 100 0
LANGLADE "City of ANTIGO Ward 7" 252 119 133 0
LANGLADE "City of ANTIGO Ward 8" 122 60 62 0
LANGLADE "City of ANTIGO Ward 9" 169 75 94 0
LINCOLN "Town of BIRCH Ward 1" 106 53 53 0
LINCOLN "Town of BRADLEY Wards 1-5" 843 374 468 1
LINCOLN "Town of CORNING Wards 1-2" 220 74 145 1
LINCOLN "Town of HARDING Ward 1" 129 45 84 0
LINCOLN "Town of HARRISON Wards 1-3" 314 139 175 0
LINCOLN "Town of KING Wards 1-2" 352 184 168 0
LINCOLN "Town of MERRILL Wards 1-7" 755 327 428 0
LINCOLN "Town of PINE RIVER Wards 1-3" 552 215 337 0
LINCOLN "Town of ROCK FALLS Wards 1-2" 217 76 141 0
LINCOLN "Town of RUSSELL Ward 1" 174 81 92 1
LINCOLN "Town of SCHLEY Wards 1-2" 230 67 163 0
LINCOLN "Town of SCOTT Wards 1-2" 361 135 226 0
LINCOLN "Town of SKANAWAN Ward 1" 143 63 80 0
LINCOLN "Town of SOMO Ward 1" 47 20 27 0
LINCOLN "Town of TOMAHAWK Ward 1" 157 69 88 0
LINCOLN "Town of WILSON Ward 1" 117 44 73 0
LINCOLN "City of MERRILL Wards 1-2" 331 169 162 0
LINCOLN "City of MERRILL Wards 3-4" 264 133 131 0
LINCOLN "City of MERRILL Wards 5-7" 185 101 83 1
LINCOLN "City of MERRILL Wards 8-9" 221 124 97 0
LINCOLN "City of MERRILL Wards 10-12" 255 131 123 1
LINCOLN "City of MERRILL Wards 13-14" 213 107 105 1
LINCOLN "City of MERRILL Wards 15-17" 287 170 115 2
LINCOLN "City of MERRILL Wards 18-19" 200 90 110 0
LINCOLN "City of TOMAHAWK Wards 1-2" 221 134 87 0
LINCOLN "City of TOMAHAWK Wards 3-4" 278 146 132 0
LINCOLN "City of TOMAHAWK Wards 5-6" 258 131 127 0
MANITOWOC "Town of CATO Wards 1-2" 451 177 273 1
MANITOWOC "Town of CENTERVILLE Ward 1" 212 87 125 0
MANITOWOC "Town of COOPERSTOWN Wards 1-2" 373 134 239 0
MANITOWOC "Town of EATON Ward 1" 209 83 126 0
MANITOWOC "Town of FRANKLIN Wards 1-3" 338 111 227 0
MANITOWOC "Town of GIBSON Wards 1-2" 351 139 212 0
MANITOWOC "Town of KOSSUTH Wards 1-3" 552 206 346 0
MANITOWOC "Town of LIBERTY Wards 1-2" 386 132 253 1
MANITOWOC "Town of MANITOWOC Wards 1-2" 327 144 182 1
MANITOWOC "Town of MANITOWOC RAPIDS Wards 1-5" 784 315 469 0
MANITOWOC "Town of MAPLE GROVE Ward 1" 207 65 142 0
MANITOWOC "Town of MEEME Wards 1-2" 414 134 279 1
MANITOWOC "Town of MEEME Wards 3-4" 55 22 33 0
MANITOWOC "Town of MISHICOT Wards 1-2" 320 128 192 0
MANITOWOC "Town of NEWTON Wards 1-3" 724 229 494 1
MANITOWOC "Town of ROCKLAND Wards 1-2" 235 77 158 0
MANITOWOC "Town of SCHLESWIG Wards 1-2" 589 229 360 0
MANITOWOC "Town of TWO CREEKS Ward 1" 125 49 76 0
MANITOWOC "Town of TWO RIVERS Wards 1-2" 513 212 301 0
MANITOWOC "Village of CLEVELAND Wards 1-2" 422 208 214 0
MANITOWOC "Village of FRANCIS CREEK Ward 1" 189 81 108 0
MANITOWOC "Village of KELLNERSVILLE Ward 1" 94 47 47 0
MANITOWOC "Village of MARIBEL Ward 1" 79 33 46 0
MANITOWOC "Village of MISHICOT Wards 1-4" 352 147 204 1
MANITOWOC "Village of REEDSVILLE Wards 1-2" 286 131 155 0
MANITOWOC "Village of REEDSVILLE Ward 3" 0 0 0 0
MANITOWOC "Village of ST. NAZIANZ Ward 1" 152 58 94 0
MANITOWOC "Village of VALDERS Ward 1" 237 93 144 0
MANITOWOC "Village of WHITELAW Ward 1" 199 82 117 0
MANITOWOC "City of KIEL Wards 1-6,8-9,11" 970 419 549 2
MANITOWOC "City of MANITOWOC Wards 1-2" 638 353 284 1
MANITOWOC "City of MANITOWOC Wards 3-4" 748 400 348 0
MANITOWOC "City of MANITOWOC Wards 5-6" 700 437 262 1
MANITOWOC "City of MANITOWOC Wards 7-8" 336 195 141 0
MANITOWOC "City of MANITOWOC Wards 9-10" 648 316 332 0
MANITOWOC "City of MANITOWOC Wards 11-12" 817 424 393 0
MANITOWOC "City of MANITOWOC Wards 13-14" 525 254 270 1
MANITOWOC "City of MANITOWOC Wards 15-16" 973 502 471 0
MANITOWOC "City of MANITOWOC Wards 17-18" 614 313 301 0
MANITOWOC "City of MANITOWOC Wards 19-20" 1159 543 616 0
MANITOWOC "City of MANITOWOC Wards 21,24,28" 1 1 0 0
MANITOWOC "City of MANITOWOC Ward 22" 0 0 0 0
MANITOWOC "City of MANITOWOC Wards 23,25-26" 0 0 0 0
MANITOWOC "City of MANITOWOC Wards 27,30" 0 0 0 0
MANITOWOC "City of MANITOWOC Ward 29" 0 0 0 0
MANITOWOC "City of MANITOWOC Ward 31" 0 0 0 0
MANITOWOC "City of TWO RIVERS Wards 1-2" 583 312 271 0
MANITOWOC "City of TWO RIVERS Wards 3-4" 883 436 446 1
MANITOWOC "City of TWO RIVERS Wards 5-6" 628 327 301 0
MANITOWOC "City of TWO RIVERS Wards 7-8" 525 282 241 2
MARATHON "Town of BERGEN Ward 1" 233 113 120 0
MARATHON "Town of BERLIN Wards 1-2" 297 84 213 0
MARATHON "Town of BERN Ward 1" 115 40 75 0
MARATHON "Town of BEVENT Wards 1-2" 307 152 154 1
MARATHON "Town of BRIGHTON Ward 1" 127 36 91 0
MARATHON "Town of CASSEL Ward 1" 292 99 193 0
MARATHON "Town of CLEVELAND Wards 1-2" 413 142 271 0
MARATHON "Town of DAY Wards 1-2" 287 101 186 0
MARATHON "Town of EASTON Wards 1-2" 343 110 233 0
MARATHON "Town of EAU PLEINE Ward 1" 188 67 121 0
MARATHON "Town of ELDERON Ward 1" 191 65 126 0
MARATHON "Town of EMMET Wards 1-2" 276 106 170 0
MARATHON "Town of FRANKFORT Ward 1" 134 44 89 1
MARATHON "Town of FRANZEN Ward 1" 156 52 104 0
MARATHON "Town of GREEN VALLEY Ward 1" 174 66 108 0
MARATHON "Town of GUENTHER Ward 1" 123 44 79 0
MARATHON "Town of HALSEY Ward 1" 132 40 92 0
MARATHON "Town of HAMBURG Ward 1" 224 78 146 0
MARATHON "Town of HARRISON Ward 1" 85 28 57 0
MARATHON "Town of HEWITT Ward 1" 154 45 108 1
MARATHON "Town of HOLTON Ward 1" 176 53 123 0
MARATHON "Town of HULL Ward 1" 143 44 99 0
MARATHON "Town of JOHNSON Ward 1" 180 63 117 0
MARATHON "Town of KNOWLTON Wards 1-3" 654 265 388 1
MARATHON "Town of MARATHON Wards 1-2" 335 92 241 2
MARATHON "Town of MCMILLAN Wards 1-3" 627 288 339 0
MARATHON "Town of MOSINEE Wards 1-3" 644 256 388 0
MARATHON "Town of NORRIE Ward 1" 287 117 170 0
MARATHON "Town of PLOVER Ward 1" 180 66 114 0
MARATHON "Town of REID Wards 1-2" 314 116 198 0
MARATHON "Town of RIB FALLS Ward 1" 301 73 228 0
MARATHON "Town of RIB MOUNTAIN Wards 1-10" 2301 1028 1270 3
MARATHON "Town of RIETBROCK Ward 1" 230 75 155 0
MARATHON "Town of RINGLE Wards 1-2" 555 221 334 0
MARATHON "Town of SPENCER Wards 1-2" 346 146 199 1
MARATHON "Town of STETTIN Wards 1-5" 779 318 460 1
MARATHON "Town of TEXAS Wards 1-2" 492 197 294 1
MARATHON "Town of WAUSAU Wards 1-3" 683 275 407 1
MARATHON "Town of WESTON Ward 1" 203 73 130 0
MARATHON "Town of WIEN Ward 1" 200 70 130 0
MARATHON "Village of ATHENS Wards 1-2" 290 123 166 1
MARATHON "VILLAGE OF BIRNAMWOOD Ward 2" 8 4 4 0
MARATHON "VILLAGE OF DORCHESTER Wards 2-3" 0 0 0 0
MARATHON "Village of EDGAR Wards 1-2" 372 158 214 0
MARATHON "Village of ELDERON Ward 1" 37 15 22 0
MARATHON "Village of FENWOOD Ward 1" 44 16 28 0
MARATHON "Village of HATLEY Ward 1" 155 66 89 0
MARATHON "Village of KRONENWETTER Wards 1-5" 958 462 496 0
MARATHON "Village of KRONENWETTER Wards 6-10" 1095 480 615 0
MARATHON "Village of Maine Wards 1-4" 1095 440 653 2
MARATHON "Village of MARATHON CITY Wards 1-4" 422 181 241 0
MARATHON "Village of ROTHSCHILD Wards 1-4,7" 918 492 425 1
MARATHON "Village of ROTHSCHILD Wards 5-6" 522 298 223 1
MARATHON "Village of SPENCER Wards 1-3" 392 186 205 1
MARATHON "Village of STRATFORD Wards 1-2" 377 148 229 0
MARATHON "Village of UNITY Ward 1" 45 13 32 0
MARATHON "Village of WESTON Wards 1-2,4-5" 911 422 489 0
MARATHON "Village of WESTON Wards 3,8" 656 326 330 0
MARATHON "Village of WESTON Wards 6-7" 654 303 350 1
MARATHON "Village of WESTON Wards 9-13" 1332 625 706 1
MARATHON "CITY OF ABBOTSFORD Wards 1,6" 48 18 30 0
MARATHON "CITY OF COLBY Ward 1" 111 53 58 0
MARATHON "CITY OF MARSHFIELD Wards 12,20-21,24" 198 104 94 0
MARATHON "City of MOSINEE Wards 1-2,6-7" 537 230 307 0
MARATHON "City of MOSINEE Wards 3-5" 601 266 335 0
MARATHON "City of SCHOFIELD Wards 1-4" 512 243 269 0
MARATHON "City of WAUSAU Ward 1" 617 403 214 0
MARATHON "City of WAUSAU Ward 2" 611 388 223 0
MARATHON "City of WAUSAU Ward 3" 194 126 68 0
MARATHON "City of WAUSAU Ward 4" 133 55 78 0
MARATHON "City of WAUSAU Ward 5" 344 193 151 0
MARATHON "City of WAUSAU Ward 6" 235 154 81 0
MARATHON "City of WAUSAU Ward 7" 335 210 124 1
MARATHON "City of WAUSAU Ward 8" 185 119 66 0
MARATHON "City of WAUSAU Ward 9" 157 102 55 0
MARATHON "City of WAUSAU Ward 10" 100 61 39 0
MARATHON "City of WAUSAU Ward 11" 0 0 0 0
MARATHON "City of WAUSAU Ward 12" 510 350 160 0
MARATHON "City of WAUSAU Ward 13" 338 200 138 0
MARATHON "City of WAUSAU Ward 14" 373 209 163 1
MARATHON "City of WAUSAU Ward 15" 703 383 320 0
MARATHON "City of WAUSAU Ward 16" 528 281 245 2
MARATHON "City of WAUSAU Ward 17" 438 263 175 0
MARATHON "City of WAUSAU Ward 18" 458 274 184 0
MARATHON "City of WAUSAU Ward 19" 332 185 147 0
MARATHON "City of WAUSAU Ward 20" 361 232 129 0
MARATHON "City of WAUSAU Ward 21" 314 177 137 0
MARATHON "City of WAUSAU Ward 22" 325 180 145 0
MARATHON "City of WAUSAU Ward 23" 390 235 155 0
MARATHON "City of WAUSAU Ward 24" 547 284 263 0
MARATHON "City of WAUSAU Ward 25" 493 273 219 1
MARATHON "City of WAUSAU Ward 26" 459 241 218 0
MARATHON "City of WAUSAU Ward 27" 0 0 0 0
MARATHON "City of WAUSAU Ward 28" 0 0 0 0
MARATHON "City of WAUSAU Ward 29" 0 0 0 0
MARATHON "City of WAUSAU Ward 30" 0 0 0 0
MARATHON "City of WAUSAU Ward 31" 0 0 0 0
MARATHON "City of WAUSAU Ward 32" 0 0 0 0
MARATHON "City of WAUSAU Ward 33" 0 0 0 0
MARATHON "City of WAUSAU Ward 34" 0 0 0 0
MARATHON "City of WAUSAU Ward 35" 0 0 0 0
MARATHON "City of WAUSAU Ward 36" 0 0 0 0
MARATHON "City of WAUSAU Ward 37" 0 0 0 0
MARATHON "City of WAUSAU Ward 38" 0 0 0 0
MARATHON "City of WAUSAU Ward 48" 0 0 0 0
MARATHON "City of WAUSAU Ward 49" 0 0 0 0
MARATHON "City of WAUSAU Ward 50" 0 0 0 0
MARINETTE "Town of AMBERG Ward 1" 228 74 154 0
MARINETTE "Town of ATHELSTANE Wards 1-2" 182 67 115 0
MARINETTE "Town of BEAVER Wards 1-2" 293 86 207 0
MARINETTE "Town of BEECHER Ward 1" 238 77 161 0
MARINETTE "Town of DUNBAR Wards 1-2" 193 57 136 0
MARINETTE "Town of GOODMAN Ward 1" 206 90 116 0
MARINETTE "Town of GROVER Wards 1-3" 448 192 256 0
MARINETTE "Town of LAKE Wards 1-2" 332 141 191 0
MARINETTE "Town of MIDDLE INLET Wards 1-2" 262 117 145 0
MARINETTE "Town of NIAGARA Ward 1" 263 108 155 0
MARINETTE "Town of PEMBINE Wards 1-2" 250 105 145 0
MARINETTE "Town of PESHTIGO Wards 1,4" 453 210 243 0
MARINETTE "Town of PESHTIGO Wards 2-3" 474 233 241 0
MARINETTE "Town of PESHTIGO Wards 5-6" 320 142 178 0
MARINETTE "Town of PORTERFIELD Wards 1-3" 559 231 328 0
MARINETTE "Town of POUND Wards 1-3" 422 124 298 0
MARINETTE "Town of SILVER CLIFF Ward 1" 229 90 139 0
MARINETTE "Town of STEPHENSON Wards 1-3" 588 235 353 0
MARINETTE "Town of STEPHENSON Wards 4-5" 393 169 224 0
MARINETTE "Town of WAGNER Ward 1" 183 82 101 0
MARINETTE "Town of WAUSAUKEE Wards 1-2" 341 132 209 0
MARINETTE "Village of COLEMAN Ward 1" 203 87 116 0
MARINETTE "Village of CRIVITZ Ward 1" 218 92 126 0
MARINETTE "Village of POUND Ward 1" 85 23 62 0
MARINETTE "Village of WAUSAUKEE Ward 1" 106 41 65 0
MARINETTE "City of MARINETTE Wards 1-8" 1954 1054 900 0
MARINETTE "City of NIAGARA Wards 1-3" 366 179 187 0
MARINETTE "City of PESHTIGO Wards 1-2" 268 134 134 0
MARINETTE "City of PESHTIGO Wards 3-5" 263 133 130 0
MARINETTE "City of PESHTIGO Wards 6-7" 236 115 121 0
MARQUETTE "Town of BUFFALO Wards 1-2" 317 153 164 0
MARQUETTE "Town of CRYSTAL LAKE Ward 1" 149 73 76 0
MARQUETTE "Town of DOUGLAS Ward 1" 264 126 137 1
MARQUETTE "Town of HARRIS Ward 1" 272 115 156 1
MARQUETTE "Town of MECAN Ward 1" 215 89 126 0
MARQUETTE "Town of MONTELLO Wards 1-4" 314 146 168 0
MARQUETTE "Town of MOUNDVILLE Wards 1-2" 144 68 76 0
MARQUETTE "Town of NESHKORO Wards 1-2" 182 72 110 0
MARQUETTE "Town of NEWTON Wards 1-2" 112 41 71 0
MARQUETTE "Town of OXFORD Wards 1-2" 251 104 147 0
MARQUETTE "Town of PACKWAUKEE Wards 1-3" 409 174 235 0
