"COUNTY" "AREA" "TOTAL" DEM REP "Castle" "Johnson" "Stein" "Moorehead" "De.La.Fuente" "WRI1" "WRI2" "WRI3" "WRI4" "WRI5" "WRI6" "WRI7" "WRI8" "WRI9" "SCATTERING"
"FOND DU LAC" "VILLAGE OF FAIRWATER Ward 1" 163 43 111 1 6 0 0 0 0 1 0 0 0 0 0 0 0 1
"FOND DU LAC" "VILLAGE OF KEWASKUM Ward 6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "VILLAGE OF MOUNT CALVARY Ward 1" 304 71 203 5 17 5 1 0 0 0 0 0 0 0 0 0 0 2
"FOND DU LAC" "VILLAGE OF NORTH FOND DU LAC Wards 1-7" 2372 978 1229 6 104 17 1 2 0 6 1 0 0 0 0 0 0 28
"FOND DU LAC" "VILLAGE OF OAKFIELD Wards 1-2" 593 180 383 1 16 8 0 0 0 2 0 0 0 0 0 0 0 3
"FOND DU LAC" "VILLAGE OF ROSENDALE Wards 1-2" 578 159 397 1 17 2 0 0 0 1 0 0 0 0 0 0 0 1
"FOND DU LAC" "VILLAGE OF ST. CLOUD Ward 1" 322 87 213 3 16 2 0 0 0 0 0 0 0 0 0 0 0 1
"FOND DU LAC" "CITY OF FOND DU LAC Ward 1" 719 288 381 4 33 8 0 0 0 0 0 0 0 0 0 0 0 5
"FOND DU LAC" "CITY OF FOND DU LAC Ward 2" 615 291 295 2 18 4 0 0 0 1 0 0 0 0 0 0 0 4
"FOND DU LAC" "CITY OF FOND DU LAC Ward 3" 1069 463 544 6 33 9 1 0 0 4 1 0 0 0 0 0 0 8
"FOND DU LAC" "CITY OF FOND DU LAC Ward 4" 725 311 345 3 46 7 3 0 0 2 0 0 0 0 0 0 0 8
"FOND DU LAC" "CITY OF FOND DU LAC Ward 5" 1102 501 522 5 43 9 0 0 0 8 0 0 0 0 0 0 0 14
"FOND DU LAC" "CITY OF FOND DU LAC Ward 6" 931 363 490 6 39 10 1 0 0 4 0 0 0 0 1 0 0 17
"FOND DU LAC" "CITY OF FOND DU LAC Ward 7" 735 296 399 4 23 6 0 2 0 0 0 0 0 0 0 0 0 5
"FOND DU LAC" "CITY OF FOND DU LAC Ward 8" 951 393 463 5 48 21 1 0 0 5 0 0 0 1 0 0 0 14
"FOND DU LAC" "CITY OF FOND DU LAC Ward 9" 689 324 318 5 26 6 0 1 0 3 0 0 0 0 0 0 0 6
"FOND DU LAC" "CITY OF FOND DU LAC Ward 10" 942 385 471 7 46 12 0 1 0 7 0 0 0 0 0 0 0 13
"FOND DU LAC" "CITY OF FOND DU LAC Ward 11" 513 230 233 1 28 10 0 0 0 4 0 0 0 0 0 0 0 7
"FOND DU LAC" "CITY OF FOND DU LAC Ward 12" 918 415 429 3 42 13 1 0 0 3 0 0 0 0 0 0 0 12
"FOND DU LAC" "CITY OF FOND DU LAC Ward 13" 586 227 293 3 36 14 0 0 0 3 0 0 0 0 0 0 0 10
"FOND DU LAC" "CITY OF FOND DU LAC Ward 14" 990 404 521 5 37 11 1 1 0 6 0 0 0 0 0 0 0 4
"FOND DU LAC" "CITY OF FOND DU LAC Ward 15" 638 247 363 2 16 1 0 0 0 5 0 0 0 0 0 0 0 4
"FOND DU LAC" "CITY OF FOND DU LAC Ward 16" 662 274 340 3 24 9 0 0 0 3 0 0 0 0 0 0 0 9
"FOND DU LAC" "CITY OF FOND DU LAC Ward 17" 168 67 89 0 9 1 0 0 0 0 0 0 0 0 0 0 0 2
"FOND DU LAC" "CITY OF FOND DU LAC Ward 18" 66 19 43 0 2 1 0 0 0 1 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 19" 710 286 358 2 37 15 1 2 0 4 0 0 0 0 0 0 0 5
"FOND DU LAC" "CITY OF FOND DU LAC Ward 20" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 21" 964 384 511 5 44 7 1 0 0 5 0 0 0 0 0 0 0 7
"FOND DU LAC" "CITY OF FOND DU LAC Ward 22" 1086 425 602 4 26 7 1 1 0 5 0 0 0 1 0 0 0 14
"FOND DU LAC" "CITY OF FOND DU LAC Ward 23" 1061 395 595 4 43 7 0 1 0 7 0 0 0 0 0 0 0 9
"FOND DU LAC" "CITY OF FOND DU LAC Ward 24" 1157 478 604 4 44 5 0 0 0 6 0 0 0 0 0 0 0 16
"FOND DU LAC" "CITY OF FOND DU LAC Ward 25" 1307 434 778 2 52 10 1 1 0 14 0 0 0 0 0 0 0 15
"FOND DU LAC" "CITY OF FOND DU LAC Ward 26" 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 27" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF RIPON Ward 1-3" 861 342 457 5 28 12 3 0 0 3 0 0 0 0 0 0 0 11
"FOND DU LAC" "CITY OF RIPON Ward 4-6" 949 461 413 0 48 14 1 0 0 3 0 0 0 0 0 0 0 9
"FOND DU LAC" "CITY OF RIPON Wards 7-8" 843 363 413 6 44 6 0 0 0 3 0 0 0 0 0 0 0 8
"FOND DU LAC" "CITY OF RIPON Ward 9-11" 1005 401 534 7 34 12 0 0 0 10 0 0 0 0 0 0 0 7
"FOND DU LAC" "CITY OF WAUPUN Wards 9-12" 1821 540 1157 12 63 6 2 2 0 20 0 0 0 0 0 0 0 19
"FOND DU LAC" "CITY OF WAUPUN Ward 9B" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FOREST "TOWN OF ALVIN Ward 1" 100 28 69 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
FOREST "TOWN OF ARGONNE Wards 1-3" 272 71 187 4 4 4 0 1 0 1 0 0 0 0 0 0 0 0
FOREST "TOWN OF ARMSTRONG CREEK Ward 1" 223 64 154 0 1 2 0 0 0 0 0 0 0 0 0 0 0 2
FOREST "TOWN OF BLACKWELL Ward 1" 59 17 37 0 2 0 0 0 0 0 0 0 0 0 0 0 0 3
FOREST "TOWN OF CASWELL Ward 1" 47 12 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FOREST "TOWN OF CRANDON Wards 1-3" 329 116 205 1 6 0 0 0 0 0 0 0 0 0 0 0 0 1
FOREST "TOWN OF FREEDOM Ward 1" 222 74 143 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0
FOREST "TOWN OF HILES Ward 1" 255 89 161 0 1 2 0 0 0 0 0 0 0 0 0 0 0 2
FOREST "TOWN OF LAONA Wards 1-3" 601 213 359 3 17 0 1 1 0 2 0 0 0 0 0 0 0 5
FOREST "TOWN OF LINCOLN Wards 1-3" 509 206 292 0 5 3 0 0 0 0 0 0 0 0 0 0 0 3
FOREST "TOWN OF NASHVILLE Ward 1" 207 49 145 2 6 4 0 0 0 0 0 0 0 0 0 0 0 1
FOREST "TOWN OF NASHVILLE Ward 2" 157 120 27 1 3 5 0 0 0 0 0 0 0 0 0 0 0 1
FOREST "TOWN OF NASHVILLE Ward 3" 218 75 142 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
FOREST "TOWN OF POPPLE RIVER Ward 1" 24 12 10 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
FOREST "TOWN OF ROSS Ward 1" 71 11 57 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
FOREST "TOWN OF WABENO Wards 1-5" 464 169 260 1 18 11 0 0 0 0 0 0 0 0 0 0 0 5
FOREST "CITY OF CRANDON Wards 1-4" 787 253 504 2 13 9 0 1 0 2 0 0 0 0 0 0 0 3
GRANT "TOWN OF BEETOWN Ward 1" 310 79 216 1 11 1 1 0 0 0 0 0 0 0 0 0 0 1
GRANT "TOWN OF BLOOMINGTON Ward 1" 205 53 142 0 6 1 0 0 0 0 0 0 0 0 0 0 0 3
GRANT "TOWN OF BOSCOBEL Wards 1-2" 183 82 90 1 6 2 0 0 0 1 0 0 0 0 0 0 0 1
GRANT "TOWN OF CASSVILLE Ward 1" 190 59 123 0 5 1 0 0 0 0 0 0 0 0 0 0 0 2
GRANT "TOWN OF CASTLE ROCK Ward 1" 146 47 87 2 7 3 0 0 0 0 0 0 0 0 0 0 0 0
GRANT "TOWN OF CLIFTON Wards 1-2" 131 59 63 0 8 0 0 0 0 0 0 0 0 0 0 0 0 1
GRANT "TOWN OF ELLENBORO Ward 1" 284 95 178 1 4 5 0 0 0 0 0 0 0 0 0 0 0 1
GRANT "TOWN OF FENNIMORE Wards 1-2" 242 73 152 3 8 3 0 0 0 0 0 0 0 0 0 0 0 3
GRANT "TOWN OF GLEN HAVEN Ward 1" 185 50 127 2 4 1 1 0 0 0 0 0 0 0 0 0 0 0
GRANT "TOWN OF HARRISON Ward 1" 259 87 157 3 10 0 0 0 0 0 0 0 0 0 0 0 0 2
GRANT "TOWN OF HAZEL GREEN Ward 1-2" 635 315 286 3 21 4 1 0 0 4 1 0 0 0 0 0 0 0
GRANT "TOWN OF HICKORY GROVE Ward 1" 174 59 105 0 5 1 0 0 0 1 0 0 0 0 0 0 0 3
GRANT "TOWN OF JAMESTOWN Wards 1-3" 1049 349 644 6 31 14 2 1 0 0 0 0 0 0 0 0 0 2
GRANT "TOWN OF LIBERTY Ward 1" 234 72 145 1 14 0 0 0 0 0 0 0 0 0 0 0 0 2
GRANT "TOWN OF LIMA Ward 1" 348 138 185 5 12 4 2 1 0 0 0 0 0 0 0 0 0 1
GRANT "TOWN OF LITTLE GRANT Ward 1" 141 46 90 1 2 0 0 0 0 0 0 0 0 0 0 0 0 2
GRANT "TOWN OF MARION Ward 1" 225 76 141 1 4 2 0 0 0 0 0 0 0 0 0 0 0 1
GRANT "TOWN OF MILLVILLE Ward 1" 95 41 47 0 5 1 0 0 0 0 0 0 0 0 0 0 0 1
GRANT "TOWN OF MOUNT HOPE Ward 1" 103 32 68 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2
GRANT "TOWN OF MOUNT IDA Ward 1" 269 82 172 1 9 2 0 0 0 0 0 0 0 0 0 0 0 3
GRANT "TOWN OF MUSCODA Ward 1" 302 98 190 0 5 7 1 0 0 0 0 0 0 0 0 0 0 1
GRANT "TOWN OF NORTH LANCASTER Wards 1-2" 267 77 183 0 2 1 0 2 0 0 0 0 0 0 0 0 0 2
GRANT "TOWN OF PARIS Wards 1-2" 376 125 237 0 9 2 0 0 0 0 0 0 0 0 0 0 0 3
GRANT "TOWN OF PATCH GROVE Ward 1" 173 63 92 0 12 5 1 0 0 0 0 0 0 0 0 0 0 0
GRANT "TOWN OF PLATTEVILLE Wards 1-3" 803 352 396 4 33 6 1 0 0 4 0 0 0 0 0 0 0 7
GRANT "TOWN OF POTOSI Ward 1" 425 157 246 3 13 1 1 0 0 0 0 0 0 0 0 0 0 4
GRANT "TOWN OF SMELSER Wards 1-2" 451 180 245 0 17 3 0 0 0 0 0 0 0 0 0 0 0 6
GRANT "TOWN OF SOUTH LANCASTER Wards 1-3" 316 118 184 2 8 1 0 0 0 0 0 0 0 0 0 0 0 3
GRANT "TOWN OF WATERLOO Ward 1" 263 88 157 4 6 5 0 0 0 0 0 0 0 0 0 0 0 3
GRANT "TOWN OF WATTERSTOWN Wards 1-2" 163 65 91 0 3 1 0 0 0 0 0 0 0 0 0 0 0 3
GRANT "TOWN OF WINGVILLE Ward 1" 150 60 80 1 3 4 0 0 0 0 0 0 0 0 0 0 0 2
GRANT "TOWN OF WOODMAN Ward 1" 82 24 55 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0
GRANT "TOWN OF WYALUSING Ward 1" 198 77 107 1 5 1 1 0 0 0 0 0 0 0 0 0 0 6
GRANT "VILLAGE OF BAGLEY Ward 1" 194 84 92 2 8 4 0 0 0 0 0 0 0 0 0 0 0 4
GRANT "VILLAGE OF BLOOMINGTON Ward 1" 362 134 203 1 15 1 1 2 0 0 0 0 0 0 0 0 0 5
GRANT "VILLAGE OF BLUE RIVER Ward 1" 187 84 91 0 8 2 0 0 0 0 0 0 0 0 0 0 0 2
GRANT "VILLAGE OF CASSVILLE Wards 1-2" 399 176 202 1 16 3 0 0 0 0 0 0 0 0 0 0 0 1
GRANT "VILLAGE OF DICKEYVILLE Wards 1-2" 527 223 274 5 17 4 1 1 0 0 0 0 0 0 0 0 0 2
GRANT "VILLAGE OF HAZEL GREEN Ward 1-2" 559 271 261 1 14 8 0 0 0 1 0 0 0 0 0 0 0 3
GRANT "VILLAGE OF LIVINGSTON Ward 1" 288 134 124 2 23 4 0 0 0 0 0 0 0 0 0 0 0 1
GRANT "VILLAGE OF MONTFORT Ward 1" 266 124 122 1 17 1 1 0 0 0 0 0 0 0 0 0 0 0
GRANT "VILLAGE OF MOUNT HOPE Ward 1" 82 30 40 3 5 3 0 0 0 0 0 0 0 0 0 0 0 1
GRANT "VILLAGE OF MUSCODA Wards 1-2" 503 202 249 4 22 17 0 1 0 1 0 0 0 0 0 0 0 7
GRANT "VILLAGE OF PATCH GROVE Ward 1" 92 37 45 0 5 3 0 0 0 0 0 0 0 0 0 0 0 2
GRANT "VILLAGE OF POTOSI Ward 1" 358 143 198 2 9 3 1 0 0 0 0 0 0 0 0 0 0 2
GRANT "VILLAGE OF TENNYSON Ward 1" 178 68 99 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0
GRANT "VILLAGE OF WOODMAN Ward 1" 41 14 24 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1
GRANT "CITY OF BOSCOBEL Ward 1-4" 1222 528 599 6 43 18 1 0 0 0 0 0 0 0 0 0 0 27
GRANT "CITY OF CUBA CITY Wards 1-4" 843 400 384 5 30 10 0 0 0 1 0 0 0 0 0 0 0 13
GRANT "CITY OF FENNIMORE Ward 1-4" 1068 452 550 8 33 11 0 0 0 5 1 0 0 0 0 0 0 8
GRANT "CITY OF LANCASTER Wards 1-6" 1727 710 902 1 70 25 1 1 0 1 0 0 0 0 0 0 0 16
GRANT "CITY OF PLATTEVILLE Ward 1-2" 1397 754 500 5 69 27 4 4 0 9 0 0 0 0 0 0 0 25
GRANT "CITY OF PLATTEVILLE Ward 3-4" 1319 623 522 11 96 30 1 0 0 7 0 0 0 0 2 0 0 27
GRANT "CITY OF PLATTEVILLE Ward 5-6" 1639 660 696 11 194 46 1 5 0 0 0 0 0 0 0 0 0 26
GRANT "CITY OF PLATTEVILLE Ward 7-9" 1740 822 692 12 172 16 2 2 0 1 0 0 0 0 0 0 0 21
GREEN "TOWN OF ADAMS Ward 1" 291 137 146 0 6 1 0 0 0 0 0 0 0 0 0 0 0 1
GREEN "TOWN OF ALBANY Wards 1-2" 656 275 339 2 26 8 0 0 0 0 0 0 0 0 0 0 0 6
GREEN "TOWN OF BROOKLYN Wards 1-3" 674 352 294 0 20 5 0 1 0 1 0 0 0 0 0 0 0 1
GREEN "TOWN OF CADIZ Ward 1" 450 161 274 1 10 2 0 0 0 0 0 0 0 0 0 0 0 2
GREEN "TOWN OF CLARNO Wards 1-2" 646 232 376 5 21 5 1 0 0 1 0 0 0 0 0 0 0 5
GREEN "TOWN OF DECATUR Wards 1-3" 942 389 499 4 25 11 1 0 0 2 0 0 0 0 0 0 0 11
GREEN "TOWN OF EXETER Wards 1-4" 1163 682 406 3 47 14 0 2 0 2 0 0 0 0 0 0 0 7
GREEN "TOWN OF JEFFERSON Wards 1-2" 627 193 395 3 25 10 0 0 0 0 0 0 0 0 0 0 0 1
GREEN "TOWN OF JORDAN Ward 1" 319 129 174 2 10 1 1 0 0 0 0 0 0 0 0 0 0 2
GREEN "TOWN OF MONROE Wards 1-2" 715 301 371 4 22 5 1 0 0 6 0 0 0 0 0 0 0 5
GREEN "TOWN OF MOUNT PLEASANT Ward 1" 132 64 61 2 3 2 0 0 0 0 0 0 0 0 0 0 0 0
GREEN "TOWN OF MOUNT PLEASANT Wards 2-3" 196 87 97 0 7 4 0 0 0 0 0 0 0 0 0 0 0 1
GREEN "TOWN OF NEW GLARUS Wards 1-2" 821 441 338 0 26 5 0 0 0 5 0 0 0 0 0 0 0 6
GREEN "TOWN OF SPRING GROVE Ward 1" 467 162 275 1 23 3 0 0 0 1 0 0 0 0 0 0 0 2
GREEN "TOWN OF SYLVESTER Wards 1-2" 567 225 312 2 23 3 0 0 0 1 0 0 0 0 0 0 0 1
GREEN "TOWN OF WASHINGTON Ward 1" 451 223 212 2 9 2 0 0 0 1 0 0 0 0 0 0 0 2
GREEN "TOWN OF YORK Ward 1" 546 294 219 6 11 7 0 0 0 4 0 0 0 0 0 0 0 5
GREEN "VILLAGE OF ALBANY Wards 1-2" 478 245 198 2 25 6 0 0 0 0 0 0 0 0 0 0 0 2
GREEN "VILLAGE OF BELLEVILLE Ward 3" 292 169 97 2 11 7 0 0 0 3 0 0 0 0 0 0 0 3
GREEN "VILLAGE OF BROOKLYN Ward 2" 252 143 87 2 14 4 0 0 0 0 0 0 0 0 0 0 0 2
GREEN "VILLAGE OF BROWNTOWN Ward 1" 120 43 67 1 5 1 0 0 0 0 0 0 0 0 0 0 0 3
GREEN "VILLAGE OF MONTICELLO Wards 1-2" 633 353 239 3 25 7 0 0 0 1 0 0 0 0 0 0 0 5
GREEN "VILLAGE OF NEW GLARUS Wards 1-4" 1217 773 362 3 49 12 1 0 0 5 0 0 0 0 0 0 0 12
GREEN "CITY OF BRODHEAD Wards 1-6" 1348 563 688 5 55 16 2 0 0 3 0 0 0 0 0 0 0 16
GREEN "CITY OF MONROE Wards 1-9" 4982 2486 2167 24 189 55 4 1 0 12 0 0 0 0 0 1 0 43
"GREEN LAKE" "TOWN OF BERLIN Ward 1-3" 669 145 491 4 19 4 0 0 0 2 0 0 0 0 0 0 0 4
"GREEN LAKE" "TOWN OF BROOKLYN Wards 1-3" 1134 325 732 7 39 8 2 0 0 14 0 0 0 0 0 0 0 7
"GREEN LAKE" "TOWN OF GREEN LAKE Wards 1-2" 714 169 503 4 22 3 0 0 0 5 0 0 0 0 0 0 0 8
"GREEN LAKE" "TOWN OF KINGSTON Wards 1-2" 291 60 203 9 14 3 0 0 0 0 0 0 0 0 0 0 0 2
"GREEN LAKE" "TOWN OF MACKFORD Ward 1" 286 42 237 0 4 2 0 0 0 0 0 0 0 0 0 0 0 1
"GREEN LAKE" "TOWN OF MANCHESTER Ward 1" 357 87 256 3 4 3 2 0 0 1 0 0 0 0 0 0 0 1
"GREEN LAKE" "TOWN OF MARQUETTE Ward 1" 277 73 194 1 5 1 0 0 0 1 0 0 0 0 0 0 0 2
"GREEN LAKE" "TOWN OF PRINCETON Wards 1-4" 872 251 584 2 20 9 1 0 0 0 0 0 0 0 0 0 0 5
"GREEN LAKE" "TOWN OF ST. MARIE Wards 1-2" 231 65 159 1 3 0 1 0 0 0 0 0 0 0 0 0 0 2
"GREEN LAKE" "TOWN OF SENECA Ward 1" 229 67 152 0 6 2 0 0 0 1 0 0 0 0 0 0 0 1
"GREEN LAKE" "VILLAGE OF KINGSTON Ward 1" 169 43 114 0 6 4 0 0 0 1 0 0 0 0 0 0 0 1
"GREEN LAKE" "VILLAGE OF MARQUETTE Ward 1" 87 31 52 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0
"GREEN LAKE" "CITY OF BERLIN Ward 1-6" 2248 774 1348 6 85 19 1 0 0 6 0 0 0 0 0 0 0 9
"GREEN LAKE" "CITY OF GREEN LAKE Wards 1-3" 562 205 330 4 15 1 0 0 0 4 0 0 0 0 0 0 0 3
"GREEN LAKE" "CITY OF MARKESAN Wards 1-3" 686 174 477 6 13 6 0 0 0 4 0 0 0 0 0 0 0 6
"GREEN LAKE" "CITY OF PRINCETON Wards 1-4" 604 182 384 1 18 9 1 1 0 2 0 0 0 0 0 0 0 6
IOWA "TOWN OF ARENA Ward 1-2" 801 436 325 3 18 9 0 0 0 4 0 0 0 0 0 0 0 6
IOWA "TOWN OF BRIGHAM Wards 1-2" 636 372 229 1 24 3 0 0 0 2 0 0 0 0 0 0 0 5
IOWA "TOWN OF CLYDE Ward 1" 196 111 68 1 9 7 0 0 0 0 0 0 0 0 0 0 0 0
IOWA "TOWN OF DODGEVILLE Wards 1-4" 947 515 391 2 24 8 1 0 0 0 0 0 0 0 0 0 0 6
IOWA "TOWN OF EDEN Ward 1" 208 93 99 1 11 0 0 0 0 1 0 0 0 0 0 0 0 3
IOWA "TOWN OF HIGHLAND Ward 1-2" 378 176 183 2 10 3 1 0 0 0 0 0 0 0 0 0 0 3
IOWA "TOWN OF LINDEN Ward 1-3" 381 157 207 4 4 3 1 0 0 1 0 0 0 0 0 0 0 4
IOWA "TOWN OF MIFFLIN Ward 1-2" 276 108 145 4 8 4 1 0 0 2 0 0 0 0 0 0 0 4
IOWA "TOWN OF MINERAL POINT Ward 1-2" 482 215 243 3 13 0 1 1 0 2 0 0 0 0 0 0 0 4
IOWA "TOWN OF MOSCOW Ward 1-2" 339 185 136 2 6 5 1 0 0 0 0 0 0 0 0 0 0 4
IOWA "TOWN OF PULASKI Ward 1" 180 79 96 0 3 2 0 0 0 0 0 0 0 0 0 0 0 0
IOWA "TOWN OF RIDGEWAY Ward 1-2" 355 212 126 3 13 0 0 0 0 0 0 0 0 0 0 0 0 1
IOWA "TOWN OF WALDWICK Ward 1-2" 259 140 97 0 15 0 0 1 0 1 0 0 0 0 0 0 0 5
IOWA "TOWN OF WYOMING Ward 1-2" 221 144 61 0 7 5 0 0 0 2 0 0 0 0 0 0 0 2
IOWA "VILLAGE OF ARENA Ward 1" 406 222 150 2 18 5 0 1 0 1 0 0 0 0 0 0 0 7
IOWA "VILLAGE OF AVOCA Ward 1" 230 105 108 1 8 6 1 0 0 0 0 0 0 0 0 0 0 1
IOWA "VILLAGE OF BARNEVELD Wards 1-2" 639 375 215 4 38 2 0 0 0 0 0 0 0 0 0 0 0 5
IOWA "VILLAGE OF BLANCHARDVILLE Ward 2" 85 53 27 0 4 0 0 0 0 0 0 0 0 0 0 0 0 1
IOWA "VILLAGE OF COBB Ward 1" 246 126 96 4 15 2 0 0 0 0 0 0 0 0 0 0 0 3
IOWA "VILLAGE OF HIGHLAND Ward 1" 390 195 175 2 10 2 1 1 0 0 0 0 0 0 0 0 0 4
IOWA "VILLAGE OF HOLLANDALE Ward 1" 145 104 31 1 3 1 0 0 0 0 0 0 0 0 0 0 0 5
IOWA "VILLAGE OF LINDEN Ward 1" 229 120 92 0 11 2 1 0 0 0 0 0 0 0 0 0 0 3
IOWA "VILLAGE OF LIVINGSTON Ward 2" 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
IOWA "VILLAGE OF MONTFORT Ward 2" 54 31 22 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
IOWA "VILLAGE OF MUSCODA Ward 3" 15 6 7 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
IOWA "VILLAGE OF REWEY Ward 1" 102 55 38 0 8 0 1 0 0 0 0 0 0 0 0 0 0 0
IOWA "VILLAGE OF RIDGEWAY Ward 1" 324 155 135 2 20 4 0 0 0 1 0 0 0 0 0 0 0 7
IOWA "CITY OF DODGEVILLE Wards 1-10" 2379 1340 842 9 130 26 0 0 0 0 0 0 0 0 0 0 0 32
IOWA "CITY OF MINERAL POINT Wards 1-6" 1370 839 463 9 24 16 2 1 0 2 0 0 0 0 0 0 0 14
IRON "TOWN OF ANDERSON Ward 1" 47 22 23 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
IRON "TOWN OF CAREY Ward 1" 97 28 62 0 3 2 0 0 0 0 0 0 0 0 0 0 0 2
IRON "TOWN OF GURNEY Ward 1" 83 41 41 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
IRON "TOWN OF KIMBALL Ward 1" 294 112 171 0 7 3 0 0 0 0 0 0 0 0 0 0 0 1
IRON "TOWN OF KNIGHT Ward 1" 103 38 57 1 0 6 0 0 0 0 0 0 0 0 0 0 0 1
IRON "TOWN OF MERCER Wards 1-4" 993 309 634 2 24 7 0 0 0 2 0 0 0 0 0 0 0 15
IRON "TOWN OF OMA Ward 1" 242 84 155 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0
IRON "TOWN OF PENCE Ward 1" 101 47 50 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0
IRON "TOWN OF SAXON Ward 1" 215 74 130 1 6 3 0 0 0 0 0 0 0 0 0 0 0 1
IRON "TOWN OF SHERMAN Ward 1" 200 64 130 1 3 1 0 0 0 0 0 0 0 0 0 0 0 1
IRON "CITY OF HURLEY Ward 1" 210 90 111 0 3 4 0 0 0 0 0 0 0 0 0 0 0 2
IRON "CITY OF HURLEY Ward 2" 200 79 117 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0
IRON "CITY OF HURLEY Ward 3" 125 42 75 0 5 1 0 0 0 0 0 0 0 0 0 0 0 2
IRON "CITY OF HURLEY Ward 4" 174 70 93 1 5 2 0 0 0 0 0 0 0 0 0 0 0 3
IRON "CITY OF MONTREAL Ward 1-2" 429 175 232 1 7 6 0 0 0 3 0 0 0 0 0 0 0 5
JACKSON "TOWN OF ADAMS Ward 1-3" 770 301 427 3 22 15 1 1 0 0 0 0 0 0 0 0 0 0
JACKSON "TOWN OF ALBION Ward 1-4" 627 248 345 5 16 7 1 3 0 1 0 0 0 0 0 0 0 1
JACKSON "TOWN OF ALMA Ward 1,4" 144 40 95 0 5 4 0 0 0 0 0 0 0 0 0 0 0 0
JACKSON "TOWN OF ALMA Ward 2-3,5" 315 112 186 2 11 1 0 0 0 1 0 0 0 0 0 0 0 2
JACKSON "TOWN OF BEAR BLUFF Ward 1" 81 6 69 1 3 0 0 1 0 1 0 0 0 0 0 0 0 0
JACKSON "TOWN OF BROCKWAY Ward 1-6" 817 432 331 4 27 10 1 0 0 0 0 0 0 0 0 0 0 12
JACKSON "TOWN OF CITY POINT Ward 1" 99 33 63 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
JACKSON "TOWN OF CLEVELAND Ward 1" 254 80 154 0 6 5 1 1 0 2 0 0 0 0 0 0 0 5
JACKSON "TOWN OF CURRAN Ward 1" 161 69 85 1 5 0 0 0 0 0 0 0 0 0 0 0 0 1
JACKSON "TOWN OF FRANKLIN Ward 1" 195 91 100 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0
JACKSON "TOWN OF GARDEN VALLEY Ward 1" 231 74 142 4 6 1 0 1 0 0 1 0 0 0 0 0 0 2
JACKSON "TOWN OF GARFIELD Ward 1" 333 97 214 1 12 3 0 0 0 2 0 0 0 0 0 0 0 4
JACKSON "TOWN OF HIXTON Ward 1-2" 315 99 203 0 9 2 1 0 0 1 0 0 0 0 0 0 0 0
JACKSON "TOWN OF IRVING Ward 1-3" 357 145 191 2 16 2 0 0 0 0 0 0 0 0 0 0 0 1
JACKSON "TOWN OF KNAPP Ward 1" 190 47 141 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
JACKSON "TOWN OF KOMENSKY Ward 1" 154 114 28 1 3 6 0 0 0 0 0 0 0 0 0 0 0 2
JACKSON "TOWN OF MANCHESTER Ward 1" 396 118 250 1 16 7 0 0 0 4 0 0 0 0 0 0 0 0
JACKSON "TOWN OF MELROSE Ward 1" 226 81 135 0 8 0 0 0 0 1 0 0 0 0 0 0 0 1
JACKSON "TOWN OF MILLSTON Ward 1" 94 30 59 0 3 0 0 0 0 0 0 0 0 0 0 0 0 2
JACKSON "TOWN OF NORTH BEND Ward 1" 272 120 136 1 9 3 0 1 0 0 0 0 0 0 0 0 0 2
JACKSON "TOWN OF NORTHFIELD Ward 1" 355 130 212 3 8 0 0 2 0 0 0 0 0 0 0 0 0 0
JACKSON "TOWN OF SPRINGFIELD Ward 1" 223 94 114 1 13 0 0 0 0 1 0 0 0 0 0 0 0 0
