COUNTY AREA TOTAL DEM REP Anderson White Turnbull Enz Cason Boucher Grimek William Hoffman Turtenwald Gehler Davis SCATTERING
GRANT "Town of BEETOWN Ward 1" 257 79 174 1 2 NA 0 1 0 0 0 0 0 0 0 0
GRANT "Town of BLOOMINGTON Ward 1" 143 52 89 1 0 NA 1 0 0 0 0 0 0 0 0 0
GRANT "Town of BOSCOBEL Wards 1-2" 149 75 74 0 0 NA 0 0 0 0 0 0 0 0 0 0
GRANT "Town of CASSVILLE Ward 1" 147 52 92 0 0 NA 3 0 0 0 0 0 0 0 0 0
GRANT "Town of CASTLE ROCK Ward 1" 132 50 80 2 0 NA 0 0 0 0 0 0 0 0 0 0
GRANT "Town of CLIFTON Wards 1-2" 116 55 59 0 0 NA 2 0 0 0 0 0 0 0 0 0
GRANT "Town of ELLENBORO Ward 1" 251 99 152 0 0 NA 0 0 0 0 0 0 0 0 0 0
GRANT "Town of FENNIMORE Wards 1-2" 198 85 109 0 1 NA 3 0 0 0 0 0 0 0 0 0
GRANT "Town of GLEN HAVEN Ward 1" 134 46 87 1 0 NA 0 0 0 0 0 0 0 0 0 0
GRANT "Town of HARRISON Ward 1" 220 80 139 0 1 NA 0 0 0 0 0 0 0 0 0 0
GRANT "Town of HAZEL GREEN Wards 1-2" 543 285 255 1 0 NA 2 0 0 0 0 0 0 0 0 0
GRANT "Town of HICKORY GROVE Ward 1" 159 67 89 1 0 NA 2 0 0 0 0 0 0 0 0 0
GRANT "Town of JAMESTOWN Wards 1-3" 881 350 517 5 2 NA 6 1 0 0 0 0 0 0 0 0
GRANT "Town of LIBERTY Ward 1" 208 65 139 1 2 NA 1 0 0 0 0 0 0 0 0 0
GRANT "Town of LIMA Ward 1" 305 137 163 2 1 NA 2 0 0 0 0 0 0 0 0 0
GRANT "Town of LITTLE GRANT Ward 1" 115 40 72 1 0 NA 2 0 0 0 0 0 0 0 0 0
GRANT "Town of MARION Ward 1" 185 87 98 0 0 NA 0 0 0 0 0 0 0 0 0 0
GRANT "Town of MILLVILLE Ward 1" 80 43 35 2 0 NA 0 0 0 0 0 0 0 0 0 0
GRANT "Town of MOUNT HOPE Ward 1" 79 28 47 2 1 NA 1 0 0 0 0 0 0 0 0 0
GRANT "Town of MOUNT IDA Ward 1" 209 75 131 0 0 NA 3 0 0 0 0 0 0 0 0 0
GRANT "Town of MUSCODA Ward 1" 248 109 135 2 0 NA 2 0 0 0 0 0 0 0 0 0
GRANT "Town of NORTH LANCASTER Wards 1-2" 228 73 154 0 0 NA 1 0 0 0 0 0 0 0 0 0
GRANT "Town of PARIS Wards 1-2" 299 114 178 3 1 NA 3 0 0 0 0 0 0 0 0 0
GRANT "Town of PATCH GROVE Ward 1" 118 65 49 1 2 NA 1 0 0 0 0 0 0 0 0 0
GRANT "Town of PLATTEVILLE Wards 1-3" 695 345 340 1 1 NA 6 2 0 0 0 0 0 0 0 0
GRANT "Town of POTOSI Ward 1" 357 161 189 2 0 NA 4 1 0 0 0 0 0 0 0 0
GRANT "Town of SMELSER Wards 1-2" 379 148 227 0 3 NA 1 0 0 0 0 0 0 0 0 0
GRANT "Town of SOUTH LANCASTER Wards 1-3" 275 112 162 0 1 NA 0 0 0 0 0 0 0 0 0 0
GRANT "Town of WATERLOO Ward 1" 214 80 131 1 1 NA 1 0 0 0 0 0 0 0 0 0
GRANT "Town of WATTERSTOWN Wards 1-2" 158 79 78 1 0 NA 0 0 0 0 0 0 0 0 0 0
GRANT "Town of WINGVILLE Ward 1" 147 68 75 2 0 NA 2 0 0 0 0 0 0 0 0 0
GRANT "Town of WOODMAN Ward 1" 65 30 34 1 0 NA 0 0 0 0 0 0 0 0 0 0
GRANT "Town of WYALUSING Ward 1" 160 80 78 1 1 NA 0 0 0 0 0 0 0 0 0 0
GRANT "Village of BAGLEY Ward 1" 147 79 66 1 1 NA 0 0 0 0 0 0 0 0 0 0
GRANT "Village of BLOOMINGTON Ward 1" 279 121 150 2 2 NA 4 0 0 0 0 0 0 0 0 0
GRANT "Village of BLUE RIVER Ward 1" 166 85 78 0 1 NA 0 2 0 0 0 0 0 0 0 0
GRANT "Village of CASSVILLE Wards 1-2" 338 173 160 0 2 NA 3 0 0 0 0 0 0 0 0 0
GRANT "Village of DICKEYVILLE Wards 1-2" 427 189 231 1 4 NA 2 0 0 0 0 0 0 0 0 0
GRANT "Village of HAZEL GREEN Wards 1-2" 465 248 210 2 5 NA 0 0 0 0 0 0 0 0 0 0
GRANT "Village of LIVINGSTON Ward 1" 258 135 118 0 3 NA 2 0 0 0 0 0 0 0 0 0
GRANT "Village of MONTFORT Ward 1" 233 131 95 5 1 NA 1 0 0 0 0 0 0 0 0 0
GRANT "Village of MOUNT HOPE Ward 1" 59 28 28 1 0 NA 2 0 0 0 0 0 0 0 0 0
GRANT "Village of MUSCODA Wards 1-2" 424 227 185 3 3 NA 6 0 0 0 0 0 0 0 0 0
GRANT "Village of PATCH GROVE Ward 1" 63 33 26 3 0 NA 1 0 0 0 0 0 0 0 0 0
GRANT "Village of POTOSI Ward 1" 284 134 145 2 0 NA 3 0 0 0 0 0 0 0 0 0
GRANT "Village of TENNYSON Ward 1" 138 67 67 0 1 NA 3 0 0 0 0 0 0 0 0 0
GRANT "Village of WOODMAN Ward 1" 34 9 22 0 3 NA 0 0 0 0 0 0 0 0 0 0
GRANT "City of BOSCOBEL Wards 1-4" 1020 600 398 8 3 NA 11 0 0 0 0 0 0 0 0 0
GRANT "City of CUBA CITY Wards 1-4" 712 389 313 2 1 NA 6 1 0 0 0 0 0 0 0 0
GRANT "City of FENNIMORE Wards 1-4" 908 487 400 7 6 NA 7 1 0 0 0 0 0 0 0 0
GRANT "City of LANCASTER Wards 1-6" 1394 671 697 9 5 NA 10 2 0 0 0 0 0 0 0 0
GRANT "City of PLATTEVILLE Wards 1-2" 1206 747 432 11 7 NA 9 0 0 0 0 0 0 0 0 0
GRANT "City of PLATTEVILLE Wards 3-4" 977 571 368 24 5 NA 6 3 0 0 0 0 0 0 0 0
GRANT "City of PLATTEVILLE Wards 5-6" 867 454 375 15 5 NA 16 2 0 0 0 0 0 0 0 0
GRANT "City of PLATTEVILLE Wards 7-9" 1339 773 507 24 14 NA 19 2 0 0 0 0 0 0 0 0
GREEN "Town of ADAMS Ward 1" 276 143 129 2 2 NA 0 0 0 0 0 0 0 0 0 0
GREEN "Town of ALBANY Wards 1-2" 597 307 284 1 2 NA 3 0 0 0 0 0 0 0 0 0
GREEN "Town of BROOKLYN Wards 1-3" 657 356 291 6 2 NA 2 0 0 0 0 0 0 0 0 0
GREEN "Town of CADIZ Ward 1" 395 165 220 0 5 NA 5 0 0 0 0 0 0 0 0 0
GREEN "Town of CLARNO Wards 1-2" 570 235 325 2 3 NA 4 1 0 0 0 0 0 0 0 0
GREEN "Town of DECATUR Wards 1-3" 870 439 415 5 5 NA 5 1 0 0 0 0 0 0 0 0
GREEN "Town of EXETER Wards 1-4" 1092 675 391 8 6 NA 9 3 0 0 0 0 0 0 0 0
GREEN "Town of JEFFERSON Wards 1-2" 559 230 319 5 3 NA 2 0 0 0 0 0 0 0 0 0
GREEN "Town of JORDAN Ward 1" 276 131 141 1 1 NA 2 0 0 0 0 0 0 0 0 0
GREEN "Town of MONROE Wards 1-2" 607 278 317 3 5 NA 4 0 0 0 0 0 0 0 0 0
GREEN "Town of MOUNT PLEASANT Ward 1" 130 64 61 0 0 NA 5 0 0 0 0 0 0 0 0 0
GREEN "Town of MOUNT PLEASANT Wards 2-3" 187 113 70 2 1 NA 1 0 0 0 0 0 0 0 0 0
GREEN "Town of NEW GLARUS Wards 1-2" 769 441 318 4 1 NA 4 1 0 0 0 0 0 0 0 0
GREEN "Town of SPRING GROVE Ward 1" 440 163 272 2 1 NA 1 1 0 0 0 0 0 0 0 0
GREEN "Town of SYLVESTER Wards 1-2" 526 204 309 5 4 NA 4 0 0 0 0 0 0 0 0 0
GREEN "Town of WASHINGTON Ward 1" 393 219 172 0 1 NA 1 0 0 0 0 0 0 0 0 0
GREEN "Town of YORK Ward 1" 525 321 187 8 0 NA 8 1 0 0 0 0 0 0 0 0
GREEN "Village of ALBANY Wards 1-2" 393 263 120 7 1 NA 1 1 0 0 0 0 0 0 0 0
GREEN "VILLAGE OF BELLEVILLE Ward 3" 248 174 67 4 2 NA 1 0 0 0 0 0 0 0 0 0
GREEN "VILLAGE OF BROOKLYN Ward 2" 215 144 64 3 0 NA 4 0 0 0 0 0 0 0 0 0
GREEN "Village of BROWNTOWN Ward 1" 94 39 55 0 0 NA 0 0 0 0 0 0 0 0 0 0
GREEN "Village of MONTICELLO Wards 1-2" 558 353 189 5 4 NA 7 0 0 0 0 0 0 0 0 0
GREEN "Village of NEW GLARUS Wards 1-4" 1159 816 325 9 3 NA 5 1 0 0 0 0 0 0 0 0
GREEN "City of BRODHEAD Wards 1-6" 1134 592 507 12 15 NA 8 0 0 0 0 0 0 0 0 0
GREEN "City of MONROE Wards 1-9" 4414 2513 1785 36 33 NA 41 6 0 0 0 0 0 0 0 0
GREEN "City of MONROE Ward 10" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
"GREEN LAKE" "Town of BERLIN Wards 1-3" 596 144 448 2 1 NA 1 0 0 0 0 0 0 0 0 0
"GREEN LAKE" "Town of BROOKLYN Wards 1-3" 1082 342 726 8 1 NA 5 0 0 0 0 0 0 0 0 0
"GREEN LAKE" "Town of GREEN LAKE Wards 1-2" 647 146 494 3 1 NA 2 1 0 0 0 0 0 0 0 0
"GREEN LAKE" "Town of KINGSTON Wards 1-2" 253 65 185 2 0 NA 1 0 0 0 0 0 0 0 0 0
"GREEN LAKE" "Town of MACKFORD Ward 1" 243 42 196 1 1 NA 3 0 0 0 0 0 0 0 0 0
"GREEN LAKE" "Town of MANCHESTER Ward 1" 311 71 237 1 0 NA 1 1 0 0 0 0 0 0 0 0
"GREEN LAKE" "Town of MARQUETTE Ward 1" 232 66 161 2 0 NA 3 0 0 0 0 0 0 0 0 0
"GREEN LAKE" "Town of PRINCETON Wards 1-4" 813 279 522 2 4 NA 3 3 0 0 0 0 0 0 0 0
"GREEN LAKE" "Town of ST. MARIE Wards 1-2" 205 62 139 1 2 NA 1 0 0 0 0 0 0 0 0 0
"GREEN LAKE" "Town of SENECA Ward 1" 185 62 119 2 1 NA 1 0 0 0 0 0 0 0 0 0
"GREEN LAKE" "Village of KINGSTON Ward 1" 151 51 97 1 0 NA 2 0 0 0 0 0 0 0 0 0
"GREEN LAKE" "Village of MARQUETTE Ward 1" 81 24 56 1 0 NA 0 0 0 0 0 0 0 0 0 0
"GREEN LAKE" "City of BERLIN Wards 1-6" 1844 742 1050 23 7 NA 20 2 0 0 0 0 0 0 0 0
"GREEN LAKE" "City of GREEN LAKE Wards 1-5" 478 184 287 3 1 NA 2 1 0 0 0 0 0 0 0 0
"GREEN LAKE" "City of MARKESAN Wards 1-3" 551 173 371 2 1 NA 4 0 0 0 0 0 0 0 0 0
"GREEN LAKE" "City of PRINCETON Wards 1-4" 510 180 323 2 3 NA 1 1 0 0 0 0 0 0 0 0
IOWA "Town of ARENA Wards 1-2" 751 449 287 6 5 NA 3 1 0 0 0 0 0 0 0 0
IOWA "Town of BRIGHAM Wards 1-2" 586 371 199 8 1 NA 7 0 0 0 0 0 0 0 0 0
IOWA "Town of CLYDE Ward 1" 182 115 66 1 0 NA 0 0 0 0 0 0 0 0 0 0
IOWA "Town of DODGEVILLE Wards 1-4" 912 533 368 5 2 NA 3 1 0 0 0 0 0 0 0 0
IOWA "Town of EDEN Ward 1" 190 89 98 1 0 NA 2 0 0 0 0 0 0 0 0 0
IOWA "Town of HIGHLAND Wards 1-2" 348 172 169 4 2 NA 1 0 0 0 0 0 0 0 0 0
IOWA "Town of LINDEN Wards 1-3" 337 143 187 3 2 NA 1 1 0 0 0 0 0 0 0 0
IOWA "Town of MIFFLIN Wards 1-2" 227 107 120 0 0 NA 0 0 0 0 0 0 0 0 0 0
IOWA "Town of MINERAL POINT Wards 1-2" 479 212 263 3 0 NA 1 0 0 0 0 0 0 0 0 0
IOWA "Town of MOSCOW Wards 1-2" 313 187 123 1 0 NA 2 0 0 0 0 0 0 0 0 0
IOWA "Town of PULASKI Ward 1" 139 59 78 1 1 NA 0 0 0 0 0 0 0 0 0 0
IOWA "Town of RIDGEWAY Wards 1-2" 332 204 120 3 1 NA 4 0 0 0 0 0 0 0 0 0
IOWA "Town of WALDWICK Wards 1-2" 244 140 99 2 2 NA 1 0 0 0 0 0 0 0 0 0
IOWA "Town of WYOMING Wards 1-2" 218 150 65 1 0 NA 2 0 0 0 0 0 0 0 0 0
IOWA "Village of ARENA Ward 1" 363 231 125 3 2 NA 1 1 0 0 0 0 0 0 0 0
IOWA "Village of AVOCA Ward 1" 193 111 76 0 4 NA 2 0 0 0 0 0 0 0 0 0
IOWA "Village of BARNEVELD Wards 1-2" 580 366 207 2 0 NA 5 0 0 0 0 0 0 0 0 0
IOWA "VILLAGE OF BLANCHARDVILLE Ward 2" 82 53 27 2 0 NA 0 0 0 0 0 0 0 0 0 0
IOWA "Village of COBB Ward 1" 218 133 80 0 2 NA 3 0 0 0 0 0 0 0 0 0
IOWA "Village of HIGHLAND Ward 1" 332 184 141 4 0 NA 3 0 0 0 0 0 0 0 0 0
IOWA "Village of HOLLANDALE Ward 1" 131 100 30 1 0 NA 0 0 0 0 0 0 0 0 0 0
IOWA "Village of LINDEN Ward 1" 193 117 70 1 2 NA 2 1 0 0 0 0 0 0 0 0
IOWA "VILLAGE OF LIVINGSTON Ward 2" 2 0 2 0 0 NA 0 0 0 0 0 0 0 0 0 0
IOWA "VILLAGE OF MONTFORT Ward 2" 46 25 19 0 0 NA 2 0 0 0 0 0 0 0 0 0
IOWA "VILLAGE OF MUSCODA Ward 3" 13 5 8 0 0 NA 0 0 0 0 0 0 0 0 0 0
IOWA "Village of REWEY Ward 1" 88 51 34 0 1 NA 2 0 0 0 0 0 0 0 0 0
IOWA "Village of RIDGEWAY Ward 1" 263 156 99 2 1 NA 5 0 0 0 0 0 0 0 0 0
IOWA "City of DODGEVILLE Wards 1-10" 2115 1324 742 16 11 NA 17 5 0 0 0 0 0 0 0 0
IOWA "City of MINERAL POINT Wards 1-6" 1295 887 387 12 4 NA 5 0 0 0 0 0 0 0 0 0
IRON "Town of ANDERSON Ward 1" 36 18 17 0 0 NA 1 0 0 0 0 0 0 0 0 0
IRON "Town of CAREY Ward 1" 81 23 57 0 0 NA 0 1 0 0 0 0 0 0 0 0
IRON "Town of GURNEY Ward 1" 78 34 43 0 1 NA 0 0 0 0 0 0 0 0 0 0
IRON "Town of KIMBALL Ward 1" 265 124 136 3 0 NA 1 1 0 0 0 0 0 0 0 0
IRON "Town of KNIGHT Ward 1" 83 42 40 1 0 NA 0 0 0 0 0 0 0 0 0 0
IRON "Town of MERCER Wards 1-4" 933 316 605 0 5 NA 7 0 0 0 0 0 0 0 0 0
IRON "Town of OMA Ward 1" 212 80 132 0 0 NA 0 0 0 0 0 0 0 0 0 0
IRON "Town of PENCE Ward 1" 88 44 42 0 0 NA 2 0 0 0 0 0 0 0 0 0
IRON "Town of SAXON Ward 1" 170 63 105 0 0 NA 2 0 0 0 0 0 0 0 0 0
IRON "Town of SHERMAN Ward 1" 199 71 126 0 0 NA 2 0 0 0 0 0 0 0 0 0
IRON "City of HURLEY Ward 1" 173 85 87 0 0 NA 1 0 0 0 0 0 0 0 0 0
IRON "City of HURLEY Ward 2" 165 77 86 0 1 NA 0 1 0 0 0 0 0 0 0 0
IRON "City of HURLEY Ward 3" 104 43 58 1 2 NA 0 0 0 0 0 0 0 0 0 0
IRON "City of HURLEY Ward 4" 149 73 72 0 1 NA 3 0 0 0 0 0 0 0 0 0
IRON "City of MONTREAL Wards 1-2" 356 171 179 2 2 NA 1 1 0 0 0 0 0 0 0 0
JACKSON "Town of ADAMS Wards 1-3" 711 317 380 6 3 NA 5 0 0 0 0 0 0 0 0 0
JACKSON "Town of ALBION Wards 1-4" 576 265 301 4 2 NA 3 1 0 0 0 0 0 0 0 0
JACKSON "Town of ALMA Wards 1,4" 111 41 68 1 1 NA 0 0 0 0 0 0 0 0 0 0
JACKSON "Town of ALMA Wards 2-3,5" 290 112 172 3 3 NA 0 0 0 0 0 0 0 0 0 0
JACKSON "Town of BEAR BLUFF Ward 1" 71 7 63 1 0 NA 0 0 0 0 0 0 0 0 0 0
JACKSON "Town of BROCKWAY Wards 1-6" 683 413 257 2 6 NA 5 0 0 0 0 0 0 0 0 0
JACKSON "Town of CITY POINT Ward 1" 78 32 44 0 1 NA 1 0 0 0 0 0 0 0 0 0
JACKSON "Town of CLEVELAND Ward 1" 221 89 130 2 0 NA 0 0 0 0 0 0 0 0 0 0
JACKSON "Town of CURRAN Ward 1" 134 66 65 0 1 NA 0 2 0 0 0 0 0 0 0 0
JACKSON "Town of FRANKLIN Ward 1" 147 75 71 0 1 NA 0 0 0 0 0 0 0 0 0 0
JACKSON "Town of GARDEN VALLEY Ward 1" 202 64 135 1 0 NA 2 0 0 0 0 0 0 0 0 0
JACKSON "Town of GARFIELD Ward 1" 292 104 184 1 2 NA 1 0 0 0 0 0 0 0 0 0
JACKSON "Town of HIXTON Wards 1-2" 254 98 155 1 0 NA 0 0 0 0 0 0 0 0 0 0
JACKSON "Town of IRVING Wards 1-3" 317 153 156 3 1 NA 4 0 0 0 0 0 0 0 0 0
JACKSON "Town of KNAPP Ward 1" 166 41 121 3 0 NA 1 0 0 0 0 0 0 0 0 0
JACKSON "Town of KOMENSKY Ward 1" 132 105 24 0 2 NA 1 0 0 0 0 0 0 0 0 0
JACKSON "Town of MANCHESTER Ward 1" 345 132 200 6 2 NA 4 1 0 0 0 0 0 0 0 0
JACKSON "Town of MELROSE Ward 1" 183 61 119 1 0 NA 2 0 0 0 0 0 0 0 0 0
JACKSON "Town of MILLSTON Ward 1" 88 36 51 0 1 NA 0 0 0 0 0 0 0 0 0 0
JACKSON "Town of NORTH BEND Ward 1" 226 100 124 1 0 NA 1 0 0 0 0 0 0 0 0 0
JACKSON "Town of NORTHFIELD Ward 1" 289 114 167 4 2 NA 1 1 0 0 0 0 0 0 0 0
JACKSON "Town of SPRINGFIELD Ward 1" 198 91 104 0 1 NA 2 0 0 0 0 0 0 0 0 0
JACKSON "Village of ALMA CENTER Ward 1" 185 103 78 2 1 NA 1 0 0 0 0 0 0 0 0 0
JACKSON "Village of HIXTON Ward 1" 173 80 87 2 1 NA 3 0 0 0 0 0 0 0 0 0
JACKSON "Village of MELROSE Ward 1" 222 97 120 3 1 NA 1 0 0 0 0 0 0 0 0 0
JACKSON "Village of MERRILLAN Ward 1" 194 95 90 2 4 NA 3 0 0 0 0 0 0 0 0 0
JACKSON "Village of TAYLOR Ward 1" 139 61 74 3 0 NA 1 0 0 0 0 0 0 0 0 0
JACKSON "City of BLACK RIVER FALLS Ward 1" 448 239 196 5 3 NA 4 1 0 0 0 0 0 0 0 0
JACKSON "City of BLACK RIVER FALLS Ward 2" 330 195 127 6 1 NA 1 0 0 0 0 0 0 0 0 0
JACKSON "City of BLACK RIVER FALLS Ward 3" 240 153 79 1 3 NA 3 1 0 0 0 0 0 0 0 0
JACKSON "City of BLACK RIVER FALLS Ward 4" 371 174 187 5 1 NA 4 0 0 0 0 0 0 0 0 0
JEFFERSON "Town of AZTALAN Wards 1-2" 725 313 402 4 2 NA 4 0 0 0 0 0 0 0 0 0
JEFFERSON "Town of COLD SPRING Ward 1" 414 151 258 3 2 NA 0 0 0 0 0 0 0 0 0 0
JEFFERSON "Town of CONCORD Wards 1-3" 1106 322 773 4 3 NA 4 0 0 0 0 0 0 0 0 0
JEFFERSON "Town of FARMINGTON Wards 1-2" 802 227 564 3 5 NA 2 1 0 0 0 0 0 0 0 0
JEFFERSON "Town of HEBRON Wards 1-2" 562 182 365 6 4 NA 5 0 0 0 0 0 0 0 0 0
JEFFERSON "Town of IXONIA Wards 1-6" 2530 625 1865 17 9 NA 13 1 0 0 0 0 0 0 0 0
JEFFERSON "Town of JEFFERSON Wards 1-3" 1046 382 649 5 4 NA 6 0 0 0 0 0 0 0 0 0
JEFFERSON "Town of KOSHKONONG Wards 1,6" 206 78 126 0 0 NA 1 1 0 0 0 0 0 0 0 0
JEFFERSON "Town of KOSHKONONG Wards 2-5" 1622 651 952 11 2 NA 4 2 0 0 0 0 0 0 0 0
JEFFERSON "Town of LAKE MILLS Wards 1-3" 1205 589 598 10 5 NA 3 0 0 0 0 0 0 0 0 0
JEFFERSON "Town of MILFORD Wards 1-2" 588 228 347 3 2 NA 7 1 0 0 0 0 0 0 0 0
JEFFERSON "Town of OAKLAND Wards 1-4" 1809 950 837 14 2 NA 6 0 0 0 0 0 0 0 0 0
JEFFERSON "Town of PALMYRA Wards 1-2" 703 202 496 3 0 NA 2 0 0 0 0 0 0 0 0 0
JEFFERSON "Town of SULLIVAN Wards 1-3" 1215 350 847 4 6 NA 7 1 0 0 0 0 0 0 0 0
JEFFERSON "Town of SUMNER Ward 1" 485 206 270 3 3 NA 2 1 0 0 0 0 0 0 0 0
JEFFERSON "Town of WATERLOO Ward 1" 489 187 296 2 2 NA 2 0 0 0 0 0 0 0 0 0
JEFFERSON "Town of WATERTOWN Wards 1-2" 1014 273 728 6 2 NA 2 3 0 0 0 0 0 0 0 0
JEFFERSON "VILLAGE OF CAMBRIDGE Ward 1" 39 27 11 0 0 NA 1 0 0 0 0 0 0 0 0 0
JEFFERSON "Village of JOHNSON CREEK Wards 1-3" 1371 559 792 8 4 NA 8 0 0 0 0 0 0 0 0 0
JEFFERSON "VILLAGE OF LAC LA BELLE Ward 2" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
JEFFERSON "Village of PALMYRA Wards 1-2" 768 248 507 4 4 NA 5 0 0 0 0 0 0 0 0 0
JEFFERSON "Village of SULLIVAN Ward 1" 342 107 223 5 2 NA 5 0 0 0 0 0 0 0 0 0
JEFFERSON "City of FORT ATKINSON Wards 1-2" 1348 744 582 12 4 NA 6 0 0 0 0 0 0 0 0 0
JEFFERSON "City of FORT ATKINSON Wards 3-4" 1157 625 514 7 2 NA 8 1 0 0 0 0 0 0 0 0
JEFFERSON "City of FORT ATKINSON Wards 5-6" 923 512 392 6 3 NA 9 1 0 0 0 0 0 0 0 0
JEFFERSON "City of FORT ATKINSON Wards 7,9" 1106 627 458 11 5 NA 4 1 0 0 0 0 0 0 0 0
JEFFERSON "City of FORT ATKINSON Ward 8" 598 298 284 5 3 NA 7 1 0 0 0 0 0 0 0 0
JEFFERSON "City of JEFFERSON Wards 1-10" 3052 1451 1545 21 13 NA 17 5 0 0 0 0 0 0 0 0
JEFFERSON "City of JEFFERSON Ward 11" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
JEFFERSON "City of LAKE MILLS Wards 1-8" 3096 1690 1332 43 14 NA 14 3 0 0 0 0 0 0 0 0
JEFFERSON "City of WATERLOO Wards 1-5" 1398 692 680 9 7 NA 10 0 0 0 0 0 0 0 0 0
JEFFERSON "City of WATERTOWN Ward 8" 320 134 184 2 0 NA 0 0 0 0 0 0 0 0 0 0
JEFFERSON "City of WATERTOWN Wards 9-10" 883 293 570 10 4 NA 6 0 0 0 0 0 0 0 0 0
JEFFERSON "City of WATERTOWN Wards 11-12" 852 319 523 2 1 NA 7 0 0 0 0 0 0 0 0 0
JEFFERSON "City of WATERTOWN Wards 13-14" 1017 368 625 9 6 NA 8 1 0 0 0 0 0 0 0 0
JEFFERSON "City of WATERTOWN Wards 15-16" 1077 427 619 8 7 NA 13 3 0 0 0 0 0 0 0 0
JEFFERSON "City of WATERTOWN Wards 17-18" 1399 456 930 7 1 NA 4 1 0 0 0 0 0 0 0 0
JEFFERSON "City of WATERTOWN Ward 19" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
JEFFERSON "CITY OF WHITEWATER Wards 10-11" 469 279 179 4 2 NA 5 0 0 0 0 0 0 0 0 0
JEFFERSON "CITY OF WHITEWATER Ward 12" 408 246 152 4 0 NA 6 0 0 0 0 0 0 0 0 0
JUNEAU "Town of ARMENIA Ward 1" 328 121 200 4 1 NA 2 0 0 0 0 0 0 0 0 0
JUNEAU "Town of CLEARFIELD Ward 1" 284 114 168 1 0 NA 1 0 0 0 0 0 0 0 0 0
JUNEAU "Town of CLEARFIELD Ward 2" 67 24 39 2 0 NA 2 0 0 0 0 0 0 0 0 0
JUNEAU "Town of CUTLER Ward 1" 165 52 109 2 0 NA 2 0 0 0 0 0 0 0 0 0
JUNEAU "Town of FINLEY Ward 1" 60 21 37 2 0 NA 0 0 0 0 0 0 0 0 0 0
JUNEAU "Town of FOUNTAIN Wards 1-2" 281 116 160 3 0 NA 2 0 0 0 0 0 0 0 0 0
JUNEAU "Town of GERMANTOWN Wards 1,3" 374 115 258 0 1 NA 0 0 0 0 0 0 0 0 0 0
JUNEAU "Town of GERMANTOWN Ward 2" 353 121 232 0 0 NA 0 0 0 0 0 0 0 0 0 0
JUNEAU "Town of KILDARE Ward 1" 273 104 165 2 1 NA 1 0 0 0 0 0 0 0 0 0
JUNEAU "Town of KINGSTON Ward 1" 15 1 14 0 0 NA 0 0 0 0 0 0 0 0 0 0
JUNEAU "Town of LEMONWEIR Wards 1-4" 648 262 380 4 0 NA 2 0 0 0 0 0 0 0 0 0
JUNEAU "Town of LINDINA Ward 1" 367 172 184 8 3 NA 0 0 0 0 0 0 0 0 0 0
JUNEAU "Town of LISBON Wards 1-2" 391 160 222 3 1 NA 5 0 0 0 0 0 0 0 0 0
JUNEAU "Town of LISBON Ward 3" 4 0 4 0 0 NA 0 0 0 0 0 0 0 0 0 0
JUNEAU "Town of LYNDON Wards 1-3" 601 313 274 2 4 NA 7 1 0 0 0 0 0 0 0 0
JUNEAU "Town of MARION Ward 1" 196 61 133 1 0 NA 1 0 0 0 0 0 0 0 0 0
JUNEAU "Town of NECEDAH Wards 1-4" 1023 333 668 13 3 NA 6 0 0 0 0 0 0 0 0 0
JUNEAU "Town of ORANGE Ward 1" 233 88 142 3 0 NA 0 0 0 0 0 0 0 0 0 0
JUNEAU "Town of PLYMOUTH Ward 1" 288 119 167 0 0 NA 1 1 0 0 0 0 0 0 0 0
JUNEAU "Town of SEVEN MILE CREEK Wards 1-2" 151 68 81 1 1 NA 0 0 0 0 0 0 0 0 0 0
JUNEAU "Town of SUMMIT Ward 1" 292 115 177 0 0 NA 0 0 0 0 0 0 0 0 0 0
JUNEAU "Town of WONEWOC Wards 1-2" 282 112 169 1 0 NA 0 0 0 0 0 0 0 0 0 0
JUNEAU "Village of CAMP DOUGLAS Ward 1" 222 98 116 5 2 NA 0 1 0 0 0 0 0 0 0 0
JUNEAU "Village of HUSTLER Ward 1" 83 50 33 0 0 NA 0 0 0 0 0 0 0 0 0 0
JUNEAU "Village of LYNDON STATION Ward 1" 166 89 71 1 2 NA 3 0 0 0 0 0 0 0 0 0
JUNEAU "Village of NECEDAH Ward 1" 326 152 165 7 1 NA 1 0 0 0 0 0 0 0 0 0
JUNEAU "Village of UNION CENTER Ward 1" 84 37 47 0 0 NA 0 0 0 0 0 0 0 0 0 0
JUNEAU "Village of WONEWOC Ward 1" 278 119 156 1 1 NA 1 0 0 0 0 0 0 0 0 0
JUNEAU "City of ELROY Wards 1-7" 440 231 203 5 0 NA 1 0 0 0 0 0 0 0 0 0
JUNEAU "City of MAUSTON Wards 1-7" 1327 677 619 8 8 NA 13 2 0 0 0 0 0 0 0 0
JUNEAU "City of NEW LISBON Wards 1-7" 523 202 296 11 3 NA 10 1 0 0 0 0 0 0 0 0
JUNEAU "CITY OF WISCONSIN DELLS Ward 7" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
