DIST COUNTY AREA TOTAL DEM REP OverVotes UnderVotes WriteinVotes
DIST COUNTY AREA TOTAL BillNelson RickScott OverVotes UnderVotes WriteinVotes
NA Pinellas 504 0 873 957 1 9 11
NA Pinellas 505 0 710 619 1 15 6
NA Pinellas 506 0 752 725 1 12 7
NA Pinellas 507 0 677 736 0 13 14
NA Pinellas 508 0 602 511 2 10 1
NA Pinellas 509 0 414 295 1 1 3
NA Pinellas 510 0 611 464 1 9 8
NA Pinellas 511 0 988 848 0 15 9
NA Pinellas 512 0 247 183 0 2 3
NA Pinellas 513 0 679 1234 0 12 3
NA Pinellas 514 0 596 1061 1 10 2
NA Pinellas 515 0 620 1290 1 12 3
NA Pinellas 516 0 1419 529 0 21 4
NA Pinellas 517 0 854 408 0 6 5
NA Pinellas 518 0 1528 1339 1 23 15
NA Pinellas 519 0 744 927 0 16 6
NA Pinellas 520 0 381 402 0 10 3
NA Pinellas 521 0 671 702 0 5 6
NA Pinellas 522 0 1403 1454 2 21 15
NA Pinellas 523 0 691 825 1 13 3
NA Pinellas 524 0 359 344 0 6 3
NA Pinellas 525 0 394 467 0 7 4
NA Pinellas 526 0 1863 1806 0 25 16
NA Pinellas 527 0 844 877 0 17 11
NA Pinellas 528 0 717 492 2 8 7
NA Pinellas 529 0 797 695 0 12 6
NA Pinellas 530 0 953 1040 0 16 13
NA Pinellas 531 0 755 1011 1 22 16
NA Pinellas 532 0 575 821 0 7 3
NA Pinellas 533 0 724 715 1 12 4
NA Pinellas 534 0 888 962 0 15 5
NA Pinellas 535 0 1455 1213 0 12 8
NA Pinellas 536 0 821 1147 0 10 4
NA Pinellas 537 0 1566 978 1 16 9
NA Pinellas 538 0 1647 2080 4 28 6
NA Pinellas 539 0 888 1127 0 12 14
NA Pinellas 540 0 1710 1907 2 36 11
NA Pinellas 541 0 679 836 1 8 8
NA Pinellas 542 0 1322 1820 0 23 8
NA Pinellas 543 0 683 880 0 11 7
NA Pinellas 544 0 1029 1267 0 9 8
NA Pinellas 545 0 411 627 0 5 2
NA Pinellas 600 0 0 2 0 0 0
NA Pinellas 601 0 1470 1268 1 20 8
NA Pinellas 602 0 870 1078 1 8 5
NA Pinellas 603 0 843 858 0 6 9
NA Pinellas 604 0 255 350 0 2 4
NA Pinellas 605 0 608 339 0 5 7
NA Pinellas 606 0 890 798 0 10 8
NA Pinellas 607 0 658 574 1 11 6
NA Pinellas 608 0 738 711 0 10 6
NA Pinellas 609 0 635 532 1 9 9
NA Pinellas 610 0 487 590 1 7 8
NA Pinellas 611 0 745 1054 0 6 4
NA Pinellas 612 0 818 715 1 11 4
NA Pinellas 613 0 564 469 0 3 5
NA Pinellas 614 0 1262 1287 0 16 7
NA Pinellas 615 0 965 1051 1 13 6
NA Pinellas 616 0 1078 1100 0 10 7
NA Pinellas 617 0 1257 1351 0 32 7
NA Pinellas 618 0 435 627 0 6 3
NA Pinellas 619 0 521 706 0 7 6
NA Pinellas 620 0 863 1012 0 12 6
NA Pinellas 621 0 948 954 0 13 7
NA Pinellas 622 0 1358 1282 0 18 4
NA Pinellas 623 0 964 1382 0 14 2
NA Pinellas 624 0 447 533 0 9 2
NA Pinellas 625 0 736 696 0 12 5
NA Pinellas 626 0 713 657 0 10 5
NA Pinellas 627 0 1807 2563 0 22 12
NA Pinellas 628 0 515 575 0 7 2
NA Pinellas 629 0 648 632 2 12 3
NA Pinellas 630 0 681 626 2 13 6
NA Pinellas 631 0 722 736 0 13 3
NA Pinellas 632 0 1157 1443 0 14 7
NA Pinellas 633 0 1126 1537 1 32 13
NA Pinellas 634 0 457 847 0 13 3
NA Pinellas 635 0 849 1162 0 10 10
NA Pinellas 636 0 760 1129 1 14 5
NA Pinellas 637 0 1727 2118 0 21 15
NA Pinellas 638 0 930 1642 0 9 5
NA Pinellas 701 0 1349 1674 0 16 10
NA Pinellas 702 0 623 574 0 16 8
NA Pinellas 703 0 465 525 0 7 5
NA Pinellas 704 0 797 1002 0 8 8
NA Pinellas 705 0 762 941 2 19 5
NA Pinellas 706 0 715 912 0 21 7
NA Pinellas 710 0 142 283 0 2 1
NA Pinellas 711 0 769 1449 0 12 7
NA Pinellas 712 0 1193 1065 0 23 16
NA Polk 101 0 324 1003 0 15 5
NA Polk 102 0 155 579 0 7 4
NA Polk 103 0 1274 1133 1 16 6
NA Polk 104 0 885 777 0 10 4
NA Polk 105 0 528 432 0 5 6
NA Polk 106 0 248 684 0 5 2
NA Polk 107 0 706 1755 0 13 9
NA Polk 108 0 205 575 1 8 4
NA Polk 109 0 1329 2175 0 25 20
NA Polk 110 0 851 1433 1 18 11
NA Polk 111 0 1353 2888 0 20 17
NA Polk 112 0 988 1254 0 25 6
NA Polk 113 0 182 633 0 5 1
NA Polk 114 0 1144 1452 0 13 9
NA Polk 115 0 849 1357 0 13 9
NA Polk 116 0 305 500 0 3 0
NA Polk 117 0 1379 1921 0 32 9
NA Polk 118 0 1322 2607 0 29 11
NA Polk 119 0 222 642 0 8 2
NA Polk 120 0 687 831 0 19 4
NA Polk 121 0 982 905 1 15 4
NA Polk 123 0 853 595 0 6 4
NA Polk 124 0 1506 1056 1 12 4
NA Polk 125 0 104 168 0 0 1
NA Polk 201 0 884 890 1 13 5
NA Polk 203 0 487 681 1 11 8
NA Polk 204 0 1348 104 1 14 1
NA Polk 205 0 1056 151 1 15 4
NA Polk 206 0 552 418 0 6 4
NA Polk 207 0 239 289 0 4 0
NA Polk 208 0 711 1284 0 22 7
NA Polk 209 0 541 291 2 10 4
NA Polk 210 0 389 78 2 4 1
NA Polk 211 0 434 291 0 6 2
NA Polk 212 0 259 455 1 5 2
NA Polk 213 0 226 216 0 1 2
NA Polk 214 0 494 299 0 11 5
NA Polk 215 0 11 46 0 1 1
NA Polk 216 0 443 349 0 10 5
NA Polk 217 0 719 576 0 13 10
NA Polk 218 0 510 531 1 10 3
NA Polk 219 0 320 414 0 8 7
NA Polk 220 0 660 1118 0 11 2
NA Polk 221 0 721 1271 0 23 7
NA Polk 222 0 512 609 0 12 4
NA Polk 223 0 520 524 0 7 2
NA Polk 224 0 561 1056 1 14 4
NA Polk 225 0 777 552 0 15 10
NA Polk 226 0 427 598 1 13 4
NA Polk 227 0 78 242 0 2 4
NA Polk 228 0 618 658 1 7 5
NA Polk 229 0 674 989 0 10 7
NA Polk 230 0 639 696 0 13 8
NA Polk 231 0 901 1027 0 9 5
NA Polk 232 0 456 586 0 10 6
NA Polk 233 0 341 450 0 7 3
NA Polk 234 0 100 207 0 0 2
NA Polk 235 0 707 1324 0 19 7
NA Polk 236 0 1028 1748 0 13 12
NA Polk 237 0 1024 2463 0 17 14
NA Polk 238 0 829 946 0 12 11
NA Polk 239 0 794 1681 0 17 9
NA Polk 240 0 427 1090 1 8 6
NA Polk 241 0 887 1712 0 16 1
NA Polk 242 0 749 1222 1 8 10
NA Polk 243 0 1216 2104 0 23 17
NA Polk 244 0 539 1014 0 7 10
NA Polk 245 0 1251 2031 1 35 8
NA Polk 246 0 159 342 0 5 5
NA Polk 247 0 748 919 0 17 11
NA Polk 248 0 1312 2606 0 32 9
NA Polk 249 0 725 1485 2 21 4
NA Polk 250 0 724 1048 0 11 3
NA Polk 251 0 152 397 0 10 2
NA Polk 301 0 323 554 0 9 2
NA Polk 302 0 781 541 0 7 4
NA Polk 303 0 781 1898 0 15 13
NA Polk 304 0 918 2140 2 11 11
NA Polk 306 0 616 1035 1 15 6
NA Polk 307 0 312 474 0 5 4
NA Polk 309 0 631 1143 0 14 7
NA Polk 310 0 158 300 1 3 0
NA Polk 312 0 1064 1386 1 22 14
NA Polk 313 0 1010 973 1 17 7
NA Polk 314 0 946 1413 1 32 11
NA Polk 315 0 110 278 0 2 2
NA Polk 316 0 270 137 0 5 0
NA Polk 319 0 907 1147 2 15 12
NA Polk 321 0 550 1062 0 12 5
NA Polk 322 0 538 444 2 10 3
NA Polk 323 0 534 549 0 11 3
NA Polk 324 0 392 532 0 18 4
NA Polk 325 0 1142 114 1 10 1
NA Polk 326 0 1351 1264 0 20 12
NA Polk 327 0 1121 1321 0 17 9
NA Polk 329 0 776 993 0 14 10
NA Polk 330 0 451 430 0 8 2
NA Polk 331 0 421 870 0 17 3
NA Polk 332 0 856 1343 1 14 10
NA Polk 333 0 714 1311 0 13 7
NA Polk 334 0 251 556 0 3 6
NA Polk 336 0 556 1145 1 15 9
NA Polk 337 0 749 1259 1 20 9
NA Polk 338 0 314 478 1 5 5
NA Polk 339 0 844 1953 1 14 7
NA Polk 340 0 198 272 0 4 2
NA Polk 401 0 1116 754 0 15 10
NA Polk 402 0 1613 1905 0 21 6
NA Polk 403 0 819 858 0 8 4
NA Polk 404 0 1530 1228 1 22 6
NA Polk 405 0 288 203 0 7 5
NA Polk 406 0 596 574 2 8 3
NA Polk 407 0 1802 536 2 22 6
NA Polk 408 0 1514 1167 0 30 9
NA Polk 409 0 891 713 0 25 10
NA Polk 410 0 199 245 1 6 2
NA Polk 411 0 2280 2543 2 19 6
NA Polk 412 0 2358 821 2 32 8
NA Polk 413 0 414 442 0 8 5
NA Polk 414 0 395 895 0 8 6
NA Polk 415 0 1079 1795 1 21 5
NA Polk 416 0 961 923 0 9 10
NA Polk 418 0 430 1165 0 13 5
NA Polk 419 0 2160 838 0 10 5
NA Polk 420 0 416 349 0 3 0
NA Polk 421 0 443 561 0 4 3
NA Polk 501 0 317 18 0 3 1
NA Polk 502 0 33 10 0 0 0
NA Polk 503 0 115 51 0 0 0
NA Polk 504 0 916 1082 0 17 9
NA Polk 505 0 507 358 1 9 8
NA Polk 506 0 308 512 0 7 7
NA Polk 507 0 461 887 0 21 8
NA Polk 508 0 308 780 0 18 11
NA Polk 509 0 528 118 0 4 2
NA Polk 510 0 314 279 1 7 1
NA Polk 511 0 292 679 0 5 4
NA Polk 512 0 213 220 0 2 5
NA Polk 513 0 42 44 0 2 1
NA Polk 514 0 217 668 0 9 8
NA Polk 516 0 207 494 0 9 2
NA Polk 517 0 426 235 0 6 1
NA Polk 518 0 366 1006 0 21 6
NA Polk 519 0 336 360 0 7 2
NA Polk 520 0 131 149 0 5 3
NA Polk 521 0 190 209 0 8 2
NA Polk 522 0 845 1149 1 16 5
NA Polk 523 0 383 93 0 2 0
NA Polk 524 0 544 999 0 6 10
NA Polk 525 0 68 155 0 2 3
NA Polk 526 0 551 997 0 15 3
NA Polk 527 0 690 669 1 16 10
NA Polk 528 0 296 84 0 3 2
NA Polk 529 0 749 1025 0 9 8
NA Polk 530 0 787 946 1 14 11
NA Polk 531 0 195 363 0 2 1
NA Polk 532 0 392 459 0 6 7
NA Polk 533 0 624 921 1 11 7
NA Polk 534 0 171 445 0 4 4
NA Polk 535 0 156 384 0 5 2
NA Polk 536 0 272 706 1 9 2
NA Polk 537 0 393 1235 1 15 9
NA Polk 538 0 160 290 0 5 4
NA Polk 539 0 314 474 1 9 7
NA Polk 540 0 197 646 0 7 2
NA Polk 541 0 2 6 0 0 0
NA Polk 542 0 499 1242 0 12 8
NA Putnam 1 0 276 315 0 5 3
NA Putnam 10 0 466 1346 0 7 10
NA Putnam 11 0 644 1382 0 16 7
NA Putnam 12 0 247 1171 0 2 3
NA Putnam 14 0 54 312 0 1 1
NA Putnam 15 0 25 300 0 2 0
NA Putnam 16 0 329 808 1 7 8
NA Putnam 18 0 539 1012 0 5 5
NA Putnam 19 0 234 176 0 1 1
NA Putnam 2 0 309 362 0 6 3
NA Putnam 20 0 581 908 0 11 5
NA Putnam 21 0 189 282 0 2 2
NA Putnam 22 0 201 661 0 0 5
NA Putnam 23 0 221 510 0 4 6
NA Putnam 24 0 361 864 1 8 6
NA Putnam 25 0 155 642 0 4 2
NA Putnam 26 0 214 1082 0 3 4
NA Putnam 27 0 233 986 0 4 4
NA Putnam 28 0 421 639 1 4 4
NA Putnam 3 0 243 684 0 5 1
NA Putnam 30 0 25 110 0 1 1
NA Putnam 32 0 267 22 0 2 1
NA Putnam 33 0 189 217 0 2 2
NA Putnam 34 0 24 200 0 1 0
NA Putnam 35 0 360 300 0 5 6
NA Putnam 36 0 257 261 0 3 2
NA Putnam 37 0 553 408 2 3 9
NA Putnam 38 0 234 163 0 1 5
NA Putnam 39 0 559 115 0 4 2
NA Putnam 4 0 146 236 0 4 1
NA Putnam 5 0 145 414 0 1 4
NA Putnam 6 0 89 165 0 3 2
NA Putnam 7 0 222 740 0 8 5
NA Putnam 8 0 230 639 0 3 8
NA Putnam 9 0 100 257 0 1 4
NA "Santa Rosa" 1 0 359 588 0 8 1
NA "Santa Rosa" 10 0 190 627 0 6 2
NA "Santa Rosa" 11 0 160 577 0 8 1
NA "Santa Rosa" 12 0 675 1556 0 20 7
NA "Santa Rosa" 13 0 118 853 0 11 6
NA "Santa Rosa" 14 0 95 360 0 5 4
NA "Santa Rosa" 15 0 645 1452 1 14 13
NA "Santa Rosa" 16 0 548 1421 0 16 10
NA "Santa Rosa" 17 0 62 498 0 8 1
NA "Santa Rosa" 18 0 643 2357 0 22 14
NA "Santa Rosa" 19 0 85 851 0 7 0
NA "Santa Rosa" 2 0 414 2223 0 18 6
NA "Santa Rosa" 20 0 825 2836 0 20 18
NA "Santa Rosa" 21 0 595 1926 0 17 5
NA "Santa Rosa" 22 0 1151 2463 1 21 9
NA "Santa Rosa" 23 0 604 1344 0 21 8
NA "Santa Rosa" 24 0 1011 3332 0 33 19
NA "Santa Rosa" 25 0 671 1745 0 16 4
NA "Santa Rosa" 26 0 1155 3058 0 22 16
NA "Santa Rosa" 27 0 723 2677 0 26 5
NA "Santa Rosa" 28 0 590 1629 0 8 4
NA "Santa Rosa" 29 0 420 1203 0 10 7
NA "Santa Rosa" 3 0 48 473 0 4 1
NA "Santa Rosa" 30 0 376 1620 1 9 9
NA "Santa Rosa" 31 0 222 713 0 5 4
NA "Santa Rosa" 32 0 674 1714 0 11 6
NA "Santa Rosa" 33 0 351 1164 0 12 11
NA "Santa Rosa" 34 0 1697 4340 1 28 28
NA "Santa Rosa" 35 0 915 1891 0 26 9
NA "Santa Rosa" 36 0 317 1152 0 11 6
NA "Santa Rosa" 37 0 402 1104 0 7 5
NA "Santa Rosa" 38 0 211 467 0 4 4
NA "Santa Rosa" 39 0 304 1019 0 4 4
NA "Santa Rosa" 4 0 128 997 0 10 3
NA "Santa Rosa" 40 0 361 763 0 5 3
NA "Santa Rosa" 41 0 566 1221 0 12 6
NA "Santa Rosa" 5 0 11 71 0 3 0
NA "Santa Rosa" 6 0 11 69 0 0 0
NA "Santa Rosa" 7 0 22 145 0 4 1
NA "Santa Rosa" 8 0 350 682 0 11 7
NA "Santa Rosa" 9 0 342 1193 0 9 3
NA Sarasota 101 0 63 22 0 0 0
NA Sarasota 103 0 1206 382 1 15 5
NA Sarasota 105 0 2310 2136 2 42 9
NA Sarasota 106 0 653 1354 1 13 3
NA Sarasota 107 0 312 885 0 6 2
NA Sarasota 109 0 1173 505 0 5 4
NA Sarasota 111 0 531 117 0 3 0
NA Sarasota 113 0 174 220 0 3 2
NA Sarasota 115 0 2644 487 2 27 16
NA Sarasota 117 0 374 448 0 10 5
NA Sarasota 119 0 948 636 0 10 8
NA Sarasota 121 0 1421 1301 2 11 2
NA Sarasota 123 0 830 419 0 13 4
NA Sarasota 125 0 1385 930 0 26 11
NA Sarasota 127 0 2285 2535 0 39 12
NA Sarasota 129 0 465 291 0 9 4
NA Sarasota 131 0 198 230 0 4 0
NA Sarasota 133 0 1754 2945 1 23 8
NA Sarasota 135 0 292 574 0 4 3
NA Sarasota 201 0 1516 1916 0 13 3
NA Sarasota 203 0 836 773 0 10 1
NA Sarasota 205 0 284 191 0 4 0
NA Sarasota 207 0 299 165 0 5 2
NA Sarasota 209 0 1957 1252 2 22 4
NA Sarasota 211 0 485 596 0 7 1
NA Sarasota 213 0 392 532 0 4 0
NA Sarasota 215 0 1432 1025 0 23 14
NA Sarasota 217 0 389 364 0 7 2
NA Sarasota 219 0 1804 1808 1 33 9
NA Sarasota 221 0 2335 2573 0 55 26
NA Sarasota 223 0 743 682 0 9 1
NA Sarasota 225 0 510 366 1 5 6
NA Sarasota 227 0 1228 949 0 18 8
NA Sarasota 229 0 1149 1087 0 21 9
NA Sarasota 231 0 2776 2906 2 47 13
NA Sarasota 233 0 2387 3306 0 48 23
NA Sarasota 301 0 362 573 0 5 2
NA Sarasota 303 0 1 15 0 0 0
NA Sarasota 305 0 1073 1528 0 27 2
NA Sarasota 307 0 1539 2661 1 28 6
NA Sarasota 309 0 807 1291 0 16 12
NA Sarasota 311 0 1755 2771 1 39 30
NA Sarasota 313 0 2511 3703 0 49 37
NA Sarasota 315 0 414 623 0 6 3
NA Sarasota 317 0 650 864 1 19 9
NA Sarasota 319 0 235 335 0 6 2
NA Sarasota 321 0 1237 1869 0 20 8
NA Sarasota 323 0 296 483 0 5 3
NA Sarasota 325 0 113 301 0 6 4
NA Sarasota 327 0 1150 1773 1 31 15
NA Sarasota 329 0 718 950 2 29 13
NA Sarasota 331 0 1222 1766 0 29 29
NA Sarasota 333 0 202 360 0 5 1
NA Sarasota 335 0 308 504 0 16 3
NA Sarasota 337 0 272 387 0 8 2
NA Sarasota 339 0 861 1024 0 23 21
NA Sarasota 341 0 203 227 0 13 2
NA Sarasota 401 0 127 180 0 1 0
NA Sarasota 403 0 414 484 0 8 3
NA Sarasota 405 0 2158 1862 1 26 11
NA Sarasota 407 0 1572 1425 2 31 14
NA Sarasota 409 0 1587 1944 1 42 14
NA Sarasota 411 0 1126 1634 1 19 6
NA Sarasota 413 0 2110 2035 1 38 16
NA Sarasota 415 0 1864 2222 1 37 5
NA Sarasota 417 0 2913 3559 1 39 8
NA Sarasota 419 0 285 593 0 4 2
NA Sarasota 421 0 461 532 0 9 1
NA Sarasota 423 0 1768 1476 2 27 8
NA Sarasota 425 0 691 657 0 12 3
NA Sarasota 427 0 14 45 0 1 0
NA Sarasota 429 0 705 960 2 13 2
NA Sarasota 430 0 428 707 1 5 1
NA Sarasota 431 0 850 1468 0 22 9
NA Sarasota 433 0 284 406 0 8 3
NA Sarasota 435 0 673 1195 0 6 3
NA Sarasota 437 0 156 287 0 4 2
NA Sarasota 501 0 469 789 1 7 1
NA Sarasota 502 0 1230 1447 0 18 12
NA Sarasota 503 0 118 235 0 4 0
NA Sarasota 505 0 521 859 0 8 7
NA Sarasota 507 0 1076 1529 0 25 15
NA Sarasota 509 0 469 548 1 14 5
NA Sarasota 511 0 1001 1254 0 16 8
NA Sarasota 513 0 288 275 0 10 1
NA Sarasota 515 0 473 659 0 12 8
NA Sarasota 517 0 947 1137 0 26 10
NA Sarasota 519 0 890 936 0 19 11
NA Sarasota 521 0 397 534 0 11 2
NA Sarasota 523 0 392 480 0 16 7
NA Sarasota 525 0 849 1382 0 13 4
NA Sarasota 527 0 1658 2057 1 58 15
NA Sarasota 529 0 1173 1468 0 22 16
NA Sarasota 531 0 384 456 0 7 7
NA Sarasota 533 0 789 1023 0 24 12
NA Sarasota 535 0 2443 3299 1 64 24
NA Sarasota 537 0 1415 1848 2 46 24
NA Sarasota 539 0 1138 1790 0 30 9
NA Sarasota 541 0 1155 2020 0 28 4
NA Sarasota 543 0 465 686 0 12 5
NA Sarasota 545 0 1566 2314 0 33 16
NA Seminole 001 0 755 884 1 11 8
NA Seminole 002 0 1052 1762 0 11 4
NA Seminole 003 0 1659 1938 1 23 3
NA Seminole 004 0 1587 827 2 17 15
NA Seminole 005 0 1674 1487 0 17 8
NA Seminole 006 0 1722 314 1 15 8
NA Seminole 007 0 1391 2631 0 17 3
NA Seminole 008 0 829 1084 0 6 4
NA Seminole 009 0 1135 1295 3 22 3
NA Seminole 010 0 1870 2012 2 23 7
NA Seminole 011 0 1707 1018 0 27 9
NA Seminole 012 0 1199 1671 0 13 7
NA Seminole 013 0 1666 1372 0 25 4
NA Seminole 014 0 1003 830 1 11 3
NA Seminole 015 0 544 706 0 9 2
NA Seminole 016 0 997 927 1 7 9
NA Seminole 017 0 644 766 1 9 3
NA Seminole 018 0 986 1611 0 16 5
NA Seminole 019 0 2170 2402 0 34 7
NA Seminole 020 0 2247 1952 2 44 14
NA Seminole 021 0 1506 1995 2 25 11
NA Seminole 022 0 1758 1848 2 18 7
NA Seminole 023 0 407 549 0 9 4
NA Seminole 024 0 1995 2282 1 35 17
NA Seminole 025 0 732 905 0 10 3
NA Seminole 026 0 458 488 0 5 2
NA Seminole 027 0 723 630 2 14 5
NA Seminole 028 0 673 519 0 8 2
NA Seminole 029 0 1408 1013 1 16 8
NA Seminole 030 0 716 649 0 7 2
NA Seminole 031 0 1435 2077 0 29 6
NA Seminole 032 0 852 712 2 15 4
NA Seminole 033 0 1101 652 1 12 2
NA Seminole 034 0 1958 1313 3 21 8
NA Seminole 035 0 1019 551 0 15 7
NA Seminole 036 0 2023 1724 4 26 20
NA Seminole 037 0 1529 1120 1 25 10
NA Seminole 038 0 977 1031 0 18 6
NA Seminole 039 0 1744 1217 0 38 15
NA Seminole 040 0 1418 1112 2 23 8
NA Seminole 041 0 1589 1254 1 21 14
NA Seminole 042 0 999 738 0 13 5
NA Seminole 043 0 1564 1072 0 30 11
NA Seminole 044 0 1580 1027 0 20 11
NA Seminole 045 0 943 753 1 16 2
NA Seminole 046 0 1644 1406 0 30 14
NA Seminole 047 0 1018 955 0 12 7
NA Seminole 048 0 1807 1597 1 28 6
NA Seminole 049 0 900 441 0 16 2
NA Seminole 050 0 1913 903 0 19 11
NA Seminole 051 0 552 464 0 6 4
NA Seminole 052 0 827 147 1 11 4
NA Seminole 053 0 1485 984 0 18 10
NA Seminole 054 0 1432 1211 1 13 9
NA Seminole 055 0 530 508 0 11 3
NA Seminole 056 0 1654 1265 2 20 8
NA Seminole 057 0 1051 1156 0 14 4
NA Seminole 058 0 1287 1158 1 27 13
NA Seminole 059 0 596 835 0 7 6
NA Seminole 060 0 1476 1569 1 31 7
NA Seminole 061 0 2073 2764 1 34 10
NA Seminole 062 0 787 794 0 9 7
NA Seminole 063 0 682 757 0 9 4
NA Seminole 064 0 571 990 0 8 4
NA Seminole 065 0 1395 1085 1 18 5
NA Seminole 066 0 803 797 0 12 3
NA Seminole 067 0 930 740 0 8 4
NA Seminole 068 0 1392 1393 2 24 3
NA Seminole 069 0 1809 2377 2 37 13
NA Seminole 070 0 1017 2332 2 29 12
NA Seminole 071 0 2788 2390 2 29 19
NA Seminole 072 0 876 1208 1 15 12
NA Seminole 073 0 905 1885 0 25 16
NA Seminole 074 0 1232 989 1 12 6
NA Seminole 075 0 1063 1056 1 17 8
NA Seminole 076 0 1503 1572 0 20 10
NA Seminole 077 0 1015 985 1 12 1
NA Seminole 078 0 1465 1489 0 15 7
NA Seminole 079 0 1387 1091 0 23 5
NA Seminole 080 0 1239 1120 0 16 4
NA Seminole EV 0 423 314 0 8 2
NA "St. Johns" 101 0 1106 2366 2 10 6
NA "St. Johns" 102 0 703 1497 0 9 4
NA "St. Johns" 103 0 542 1493 0 14 5
NA "St. Johns" 104 0 847 2078 1 12 7
NA "St. Johns" 105 0 1857 3225 1 19 7
NA "St. Johns" 106 0 781 2765 0 11 6
NA "St. Johns" 107 0 1393 3273 1 14 14
NA "St. Johns" 108 0 453 1067 0 12 5
NA "St. Johns" 109 0 394 1388 1 4 4
NA "St. Johns" 110 0 109 496 0 3 5
NA "St. Johns" 201 0 1082 2239 1 11 7
NA "St. Johns" 202 0 732 1754 0 17 6
NA "St. Johns" 203 0 1183 2549 0 14 5
NA "St. Johns" 204 0 475 1607 0 10 7
NA "St. Johns" 205 0 1309 2762 1 26 7
NA "St. Johns" 206 0 247 547 0 12 3
NA "St. Johns" 207 0 1577 633 0 16 8
NA "St. Johns" 208 0 290 706 1 8 2
NA "St. Johns" 209 0 733 1173 0 12 9
NA "St. Johns" 301 0 299 671 0 13 4
NA "St. Johns" 302 0 1264 2666 1 17 6
NA "St. Johns" 303 0 499 740 0 12 8
NA "St. Johns" 304 0 1206 1863 1 22 18
NA "St. Johns" 305 0 1663 2489 1 45 6
NA "St. Johns" 306 0 555 1211 0 17 7
NA "St. Johns" 307 0 1199 2381 1 30 11
NA "St. Johns" 308 0 738 1165 0 8 7
NA "St. Johns" 309 0 1596 2445 2 28 8
NA "St. Johns" 401 0 1368 2833 0 20 10
NA "St. Johns" 402 0 1706 3665 0 25 16
NA "St. Johns" 403 0 1184 3214 1 20 4
NA "St. Johns" 404 0 637 1656 0 9 5
NA "St. Johns" 405 0 993 2198 0 13 3
NA "St. Johns" 406 0 2780 5074 1 29 10
NA "St. Johns" 407 0 199 468 0 1 0
NA "St. Johns" 408 0 1580 3463 0 30 8
NA "St. Johns" 409 0 57 128 0 2 0
NA "St. Johns" 501 0 934 2013 1 13 3
NA "St. Johns" 502 0 1595 2472 2 20 12
NA "St. Johns" 503 0 608 584 0 8 0
NA "St. Johns" 504 0 1025 1828 0 11 5
NA "St. Johns" 505 0 1093 1159 0 23 16
NA "St. Johns" 506 0 747 518 0 8 2
NA "St. Johns" 507 0 898 332 2 9 7
NA "St. Johns" 508 0 1615 1836 2 22 14
NA "St. Johns" 509 0 1759 2342 1 23 9
NA "St. Lucie" " 1" 0 1311 1820 1 26 15
NA "St. Lucie" " 6" 0 723 431 0 11 4
NA "St. Lucie" " 7" 0 878 380 1 9 7
NA "St. Lucie" " 8" 0 753 1179 0 30 8
NA "St. Lucie" " 9" 0 872 1465 0 19 9
NA "St. Lucie" 10 0 193 124 0 1 1
NA "St. Lucie" 11 0 676 696 0 19 9
NA "St. Lucie" 12 0 1156 1997 0 40 14
NA "St. Lucie" 13 0 879 867 0 19 4
NA "St. Lucie" 14 0 1504 173 0 18 11
NA "St. Lucie" 15 0 965 1742 0 33 12
NA "St. Lucie" 16 0 983 1638 1 24 9
NA "St. Lucie" 17 0 1471 51 1 19 3
NA "St. Lucie" 18 0 807 31 0 5 2
NA "St. Lucie" 19 0 1066 238 1 26 10
NA "St. Lucie" 20 0 271 394 0 8 6
NA "St. Lucie" 21 0 852 977 0 24 5
NA "St. Lucie" 22 0 1287 1272 2 18 6
NA "St. Lucie" 23 0 1158 951 1 19 5
NA "St. Lucie" 24 0 961 115 0 9 4
NA "St. Lucie" 25 0 1286 1117 0 30 12
NA "St. Lucie" 26 0 1386 1113 0 33 14
NA "St. Lucie" 28 0 359 1020 0 8 4
NA "St. Lucie" 29 0 159 257 0 4 2
NA "St. Lucie" 31 0 472 776 0 14 8
NA "St. Lucie" 33 0 97 139 0 4 1
NA "St. Lucie" 35 0 645 486 0 12 6
NA "St. Lucie" 36 0 603 500 0 15 12
NA "St. Lucie" 37 0 1808 1198 0 31 10
NA "St. Lucie" 38 0 454 464 0 14 7
NA "St. Lucie" 39 0 620 763 0 8 7
NA "St. Lucie" 40 0 584 418 0 15 13
NA "St. Lucie" 41 0 1304 1129 0 27 22
NA "St. Lucie" 42 0 1475 2022 0 34 19
NA "St. Lucie" 43 0 1018 2039 1 22 4
NA "St. Lucie" 45 0 802 856 0 12 8
NA "St. Lucie" 46 0 1252 828 0 12 10
NA "St. Lucie" 47 0 1100 812 1 21 9
NA "St. Lucie" 49 0 1506 1379 0 15 11
NA "St. Lucie" 50 0 2611 1851 2 40 16
NA "St. Lucie" 51 0 1401 896 0 20 9
NA "St. Lucie" 52 0 507 702 0 13 9
NA "St. Lucie" 53 0 1277 1038 1 30 11
NA "St. Lucie" 56 0 800 872 0 22 13
NA "St. Lucie" 60 0 136 237 0 1 1
NA "St. Lucie" 63 0 41 38 0 0 0
NA "St. Lucie" 65 0 231 578 0 3 0
NA "St. Lucie" 66 0 486 650 0 7 8
NA "St. Lucie" 67 0 926 1100 0 12 5
NA "St. Lucie" 68 0 1367 897 0 16 9
NA "St. Lucie" 71 0 2049 1492 0 21 11
