COUNTY AREA TOTAL DEM REP LIB GRN REF NLP CON WI
Mobile 35-105-03 0 194 322 2 5 3 0 0 0
Mobile 35-105-04 0 475 1055 6 14 9 0 0 0
Mobile 35-105-05 0 452 1510 9 10 16 0 0 0
Mobile 35-105-06 0 217 685 2 7 4 0 1 0
Mobile 35-105-07 0 625 1826 14 20 19 0 2 1
Mobile 35-105-08 0 290 914 9 7 5 0 1 0
Mobile 35-105-09 0 160 305 2 5 2 1 0 0
Mobile 35-105-10 0 220 515 5 19 0 1 0 0
Mobile Absentee 0 1298 2350 5 50 15 2 2 1
Mobile "Challenged Ballots" 0 15 17 0 2 0 0 0 0
Monroe Eliska 0 80 59 0 1 0 0 0 0
Monroe McGill 0 27 92 0 0 0 0 0 0
Monroe "Perdue Hill" 0 117 100 0 2 0 0 0 0
Monroe Manistee 0 65 155 0 0 0 0 0 0
Monroe "Ollie Day's Inn" 0 159 478 1 3 1 0 0 0
Monroe "Armory #1" 0 180 538 0 6 0 0 0 1
Monroe "Armory #2" 0 110 384 0 5 0 0 0 0
Monroe "Mexia Firestation" 0 400 5 0 0 0 0 0 0
Monroe Bethel 0 178 300 2 0 1 0 0 0
Monroe "Monroeville Firestation" 0 281 228 2 1 0 0 0 0
Monroe Coliseum 0 88 20 0 0 0 0 0 0
Monroe "Burnt Corn" 0 23 44 0 0 0 0 0 0
Monroe Bermuda 0 129 28 0 0 0 0 0 0
Monroe "Tunnel Springs" 0 218 141 0 0 0 0 0 0
Monroe Peterman 0 111 24 0 0 1 0 0 0
Monroe "Fountain Ridge" 0 49 95 0 0 1 0 0 0
Monroe "Franklin Wainwright" 0 83 66 0 0 0 0 0 0
Monroe Tinela-Hybart 0 5 8 0 0 0 0 0 0
Monroe "Lower Peachtree" 0 140 2 1 0 0 0 0 0
Monroe "Buena Vista-Vredenburgh" 0 164 23 0 0 0 0 0 0
Monroe Beatrice 0 332 86 1 0 0 0 0 0
Monroe "Simpkinsville-Old Texas" 0 1 29 0 0 0 0 0 0
Monroe Midway-McClammy 0 6 22 0 1 0 0 0 0
Monroe Bursonville 0 34 9 0 0 0 0 0 0
Monroe Goodway 0 44 188 1 0 4 0 0 0
Monroe Uriah 0 119 296 1 0 1 0 0 1
Monroe "Grimes Shcoolhouse" 0 36 21 0 0 0 0 0 0
Monroe "Frisco City" 0 273 377 1 1 3 0 0 0
Monroe Excel 0 125 850 0 4 4 0 0 0
Monroe "Oak Grove" 0 37 117 0 0 0 0 0 0
Monroe "Coleman Schoolhouse" 0 10 104 0 0 1 0 0 0
Monroe Megargel 0 15 58 0 0 0 0 0 0
Monroe Absentee 0 102 206 1 1 2 0 0 0
Montgomery "Cloverdale Comm. Ctr." 0 1025 2132 24 77 8 2 0 2
Montgomery "Highland Ave. Elem." 0 235 354 7 17 3 0 0 0
Montgomery "Vaughn Pk. Ch. Of Christ" 0 1145 2749 17 45 2 0 0 2
Montgomery "Southeast YMCA" 0 795 2171 9 40 1 0 0 3
Montgomery "Aldersgate UMC" 0 1209 1165 5 26 2 0 0 0
Montgomery "John Patterson" 0 2212 281 2 4 6 1 0 1
Montgomery "Museum of Fine Arts" 0 786 1341 7 28 2 0 0 0
Montgomery "Bryant Missionary Bapt." 0 1541 892 11 23 1 0 0 0
Montgomery "Beulah Bapt." 0 2469 75 3 3 2 1 0 3
Montgomery "Carver High Sch." 0 930 13 1 0 1 1 0 1
Montgomery "MTG Boys Club" 0 282 74 2 3 2 0 0 0
Montgomery "Peterson Elem." 0 275 90 0 0 0 0 0 0
Montgomery "Peterson Elem." 0 0 0 0 0 0 0 0 0
Montgomery "Fire Sta. No. 14" 0 1128 108 2 3 1 1 0 0
Montgomery "Hayneville Rd. Comm. Ctr." 0 633 70 0 0 1 1 0 0
Montgomery "Harrison Elem. Sch." 0 556 30 1 2 1 0 0 0
Montgomery "Southlawn Elem. Sch." 0 1710 39 1 0 1 0 0 0
Montgomery "Hunter Sta. Comm." 0 262 134 2 1 0 0 0 0
Montgomery "Catoma Elem. Sch." 0 201 510 7 2 0 0 0 1
Montgomery "Capitol Heights Comm." 0 653 1137 17 27 3 1 0 1
Montgomery "Highland Gardens Comm." 0 340 751 6 13 5 0 0 0
Montgomery "Library Coliseum Branch" 0 460 1723 16 35 5 1 1 0
Montgomery "Lagoon Pk. Fire Sta." 0 610 2090 7 27 10 0 2 2
Montgomery "Flowers Elem. Sch." 0 537 2176 13 37 5 1 0 0
Montgomery "Goodwyn Comm. Ctr." 0 632 2545 12 32 1 1 0 0
Montgomery "Alcazar Shrine Temple" 0 375 579 5 12 0 0 0 2
Montgomery "Wares Ferry Rd. Elem. Sch." 0 724 930 8 18 0 0 0 0
Montgomery "Franklin Boys & Girls Club" 0 718 16 0 0 1 0 0 0
Montgomery "Houston Hills Comm. Ctr." 0 657 24 4 4 3 0 0 0
Montgomery "AL State Univ." 0 1626 94 5 9 3 0 0 0
Montgomery "Hamner Hall Fire Sta." 0 354 60 0 8 0 0 0 0
Montgomery "Goode St. Comm. Ctr." 0 1084 81 7 7 2 0 0 0
Montgomery "Newtown Comm. Ctr." 0 517 80 1 0 1 0 0 0
Montgomery "King Hill Comm. Ctr." 0 219 100 2 0 0 0 0 0
Montgomery "North MTG. Comm Ctr." 0 1628 220 5 4 1 0 1 0
Montgomery "Union Academy Bapt. Ch." 0 76 52 1 0 0 0 0 0
Montgomery "Union Chapel AME Zion" 0 368 84 2 3 0 1 0 0
Montgomery "Chisholm Comm. Ctr." 0 282 285 7 8 2 1 0 0
Montgomery "Chisholm Comm. Ctr." 0 0 0 0 0 0 0 0 0
Montgomery "Bellingrath Comm. Ctr." 0 561 27 1 1 0 0 0 0
Montgomery "McIntyre Comm. Ctr." 0 1006 23 2 1 4 0 0 0
Montgomery "First Southern Bapt." 0 65 136 3 0 3 0 0 0
Montgomery "Snowdoun Womens Club" 0 138 247 3 2 1 0 0 0
Montgomery "Snowdoun Womens Club" 0 0 0 0 0 0 0 0 0
Montgomery "Seth Johnson Elem. Sch." 0 1295 399 0 3 1 0 3 0
Montgomery "Peter Crump Sch." 0 1343 189 0 7 2 0 0 0
Montgomery "Fitzpatrick Sch." 0 1533 1067 16 6 4 1 0 0
Montgomery Technacenter 0 709 1708 7 24 1 0 0 1
Montgomery "Eastdale Bapt. Ch." 0 288 475 3 7 1 0 1 0
Montgomery "Georgia Washington Sch." 0 928 1144 4 10 4 0 0 0
Montgomery "Pike Rd. Library" 0 291 709 7 7 0 0 2 0
Montgomery "Chesser Comm. Ctr." 0 62 123 1 2 0 0 0 0
Montgomery "Pintlala Vol. Fire Dept." 0 388 640 2 6 1 1 0 0
Montgomery "Lapine Comm. Ctr." 0 100 165 1 1 1 0 0 0
Montgomery "Ramer Public Library" 0 146 239 1 2 0 0 0 0
Montgomery "Ramer Public Library" 0 0 0 0 0 0 0 0 0
Montgomery "Dublin So. MTG. Fire" 0 131 204 0 7 0 1 0 0
Montgomery "Pine Level So. MTG Fire Dept." 0 113 181 1 1 1 0 0 0
Montgomery AUM 0 557 1777 7 21 5 0 0 1
Montgomery "First Christian Ch." 0 394 2026 3 10 2 0 0 0
Montgomery "Challenge Ballots" 0 3 5 0 0 0 0 0 0
Montgomery "Challenge Ballots" 0 0 0 0 0 0 0 0 0
Montgomery Absentee 0 1066 2088 12 41 6 1 0 0
Montgomery Absentee 0 0 0 0 0 0 0 0 0
Morgan "MCCURRY TACKLE SHOP" 0 137 77 1 0 1 0 0 1
Morgan "FLINT ELEMENTARY" 0 264 361 2 4 5 0 1 2
Morgan "MORGAN CO COURTHOUSE" 0 182 251 3 11 2 2 0 0
Morgan "W DECATUR ELEM SCHOOL" 0 294 124 1 0 0 0 0 0
Morgan "DECATUR UTILITIES AUD" 0 190 94 4 1 0 0 0 0
Morgan "DECATUR HIGH SCHOOL" 0 360 512 5 14 5 0 1 1
Morgan "SOMERVILLE RD ELEM #1" 0 570 632 2 19 9 1 0 1
Morgan "SOMERVILLE RD ELEM #2" 0 0 0 0 0 0 0 0 0
Morgan "WOODMEADE ELEM #1" 0 215 327 1 2 0 0 0 0
Morgan "WOODMEADE ELEM #2" 0 363 551 2 12 6 0 1 0
Morgan "AQUADOME REC CTR" 0 496 620 2 19 5 0 0 1
Morgan "AUSTINVILLE ELEM #1" 0 245 245 1 5 3 0 0 0
Morgan "AUSTINVILLE ELEM #2" 0 287 296 3 4 6 0 0 1
Morgan "AMERICAN LEGION BLDG" 0 116 139 1 3 1 1 1 0
Morgan "JULIAN HARRIS ELEM #1" 0 429 844 1 14 4 0 0 0
Morgan "JULIAN HARRIS ELEM #2" 0 246 487 1 8 2 0 0 0
Morgan "JULIAN HARRIS ELEM #3" 0 215 357 3 2 4 0 0 1
Morgan "BENJAMIN DAVIS ELEM 1" 0 341 20 1 1 0 0 0 1
Morgan "BENJAMIN DAVIS ELEM 2" 0 770 70 1 2 0 0 0 0
Morgan "CASHIN HOMES COMMUNITY CENTER" 0 350 15 0 0 0 0 0 0
Morgan "MORGAN COUNTY D.H.R." 0 112 397 0 12 0 0 0 0
Morgan "CHESTNUT GROVE ELEM #1" 0 295 702 2 6 1 0 0 0
Morgan "CHESTNUT GROVE ELEM #2" 0 366 884 4 7 0 0 2 0
Morgan "NUNGESTER ELEMENTARY" 0 316 390 1 13 1 0 0 0
Morgan "CEDAR RIDGE MIDDLE SCH" 0 340 963 2 14 3 0 0 1
Morgan "DECATUR FIRE & RESCUE #8" 0 233 933 1 15 3 0 0 0
Morgan "WALTER JACKSON ELEM" 0 293 436 3 12 4 0 1 0
Morgan "EASTWOOD ELEMENTARY #1" 0 136 404 2 7 1 0 0 1
Morgan "EASTWOOD ELEMENTARY #2" 0 343 1016 3 18 2 0 0 1
Morgan "PRICEVILLE FIRE #1" 0 408 831 8 15 6 0 2 1
Morgan "PRICEVILLE FIRE #2" 0 277 592 4 6 5 0 0 1
Morgan "CENTER SPRINGS METH." 0 125 257 3 13 4 0 1 0
Morgan "OUTREACH MINISTRIES" 0 119 117 1 2 0 0 0 0
Morgan "GEORGIA LYON DUNN COMM CTR" 0 325 659 8 19 13 0 3 1
Morgan "UNION HILL JR HIGH #1" 0 289 471 7 12 2 0 2 1
Morgan "UNION HILL JR HIGH #2" 0 159 299 1 4 2 0 0 1
Morgan "TRI-COUNTY VOL FIRE" 0 135 287 0 9 8 0 1 0
Morgan "DISTRICT 4 SHOP BLDG." 0 129 149 1 2 5 0 0 0
Morgan "UNION CHURCH OF CHRIST" 0 115 235 0 3 3 0 0 0
Morgan "SOMERVILLE TOWN HALL" 0 336 536 4 11 9 0 2 0
Morgan "SPARKMAN ELEMENTARY" 0 355 645 2 9 10 1 0 1
Morgan "SPARKMAN CIVIC CTR #1" 0 519 815 0 18 9 0 1 1
Morgan "SPARKMAN CIVIC CTR #2" 0 324 604 2 8 2 0 0 1
Morgan "SPARKMAN CIVIC CTR #3" 0 340 598 1 9 3 0 1 1
Morgan "AMERICAN LEGION #1" 0 469 725 3 10 2 0 0 0
Morgan "AMERICAN LEGION #2" 0 330 619 1 18 5 0 1 0
Morgan "TRINITY MUNICIPAL BLDG" 0 380 643 4 7 2 0 1 0
Morgan "PLEASANT HILL BAPTIST" 0 213 408 1 2 2 0 0 0
Morgan "NEEL VOL FIRE" 0 361 740 4 7 8 0 0 1
Morgan "DANVILLE VOL FIRE" 0 117 239 0 1 1 0 1 2
Morgan "MASSEY CLUB HOUSE" 0 150 234 4 2 1 0 0 1
Morgan "FALKVILLE MUNICIPAL" 0 287 392 2 8 8 0 1 0
Morgan "DIST NO. 3 SHOP BLDG" 0 108 247 0 3 3 1 0 0
Morgan "ODEN RIDGE VOL FIRE" 0 107 261 0 5 6 0 3 0
Morgan "BREWER HIGH SCHOOL" 0 84 71 0 0 0 0 0 0
Morgan "NEW EVA TOWN HALL" 0 196 336 1 3 3 0 0 1
Morgan "EBENEZER VOL FIRE" 0 119 336 1 2 8 0 3 1
Morgan "GUM POND FIRE STATION" 0 77 94 0 3 2 0 0 1
Morgan "LEBANON BAPTIST CHURCH" 0 157 305 0 1 4 0 0 0
Morgan "ABSENTEE VOTERS" 0 446 882 2 13 10 0 1 0
Perry "OLD NATIONAL GUARD ARMORY #1" 0 446 141 0 1 0 0 0 0
Perry "OLD NATIONAL GUARD ARMORY #2" 0 254 312 1 6 1 1 0 0
Perry "OLD NATIONAL GUARD ARMORY #3" 0 239 166 1 2 0 0 1 0
Perry "WESTSIDE SCHOOL" 0 226 67 0 0 0 0 0 0
Perry "NORTH PERRY FIRE STATION" 0 50 115 0 0 1 0 0 0
Perry "METAL BLDG - HEIBERGER GROCERY" 0 75 170 0 1 1 0 0 0
Perry SEVERE 0 25 62 0 0 0 0 0 0
Perry PINETUCKEY 0 39 61 0 1 0 0 0 0
Perry "FIRE STATION HWY 219" 0 135 100 0 0 0 0 0 0
Perry "UNIONTOWN CITY HALL #1" 0 175 27 1 1 0 0 0 0
Perry "UNIONTOWN CITY HALL #2" 0 173 45 1 1 1 0 0 0
Perry AIRPORT 0 137 81 0 1 1 0 0 0
Perry "HINTON HALL" 0 71 0 0 0 0 0 0 0
Perry "COMMUNITY LIFE BUILDING #1" 0 501 36 2 0 1 1 0 0
Perry "COMMUNITY LIFE BUILDING #2" 0 282 19 0 1 1 0 0 0
Perry RADFORDVILLE 0 72 62 0 1 0 0 0 0
Perry "ABSENTEE VOTERS" 0 992 250 1 2 0 0 0 0
Perry "CHALLENGED ABSENTEE VOTERS" 0 129 18 0 0 0 0 0 0
Pickens Liberty 0 119 155 0 0 0 0 1 0
Pickens "Bethlehem 6" 0 4 28 0 0 0 0 0 0
Pickens "Bethlehem 21" 0 9 63 0 0 0 0 0 0
Pickens Forest 0 30 135 1 3 1 0 0 0
Pickens McShan 0 46 88 0 0 1 0 0 0
Pickens "Reform 1" 0 415 338 0 0 2 0 0 2
Pickens "Pine Grove" 0 4 27 0 0 0 0 0 0
Pickens Carrollton 0 23 62 1 0 2 0 0 0
Pickens Ethelsville 0 55 96 1 1 0 0 0 0
Pickens Cochrane/Dancy 0 138 50 1 3 0 0 0 0
Pickens Aliceville 0 987 334 2 3 2 0 0 1
Pickens Palmetto 0 66 159 0 1 0 0 0 0
Pickens Fairview/Zion 0 125 464 1 4 2 0 0 0
Pickens "Reform 3" 0 208 365 0 1 1 0 0 0
Pickens Gordo 0 110 305 1 6 4 0 0 0
Pickens Macedonia 0 170 36 1 0 0 0 0 0
Pickens "Carrollton 4" 0 361 346 2 5 2 0 0 0
Pickens "Carrollton 4 /7" 0 21 3 0 0 0 0 0 0
Pickens "Pine Grove 4" 0 28 49 1 0 0 0 0 0
Pickens "Spring Hill" 0 28 25 1 0 0 0 0 0
Pickens Pickensville 0 207 107 1 1 2 0 0 0
Pickens Sapps 0 260 52 1 1 1 1 1 0
Pickens "Gordo 5" 0 370 470 3 7 2 0 2 1
Pickens "Speeds Mill" 0 10 54 0 0 0 0 0 0
Pickens Kirk 0 24 106 0 1 1 0 0 0
Pickens Benevola 0 20 39 1 0 0 0 0 0
Pickens "Aliceville 5" 0 182 199 0 0 0 0 0 0
Pickens Absentee 0 123 151 1 2 0 0 0 0
Pickens Absentee 0 0 0 0 0 0 0 0 0
Pike "TROY COMMUNITY COMPLEX-ELM ST." 0 701 179 0 2 0 0 0 0
Pike "MEEKSVILLE VOLUNTEER FIRE DEPT" 0 176 140 2 2 0 0 1 0
Pike "CHINA GROVE COUNTY VOTING BLDG" 0 47 64 0 0 1 0 0 0
Pike "LINWOOD COUNTY VOTING BLDG" 0 6 8 1 0 0 0 0 0
Pike "NEEDMORE - CHILDS GROCERY" 0 13 83 0 0 0 0 0 0
Pike "TROY-ADAMS ARMORY-G.WALLACE DR" 0 428 1218 4 21 6 0 0 0
Pike "SACO VOLUNTEER FIRE DEPT" 0 18 8 0 0 0 0 0 0
Pike "EBENEZER COUNTY VOTING BLDG" 0 66 93 0 2 0 0 1 0
Pike "JOSIE COUNTY VOTING BLDG" 0 31 100 0 1 0 0 0 0
Pike "ENON COUNTY VOTING BLDG" 0 30 98 0 2 1 0 0 0
Pike "SHILOH - FORMER FLEMING STORE" 0 100 86 0 0 0 0 0 0
Pike "BANKS - CITY HALL" 0 110 207 0 0 0 0 0 0
Pike "TROY - ARMY RESERVE CENTER" 0 259 722 1 11 0 0 0 1
Pike "HAISTEN BUILDING BRUNDIDGE" 0 184 360 4 1 0 0 0 1
Pike "TENNILLE-TRAYWICK SIGN BLDG" 0 27 52 0 1 1 0 0 0
Pike "HAMILTON CROSS ROADS - CHURCH" 0 48 139 0 0 1 0 0 0
Pike "TARENTUM - COMMUNITY CLUBHOUSE" 0 88 207 2 2 2 0 0 0
Pike "SPRINGHILL VOLUNTEER FIRE DEPT" 0 61 170 0 1 0 0 0 0
Pike "RICHBURGS MART CO. VOTING BLDG" 0 32 115 1 0 0 0 0 0
Pike "BRUNDIDGE - GALLOWAY ROAD" 0 543 103 0 1 0 0 0 0
Pike "SPRINGHILL HOUSING AUTHORITY" 0 84 20 0 0 1 0 0 0
Pike "TROY - COURTHOUSE" 0 384 205 3 8 1 1 0 0
Pike "TROY - FIRST BAPTIST CHURCH" 0 224 760 4 12 0 1 1 0
Pike "HENDERSON VOLUNTEER FIRE DEPT" 0 48 119 0 1 0 0 0 0
Pike "GOSHEN VOLUNTEER FIRE DEPT" 0 82 239 1 0 1 0 1 0
Pike "RURAL HOME-COUNTY VOTING BLDG" 0 133 159 1 1 2 0 0 1
Pike "SHELLHORN SCHOOL" 0 71 160 0 4 0 1 0 0
Pike "OAK BOWERY CHURCH - BRIAR HILL" 0 53 42 0 1 0 0 0 0
Pike "ABSENTEE VOTERS" 0 305 197 3 1 0 0 0 0
Randolph Graham 0 45 96 1 1 3 0 0 0
Randolph Cedron 0 82 56 1 0 0 0 0 0
Randolph Cedron 0 32 65 0 0 0 2 0 0
Randolph Corinth 0 67 143 0 4 0 0 0 0
Randolph "Caver's Grove" 0 41 134 0 3 3 0 0 1
Randolph Swagg 0 45 112 1 0 0 1 0 0
Randolph Woodland 0 68 151 1 3 0 0 0 0
Randolph Woodland 0 86 110 4 1 2 0 0 0
Randolph Bethel 0 50 129 2 0 1 0 3 0
Randolph "Moore's Store" 0 45 107 1 3 1 0 0 0
Randolph Potash 0 32 155 3 0 7 0 1 0
Randolph Potash 0 35 86 0 3 1 0 0 0
Randolph Wehadkee 0 27 47 0 0 0 0 0 0
Randolph Omaha 0 35 121 0 2 1 0 0 0
Randolph "City Hall" 0 125 136 3 2 1 0 0 0
Randolph "City Hall" 0 86 103 0 5 2 0 0 0
Randolph "City Hall" 0 89 98 1 4 0 0 0 0
Randolph "City Hall" 0 83 103 1 1 0 0 0 0
Randolph "New Hope" 0 42 121 1 0 6 1 0 0
Randolph Midway 0 75 76 1 1 0 0 0 0
Randolph Midway 0 11 12 0 0 0 0 0 0
Randolph Midway 0 26 5 0 0 0 0 0 0
Randolph Midway 0 13 23 0 0 0 0 0 0
Randolph Ophelia 0 45 106 0 2 0 0 0 0
Randolph Wadley 0 89 199 1 0 2 0 1 0
Randolph Wadley 0 35 23 2 0 0 0 0 0
Randolph "Level Road" 0 68 131 0 2 3 0 0 0
Randolph Armory 0 12 41 1 2 1 0 0 0
Randolph Armory 0 31 52 0 0 0 0 0 0
Randolph Armory 0 45 89 1 1 2 0 0 0
Randolph Armory 0 155 240 0 6 2 0 0 0
Randolph Armory 0 67 56 1 3 0 0 0 0
Randolph Armory 0 27 51 0 0 0 0 0 0
Randolph Armory 0 3 9 0 0 0 0 0 0
Randolph Armory 0 12 47 1 0 1 0 0 0
Randolph Armory 0 71 115 0 0 1 0 0 0
Randolph Armory 0 156 185 3 3 0 0 0 0
Randolph Armory 0 85 210 1 0 1 0 1 0
Randolph Armory 0 148 17 1 1 0 0 0 0
Randolph Armory 0 64 31 0 0 0 0 0 0
Randolph Armory 0 353 104 0 0 1 0 0 0
Randolph "Rock Mills" 0 67 125 0 1 2 0 1 0
Randolph "Rock Mills" 0 7 26 0 0 0 0 0 0
Randolph "Wilsons Store" 0 49 87 0 1 0 0 0 0
Randolph "Bacon Hill" 0 41 112 0 0 0 0 0 0
Randolph "Wesley Chapel" 0 29 65 0 3 0 0 0 0
Randolph "Pine Hill" 0 56 182 2 2 2 0 1 1
Randolph "Absentee Votes" 0 139 174 4 0 2 0 0 0
Russell "ROY MARTIN CENTER #1" 0 485 859 6 16 5 0 0 0
Russell "ROY MARTIN CENTER #2" 0 467 845 1 14 1 0 0 1
Russell "LADONIA FIRE STATION #1" 0 330 452 3 7 4 0 0 0
Russell "LADONIA FIRE STATION #2" 0 448 689 3 17 2 0 0 0
Russell "CENTRAL ACTIVITIES CENTER #1" 0 714 551 2 8 1 0 0 0
Russell "CENTRAL ACTIVITIES CENTER #2" 0 340 327 1 0 1 0 0 1
Russell "RUSSELL COUNTY COURTHOUSE" 0 482 98 2 1 1 0 0 0
Russell "MOTHER MARY SCHOOL" 0 609 26 1 1 2 0 0 0
Russell "SPENCER RECREATION CENTER" 0 1303 118 2 5 1 0 1 0
Russell "FT. MITCHELL R.O.T.C. BLDG" 0 236 203 0 6 1 0 0 0
Russell "CHATTAHOOCHEE VALLEY" 0 473 229 0 3 1 0 1 1
Russell "CRAWFORD FIRE STATION" 0 560 654 3 5 4 1 0 0
Russell "B.W. CAPPS STORE - DIXIE" 0 97 134 0 1 1 1 0 0
Russell "COTTONTON FIRE STATION" 0 290 221 0 9 3 0 0 0
Russell "PITTSVIEW FIRE STATION" 0 278 68 0 3 1 0 0 1
Russell "SEALE-OLD RUSSELL COURTHOUSE" 0 398 281 1 9 1 0 0 0
Russell "HATCHECHUBBEE FIRE STATION" 0 120 74 1 0 0 0 0 0
Russell "CITY HALL - HURTSBORO" 0 566 155 2 4 0 1 0 0
Russell "ABSENTEE VOTERS" 0 195 205 2 0 1 1 1 0
Shelby "FIRST BAPTIST CHURCH BOX 1 #1" 0 231 632 2 8 1 0 1 0
Shelby "FIRST BAPTIST CHURCH BOX 1 #2" 0 255 654 4 12 0 0 2 0
Shelby "SHELBY SCHOOL" 0 86 217 3 6 1 0 0 0
Shelby "SPRING CREEK WATER AUTHORITY" 0 185 665 9 14 6 0 0 0
Shelby "NATIONAL GUARD ARMORY CALERA 1" 0 160 417 4 8 0 0 1 0
Shelby "NATIONAL GUARD ARMORY CALERA 2" 0 448 1151 9 22 7 0 3 1
Shelby "MONTEVALLO CITY HALL" 0 540 312 1 41 4 1 0 0
Shelby "WILTON MUNICIPAL ANNEX BLDG." 0 142 141 0 6 4 0 0 0
Shelby "UNIVERSITY BAPTIST CHURCH" 0 229 515 4 26 1 0 0 0
Shelby "ORR PARK MONTEVALLO" 0 255 331 0 13 1 0 1 0
Shelby "S. SHADES CREST BAPTIST CHURCH" 0 193 938 4 14 4 0 1 0
Shelby "HELENA MUNICIPAL COMPLEX #1" 0 261 1079 7 11 2 0 0 0
Shelby "HELENA MUNICIPAL COMPLEX #2" 0 198 878 7 16 1 0 1 2
Shelby "HELENA MUNICIPAL COMPLEX #3" 0 342 1423 13 24 0 0 0 1
Shelby "HELENA MUNICIPAL COMPLEX #4" 0 159 677 2 9 2 1 1 0
Shelby "CAMP BRANCH UNITED METH.CHURCH" 0 129 585 6 5 2 1 0 0
Shelby "ELLIOTSVILLE PRESBYT. CHURCH 1" 0 248 1009 8 12 3 1 1 0
Shelby "ELLIOTSVILLE PRESBYT. CHURCH 2" 0 288 1070 7 19 3 0 0 0
Shelby "ELLIOTSVILLE PRESBYT. CHURCH 3" 0 170 721 3 9 1 0 0 0
Shelby "SILURIA DEPOT #1" 0 185 599 3 9 3 0 0 0
Shelby "SILURIA DEPOT #2" 0 167 572 4 8 0 0 0 1
Shelby "LIBERTY BAPTIST CHURCH" 0 444 66 0 2 0 0 0 0
Shelby "CHELSEA MIDDLE SCHOOL #1" 0 214 1184 6 16 4 1 3 1
Shelby "CHELSEA MIDDLE SCHOOL #2" 0 82 496 3 7 0 0 3 0
Shelby "CHELSEA FIRE HALL" 0 196 933 1 10 3 0 0 0
Shelby "WILSONVILLE METHODIST CHURCH" 0 312 876 6 11 9 0 4 1
Shelby "FOURMILE FIRE DEPARTMENT" 0 46 216 2 2 1 0 0 0
Shelby "HARPERSVILLE CITY HALL" 0 393 461 2 8 2 0 0 0
Shelby "NEW LIFE ASSEMBLY OF GOD" 0 166 728 5 7 1 0 2 2
Shelby "NEW HOPE PRESBYTERIAN CHURCH 1" 0 171 915 5 14 3 0 0 1
Shelby "NEW HOPE PRESBYTERIAN CHURCH 2" 0 133 969 2 8 1 0 1 0
Shelby "RIVERCHASE CHURCH OF CHRIST #1" 0 136 690 3 12 1 0 0 0
Shelby "RIVERCHASE CHURCH OF CHRIST #2" 0 198 862 5 13 0 0 0 0
Shelby "RIVERCHASE CHURCH OF CHRIST #3" 0 262 1043 3 23 4 0 0 0
Shelby "VALLEYDALE BAPTIST CHURCH #1" 0 246 1437 6 29 1 0 0 2
Shelby "VALLEYDALE BAPTIST CHURCH #2" 0 270 1409 8 27 6 0 1 2
Shelby "VALLEYDALE BAPTIST CHURCH #3" 0 0 0 0 0 0 0 0 0
Shelby "MEADOWBROOK BAPTIST CHURCH #1" 0 161 861 5 9 2 1 1 0
Shelby "MEADOWBROOK BAPTIST CHURCH #2" 0 205 1057 11 15 2 0 1 1
Shelby "MEADOWBROOK BAPTIST CHURCH #3" 0 320 1862 11 19 2 0 0 0
Shelby "MEADOWBROOK BAPTIST CHURCH #4" 0 108 446 5 10 1 0 2 0
Shelby "FIRST CHRISTIAN CHURCH #1" 0 172 865 3 20 1 0 0 1
Shelby "FIRST CHRISTIAN CHURCH #2" 0 210 813 9 21 3 0 0 1
Shelby "THE CHURCH AT BROOKHILLS #1" 0 230 836 5 16 1 0 0 1
Shelby "THE CHURCH AT BROOKHILLS #2" 0 257 932 3 14 1 0 0 0
Shelby "VANDIVER VOLUNTEER FIRE" 0 94 262 0 7 1 0 0 0
Shelby "SHOAL CREEK TOWN HALL" 0 13 132 1 4 0 0 0 0
Shelby "AMERICAN LEGION HALL" 0 72 190 0 3 1 0 0 0
Shelby "VINCENT CITY HALL" 0 340 476 1 9 2 0 0 1
Shelby "NATIONAL GUARD ARMORY PELHAM 1" 0 359 1381 7 25 3 2 0 1
Shelby "NATIONAL GUARD ARMORY PELHAM 2" 0 315 1308 9 24 2 1 0 0
Shelby "NATIONAL GUARD ARMORY PELHAM 3" 0 265 882 6 15 1 0 0 0
Shelby "NATIONAL GUARD ARMORY PELHAM 4" 0 240 939 8 14 3 1 1 2
Shelby "ALABASTER CITY HALL ANNEX #1" 0 259 1113 5 17 1 1 1 0
Shelby "ALABASTER CITY HALL ANNEX #2" 0 155 656 5 12 2 0 0 0
Shelby "ALABASTER CITY HALL ANNEX #3" 0 136 515 3 7 2 0 0 1
Shelby "DUNNAVANT COMMUNITY CENTER" 0 88 250 1 1 0 0 0 1
Shelby "HOOVER FIRE STATION #8 - #1" 0 63 375 0 2 1 0 0 0
Shelby "HOOVER FIRE STATION #8 - #2" 0 270 1703 7 25 3 0 0 1
Shelby "MAYLENE PENTECOSTAL LIGHTHOUSE" 0 32 91 0 1 0 0 0 0
Shelby "DOGWOOD COMMUNITY CENTER" 0 59 125 0 0 2 0 0 0
Shelby "PEARIDGE COMMUNITY CENTER" 0 103 205 0 1 0 0 0 0
Shelby "ST. THOMAS CATHOLIC CHURCH" 0 170 799 6 14 2 0 1 0
Shelby "G W TURNER RESIDENCE" 0 20 81 0 1 0 0 0 0
Shelby "ABSENTEE VOTERS" 0 325 1609 13 24 2 2 6 1
"St. Clair" "Ashville Civic Ctr" 0 528 632 2 13 12 1 1 0
"St. Clair" "Friendship Comm Ctr" 0 92 378 2 7 2 0 0 0
