COUNTY AREA TOTAL DEM REP CON LIB WGR IND1 IND2 IND3 IND4 IND5 IND6 IND7 IND8 IND9 IND10 IND11 SCATTERING
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 5" 1008 569 317 3 80 20 1 1 0 3 0 0 0 0 0 0 0 14
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 6" 956 545 286 3 77 30 0 6 0 2 0 0 0 0 0 0 0 7
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 7" 760 421 293 2 34 8 0 0 0 2 0 0 0 0 0 0 0 0
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 8" 804 406 344 2 33 10 1 0 0 2 0 0 0 0 0 0 0 6
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 9" 420 243 120 0 29 17 0 0 0 4 0 0 0 0 0 0 0 7
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 10" 1138 558 497 6 55 15 1 2 0 0 0 0 0 0 0 0 0 4
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 11" 984 465 451 2 48 7 0 0 0 5 0 0 0 0 0 0 0 6
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 12" 1641 857 685 8 61 10 2 0 0 5 0 0 0 0 0 0 0 13
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 13" 391 193 166 3 22 3 1 0 0 2 0 0 0 0 0 0 0 1
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 14" 1161 581 488 8 59 13 0 0 0 5 0 0 0 0 0 0 0 7
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 15" 1076 552 450 10 34 16 1 0 0 4 0 0 0 0 0 0 0 9
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 17" 1392 726 555 5 59 17 1 0 0 12 1 0 0 0 0 0 0 16
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 18" 463 224 213 2 17 1 1 0 0 1 0 0 0 0 0 0 0 4
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 19" 418 221 170 0 21 1 0 0 0 1 0 0 0 0 0 0 0 4
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 20" 1964 1102 648 5 143 35 0 4 0 11 0 0 0 0 0 0 0 16
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 21" 999 533 380 2 53 13 1 0 0 7 0 0 0 0 0 0 0 10
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 22" 383 186 163 4 19 2 0 1 0 3 0 0 0 0 0 0 0 5
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 23" 1476 786 569 6 83 14 1 1 0 7 0 0 0 0 0 0 0 9
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 24" 213 144 49 0 13 2 0 0 0 2 0 0 0 0 0 0 0 3
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 25" 1350 736 521 5 40 13 1 0 0 13 0 0 0 0 0 0 0 21
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 26" 525 279 212 3 17 4 0 0 0 3 0 0 0 0 0 0 0 7
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 27" 144 92 40 3 7 0 0 0 0 1 0 0 0 0 0 0 0 1
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 28" 400 195 187 1 11 2 0 0 0 0 0 0 0 0 0 0 0 4
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 29" 1282 714 455 6 66 21 1 2 0 5 0 0 0 0 0 0 0 12
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 30" 1016 577 352 4 42 26 2 1 0 2 0 0 0 0 0 0 0 10
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 31" 1103 701 307 2 51 28 0 2 0 0 0 0 0 0 0 0 0 12
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 32" 979 596 290 1 50 22 1 0 0 1 0 0 0 0 0 0 0 18
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 33" 395 194 165 1 19 7 0 0 0 5 0 0 0 0 0 0 0 4
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 34" 382 198 136 9 21 13 1 1 0 0 0 0 0 0 0 0 0 3
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 35" 877 437 370 6 36 8 0 0 0 4 0 0 0 0 0 0 0 16
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 36" 306 150 140 0 11 2 0 0 0 0 0 0 0 0 0 0 0 3
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 37" 598 296 252 3 27 10 0 0 0 1 0 0 0 0 0 0 0 9
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 38" 744 345 317 3 55 13 0 1 0 1 0 0 0 0 0 0 0 9
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 39" 884 443 372 2 38 12 0 1 0 5 0 0 0 0 0 0 0 11
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 42" 325 164 143 1 12 2 0 0 0 0 0 0 0 0 0 0 0 3
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 43" 290 156 112 0 13 4 0 0 0 2 0 0 0 0 0 0 0 3
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 44" 77 35 35 1 5 0 0 0 0 0 0 0 0 0 0 0 0 1
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 45" 404 203 154 1 32 4 0 1 0 8 0 0 0 0 0 0 0 1
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 46" 929 565 258 2 59 19 0 0 0 6 2 0 0 0 0 0 0 18
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 47" 310 144 148 1 6 4 0 0 0 5 0 0 0 0 0 0 0 2
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 48" 389 210 137 2 23 7 0 1 0 3 0 0 0 0 0 0 0 6
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 49" 393 188 191 0 10 0 0 0 0 1 0 0 0 0 0 0 0 3
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 50" 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 51" 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 52" 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 53" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 54" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 55" 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 56" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 57" 5 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 58" 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 59" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 60" 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 61" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 62" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 63" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 64" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 65" 14 6 7 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 66" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"EAU CLAIRE" "CITY OF EAU CLAIRE Ward 67" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FLORENCE "TOWN OF AURORA Ward 1-3" 550 127 407 0 15 0 0 0 0 1 0 0 0 0 0 0 0 0
FLORENCE "TOWN OF COMMONWEALTH Ward 1-3" 228 60 161 2 3 2 0 0 0 0 0 0 0 0 0 0 0 0
FLORENCE "TOWN OF FENCE Ward 1" 136 26 104 0 1 3 0 0 0 2 0 0 0 0 0 0 0 0
FLORENCE "TOWN OF FERN Ward 1" 126 23 94 0 4 2 1 0 0 2 0 0 0 0 0 0 0 0
FLORENCE "TOWN OF FLORENCE Ward 1-7" 1164 336 782 2 35 9 0 0 0 0 0 0 0 0 0 0 0 0
FLORENCE "TOWN OF HOMESTEAD Ward 1" 240 52 185 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0
FLORENCE "TOWN OF LONG LAKE Ward 1" 109 29 75 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0
FLORENCE "TOWN OF TIPLER Ward 1" 104 13 89 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "TOWN OF ALTO Wards 1-2" 600 68 506 9 9 5 0 0 0 1 0 0 0 0 2 0 0 0
"FOND DU LAC" "TOWN OF ASHFORD Wards 1-3" 997 204 745 9 32 2 2 0 0 3 0 0 0 0 0 0 0 0
"FOND DU LAC" "TOWN OF AUBURN Wards 1-3" 1415 264 1084 9 41 8 1 1 0 7 0 0 0 0 0 0 0 0
"FOND DU LAC" "TOWN OF BYRON Wards 1-2" 965 212 697 6 32 10 0 1 0 7 0 0 0 0 0 0 0 0
"FOND DU LAC" "TOWN OF CALUMET Ward 1" 510 148 339 1 17 0 1 1 0 3 0 0 0 0 0 0 0 0
"FOND DU LAC" "TOWN OF CALUMET Ward 2" 333 81 225 0 23 2 1 0 0 1 0 0 0 0 0 0 0 0
"FOND DU LAC" "TOWN OF EDEN Wards 1-2" 620 121 473 5 17 3 1 0 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "TOWN OF ELDORADO Wards 1-3" 845 197 607 3 33 4 0 0 0 1 0 0 0 0 0 0 0 0
"FOND DU LAC" "TOWN OF EMPIRE Wards 1-4" 1731 548 1095 5 57 6 1 0 0 19 0 0 0 0 0 0 0 0
"FOND DU LAC" "TOWN OF FOND DU LAC Wards 1-8" 1973 661 1210 11 61 14 3 0 0 13 0 0 0 0 0 0 0 0
"FOND DU LAC" "TOWN OF FOND DU LAC Ward 1A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "TOWN OF FOREST Wards 1-2" 662 141 485 5 22 4 1 0 0 4 0 0 0 0 0 0 0 0
"FOND DU LAC" "TOWN OF FRIENDSHIP Wards 1-3" 1412 424 931 5 33 18 0 0 0 1 0 0 0 0 0 0 0 0
"FOND DU LAC" "TOWN OF LAMARTINE Wards 1-2" 1018 243 722 2 35 6 0 1 0 9 0 0 0 0 0 0 0 0
"FOND DU LAC" "TOWN OF MARSHFIELD Wards 1-2" 643 168 444 7 22 2 0 0 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "TOWN OF METOMEN Wards 1-2" 400 88 282 2 23 3 0 0 0 2 0 0 0 0 0 0 0 0
"FOND DU LAC" "TOWN OF OAKFIELD Wards 1-2" 375 97 259 2 9 3 1 2 0 2 0 0 0 0 0 0 0 0
"FOND DU LAC" "TOWN OF OSCEOLA Wards 1-2" 1090 251 804 1 24 6 1 0 0 3 0 0 0 0 0 0 0 0
"FOND DU LAC" "TOWN OF RIPON Wards 1-2" 781 250 479 1 34 13 1 1 0 2 0 0 0 0 0 0 0 0
"FOND DU LAC" "TOWN OF ROSENDALE Ward 1" 403 99 284 2 12 4 0 0 0 2 0 0 0 0 0 0 0 0
"FOND DU LAC" "TOWN OF SPRINGVALE Ward 1" 385 91 282 3 6 3 0 0 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "TOWN OF TAYCHEEDAH Wards 1-5" 2799 857 1822 5 86 16 0 0 0 13 0 0 0 0 0 0 0 0
"FOND DU LAC" "TOWN OF WAUPUN Wards 1-2" 778 201 548 6 14 7 0 0 0 2 0 0 0 0 0 0 0 0
"FOND DU LAC" "VILLAGE OF BRANDON Ward 1" 435 113 293 4 21 3 1 0 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "VILLAGE OF CAMPBELLSPORT Wards 1-4" 960 242 644 6 48 15 0 2 0 3 0 0 0 0 0 0 0 0
"FOND DU LAC" "VILLAGE OF EDEN Ward 1" 396 101 279 1 11 4 0 0 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "VILLAGE OF FAIRWATER Ward 1" 163 43 111 1 6 0 0 0 0 2 0 0 0 0 0 0 0 0
"FOND DU LAC" "VILLAGE OF KEWASKUM Ward 6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "VILLAGE OF MOUNT CALVARY Ward 1" 302 71 203 5 17 5 1 0 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "VILLAGE OF NORTH FOND DU LAC Wards 1-7" 2344 979 1230 6 104 17 1 2 0 4 1 0 0 0 0 0 0 0
"FOND DU LAC" "VILLAGE OF OAKFIELD Wards 1-2" 590 180 383 1 16 8 0 0 0 2 0 0 0 0 0 0 0 0
"FOND DU LAC" "VILLAGE OF ROSENDALE Wards 1-2" 576 159 397 1 17 2 0 0 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "VILLAGE OF ST. CLOUD Ward 1" 321 87 213 3 16 2 0 0 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 1" 714 288 381 4 33 8 0 0 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 2" 611 291 295 2 18 4 0 0 0 1 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 3" 1060 463 544 6 33 9 1 0 0 3 1 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 4" 716 311 345 3 46 7 3 0 0 1 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 5" 1088 500 523 5 43 9 0 0 0 8 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 6" 912 363 490 6 39 10 1 0 0 2 0 0 0 0 1 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 7" 730 296 399 4 23 6 0 2 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 8" 937 393 463 5 48 21 1 0 0 5 0 0 0 1 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 9" 680 322 317 5 26 6 0 1 0 3 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 10" 928 385 470 7 46 12 0 1 0 7 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 11" 507 230 233 1 28 10 0 0 0 5 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 12" 906 415 429 3 42 13 1 0 0 3 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 13" 575 227 293 3 36 14 0 0 0 2 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 14" 983 405 523 5 37 11 1 1 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 15" 633 247 363 2 16 1 0 0 0 4 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 16" 652 275 340 3 24 9 0 0 0 1 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 17" 166 67 89 0 9 1 0 0 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 18" 66 19 43 0 2 1 0 0 0 1 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 19" 703 286 358 2 37 15 1 2 0 2 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 20" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 21" 957 384 511 5 44 7 1 0 0 5 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 22" 1075 427 602 4 26 7 1 1 0 5 0 0 0 2 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 23" 1041 390 596 4 43 7 0 1 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 24" 1149 478 605 4 44 5 0 0 0 13 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 25" 1291 434 778 2 52 10 1 1 0 13 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 26" 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF FOND DU LAC Ward 27" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF RIPON Ward 1-3" 851 342 458 5 28 12 3 0 0 3 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF RIPON Ward 4-6" 942 461 414 0 48 15 1 0 0 3 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF RIPON Wards 7-8" 836 363 414 6 44 6 0 0 0 3 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF RIPON Ward 9-11" 993 400 534 7 34 12 0 0 0 6 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF WAUPUN Wards 9-12" 1802 540 1157 12 63 6 2 2 0 20 0 0 0 0 0 0 0 0
"FOND DU LAC" "CITY OF WAUPUN Ward 9B" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FOREST "TOWN OF ALVIN Ward 1" 101 28 70 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
FOREST "TOWN OF ARGONNE Wards 1-3" 272 71 187 4 4 4 0 1 0 1 0 0 0 0 0 0 0 0
FOREST "TOWN OF ARMSTRONG CREEK Ward 1" 225 65 155 0 1 2 0 0 0 0 0 0 0 0 0 0 0 2
FOREST "TOWN OF BLACKWELL Ward 1" 59 17 37 0 2 0 0 0 0 0 0 0 0 0 0 0 0 3
FOREST "TOWN OF CASWELL Ward 1" 47 12 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FOREST "TOWN OF CRANDON Wards 1-3" 329 116 205 1 6 0 0 0 0 0 0 0 0 0 0 0 0 1
FOREST "TOWN OF FREEDOM Ward 1" 223 75 143 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0
FOREST "TOWN OF HILES Ward 1" 255 89 161 0 1 2 0 0 0 0 0 0 0 0 0 0 0 2
FOREST "TOWN OF LAONA Wards 1-3" 601 213 359 3 17 0 1 1 0 2 0 0 0 0 0 0 0 5
FOREST "TOWN OF LINCOLN Wards 1-3" 509 206 292 0 5 3 0 0 0 0 0 0 0 0 0 0 0 3
FOREST "TOWN OF NASHVILLE Ward 1" 207 50 145 2 6 4 0 0 0 0 0 0 0 0 0 0 0 0
FOREST "TOWN OF NASHVILLE Ward 2" 157 120 27 1 3 5 0 0 0 0 0 0 0 0 0 0 0 1
FOREST "TOWN OF NASHVILLE Ward 3" 219 76 142 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
FOREST "TOWN OF POPPLE RIVER Ward 1" 24 12 10 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
FOREST "TOWN OF ROSS Ward 1" 72 12 57 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
FOREST "TOWN OF WABENO Wards 1-5" 456 169 261 1 14 6 0 0 0 0 0 0 0 0 0 0 0 5
FOREST "CITY OF CRANDON Wards 1-4" 784 253 502 2 13 8 0 1 0 0 0 0 0 0 0 0 0 5
GRANT "TOWN OF BEETOWN Ward 1" 311 79 217 1 11 1 1 0 0 0 0 0 0 0 0 0 0 1
GRANT "TOWN OF BLOOMINGTON Ward 1" 201 48 142 0 6 1 0 1 0 1 0 0 0 0 0 0 0 2
GRANT "TOWN OF BOSCOBEL Wards 1-2" 181 82 89 1 7 2 0 0 0 0 0 0 0 0 0 0 0 0
GRANT "TOWN OF CASSVILLE Ward 1" 189 59 123 0 5 1 0 0 0 0 0 0 0 0 0 0 0 1
GRANT "TOWN OF CASTLE ROCK Ward 1" 146 47 87 2 7 3 0 0 0 0 0 0 0 0 0 0 0 0
GRANT "TOWN OF CLIFTON Wards 1-2" 131 59 63 0 8 0 0 0 0 0 0 0 0 0 0 0 0 1
GRANT "TOWN OF ELLENBORO Ward 1" 285 96 178 1 4 5 0 0 0 0 0 0 0 0 0 0 0 1
GRANT "TOWN OF FENNIMORE Wards 1-2" 243 73 152 3 8 3 0 0 0 0 0 0 0 0 0 0 0 4
GRANT "TOWN OF GLEN HAVEN Ward 1" 185 50 127 2 4 1 1 0 0 0 0 0 0 0 0 0 0 0
GRANT "TOWN OF HARRISON Ward 1" 263 90 160 3 10 0 0 0 0 0 0 0 0 0 0 0 0 0
GRANT "TOWN OF HAZEL GREEN Ward 1-2" 629 315 285 3 21 4 1 0 0 0 0 0 0 0 0 0 0 0
GRANT "TOWN OF HICKORY GROVE Ward 1" 171 59 105 0 5 0 0 0 0 0 0 0 0 0 0 0 0 2
GRANT "TOWN OF JAMESTOWN Wards 1-3" 1035 347 643 4 29 12 0 0 0 0 0 0 0 0 0 0 0 0
GRANT "TOWN OF LIBERTY Ward 1" 236 73 145 1 14 0 0 0 0 0 0 0 0 0 0 0 0 3
GRANT "TOWN OF LIMA Ward 1" 350 139 186 5 12 4 2 1 0 0 0 0 0 0 0 0 0 1
GRANT "TOWN OF LITTLE GRANT Ward 1" 139 46 90 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0
GRANT "TOWN OF MARION Ward 1" 229 76 141 1 4 2 0 0 0 1 0 0 0 0 0 0 0 4
GRANT "TOWN OF MILLVILLE Ward 1" 94 41 47 0 5 1 0 0 0 0 0 0 0 0 0 0 0 0
GRANT "TOWN OF MOUNT HOPE Ward 1" 104 32 68 1 0 0 0 1 0 0 0 0 0 0 0 0 0 2
GRANT "TOWN OF MOUNT IDA Ward 1" 268 84 172 1 9 2 0 0 0 0 0 0 0 0 0 0 0 0
GRANT "TOWN OF MUSCODA Ward 1" 305 100 191 0 8 4 1 0 0 0 0 0 0 0 0 0 0 1
GRANT "TOWN OF NORTH LANCASTER Wards 1-2" 266 77 182 0 2 1 0 2 0 0 0 0 0 0 0 0 0 2
GRANT "TOWN OF PARIS Wards 1-2" 374 125 238 0 9 2 0 0 0 0 0 0 0 0 0 0 0 0
GRANT "TOWN OF PATCH GROVE Ward 1" 173 63 92 0 12 5 1 0 0 0 0 0 0 0 0 0 0 0
GRANT "TOWN OF PLATTEVILLE Wards 1-3" 802 352 400 4 32 5 1 1 0 4 0 0 0 0 0 0 0 3
GRANT "TOWN OF POTOSI Ward 1" 427 158 247 3 13 1 1 3 0 0 0 0 0 0 0 0 0 1
GRANT "TOWN OF SMELSER Wards 1-2" 445 180 245 0 17 3 0 0 0 0 0 0 0 0 0 0 0 0
GRANT "TOWN OF SOUTH LANCASTER Wards 1-3" 315 117 184 2 8 1 0 0 0 0 0 0 0 0 0 0 0 3
GRANT "TOWN OF WATERLOO Ward 1" 260 86 159 4 6 2 0 0 0 0 0 0 0 0 0 0 0 3
GRANT "TOWN OF WATTERSTOWN Wards 1-2" 163 65 91 0 3 1 0 0 0 0 0 0 0 0 0 0 0 3
GRANT "TOWN OF WINGVILLE Ward 1" 148 60 80 1 3 4 0 0 0 0 0 0 0 0 0 0 0 0
GRANT "TOWN OF WOODMAN Ward 1" 82 24 55 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0
GRANT "TOWN OF WYALUSING Ward 1" 197 77 107 1 5 1 1 0 0 0 0 0 0 0 0 0 0 5
GRANT "VILLAGE OF BAGLEY Ward 1" 194 84 92 2 8 4 0 0 0 0 0 0 0 0 0 0 0 4
GRANT "VILLAGE OF BLOOMINGTON Ward 1" 364 132 206 1 15 1 1 2 0 0 0 0 0 0 0 0 0 6
GRANT "VILLAGE OF BLUE RIVER Ward 1" 187 84 91 8 0 2 0 0 0 0 0 0 0 0 0 0 0 2
GRANT "VILLAGE OF CASSVILLE Wards 1-2" 399 176 202 1 16 3 0 0 0 0 0 0 0 0 0 0 0 1
GRANT "VILLAGE OF DICKEYVILLE Wards 1-2" 530 225 276 5 17 4 1 1 0 0 0 0 0 0 0 0 0 1
GRANT "VILLAGE OF HAZEL GREEN Ward 1-2" 556 273 259 1 14 8 0 0 0 1 0 0 0 0 0 0 0 0
GRANT "VILLAGE OF LIVINGSTON Ward 1" 286 133 121 2 25 4 0 0 0 0 0 0 0 0 0 0 0 1
GRANT "VILLAGE OF MONTFORT Ward 1" 272 125 123 1 17 1 1 1 0 2 0 0 0 0 0 0 0 1
GRANT "VILLAGE OF MOUNT HOPE Ward 1" 81 30 40 3 5 3 0 0 0 0 0 0 0 0 0 0 0 0
GRANT "VILLAGE OF MUSCODA Wards 1-2" 503 202 249 4 22 17 0 1 0 0 0 0 0 0 0 0 0 8
GRANT "VILLAGE OF PATCH GROVE Ward 1" 93 37 45 0 5 3 0 0 0 1 0 0 0 0 0 0 0 2
GRANT "VILLAGE OF POTOSI Ward 1" 355 142 198 2 9 3 1 0 0 0 0 0 0 0 0 0 0 0
GRANT "VILLAGE OF TENNYSON Ward 1" 178 68 99 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0
GRANT "VILLAGE OF WOODMAN Ward 1" 41 14 24 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1
GRANT "CITY OF BOSCOBEL Ward 1-4" 1232 528 599 6 43 18 1 0 0 0 0 0 0 0 0 0 0 37
GRANT "CITY OF CUBA CITY Wards 1-4" 842 400 384 5 30 10 0 0 0 0 0 0 0 0 0 0 0 13
GRANT "CITY OF FENNIMORE Ward 1-4" 1056 450 549 9 34 10 0 0 0 3 1 0 0 0 0 0 0 0
GRANT "CITY OF LANCASTER Wards 1-6" 1707 705 897 2 70 25 1 1 0 2 1 0 0 0 0 0 0 3
GRANT "CITY OF PLATTEVILLE Ward 1-2" 1394 753 498 5 69 27 4 4 0 9 0 0 0 0 0 0 0 25
GRANT "CITY OF PLATTEVILLE Ward 3-4" 1320 623 523 11 96 30 1 0 0 7 0 0 0 0 2 0 0 27
GRANT "CITY OF PLATTEVILLE Ward 5-6" 1636 657 696 11 194 46 1 5 0 0 0 0 0 0 0 0 0 26
GRANT "CITY OF PLATTEVILLE Ward 7-9" 1748 826 687 12 172 16 3 2 0 9 0 0 0 0 0 0 0 21
GREEN "TOWN OF ADAMS Ward 1" 291 137 146 0 6 1 0 0 0 0 0 0 0 0 0 0 0 1
GREEN "TOWN OF ALBANY Wards 1-2" 656 275 339 2 26 8 0 0 0 0 0 0 0 0 0 0 0 6
GREEN "TOWN OF BROOKLYN Wards 1-3" 674 352 294 0 20 5 0 1 0 1 0 0 0 0 0 0 0 1
GREEN "TOWN OF CADIZ Ward 1" 450 161 274 1 10 2 0 0 0 0 0 0 0 0 0 0 0 2
